geohash6,lat,lon,pop_proxy,puskesmas_count,klinik_count,rs_count,faskes_aplicares_count,nearest_rs_minutes_p95_proxy,equity_index_proxy,flood_risk,earthquake_risk,landslide_risk
-5.816434_112.678826,-5.816434,112.678826,109.93,0,0,0,0,45.010993,1.0993000000000002,0.0,0.0,0.0
-5.816434_112.687159,-5.816434,112.68715900000001,123.91,0,0,0,0,45.012391,1.2390999999999999,0.0,0.0,0.0
-5.816434_112.695492,-5.816434,112.695492,110.49,0,0,0,0,45.011049,1.1049,0.0,0.0,0.0
-5.816434_112.703825,-5.816434,112.703825,171.85,0,0,0,0,45.017185,1.7185,0.0,0.0,0.0
-5.816434_112.712158,-5.816434,112.712158,227.76,0,0,0,0,45.022776,2.2776,0.0,0.0,0.0
-5.816434_112.720491,-5.816434,112.720491,231.25,0,0,0,0,45.023125,2.3125,0.0,0.0,0.0
-5.816434_112.728824,-5.816434,112.728824,358.2,0,0,0,0,45.03582,3.582,0.0,0.0,0.0
-5.816434_112.737157,-5.816434,112.737157,301.02,0,0,0,0,45.030102,3.0101999999999998,0.0,0.0,0.0
-5.816434_112.770489,-5.816434,112.770489,176.5,0,0,0,0,45.01765,1.765,0.0,0.0,0.0
-5.824767_112.578830,-5.8247670000000005,112.57883,181.58,0,0,0,0,45.018158,1.8158,0.0,0.0,0.0
-5.824767_112.587163,-5.8247670000000005,112.587163,255.96,0,0,0,0,45.025596,2.5596,0.0,0.0,0.0
-5.824767_112.595496,-5.8247670000000005,112.595496,377.41,0,0,0,0,45.037741,3.7741000000000002,0.0,0.0,0.0
-5.824767_112.603829,-5.8247670000000005,112.603829,468.38,0,0,0,0,45.046838,4.6838,0.0,0.0,0.0
-5.824767_112.612162,-5.8247670000000005,112.612162,605.67,0,0,0,0,45.060567,6.056699999999999,0.0,0.0,0.0
-5.824767_112.620495,-5.8247670000000005,112.620495,461.33,0,0,0,0,45.046133,4.6133,0.0,0.0,0.0
-5.824767_112.628828,-5.8247670000000005,112.628828,253.46,0,0,0,0,45.025346,2.5346,0.0,0.0,0.0
-5.824767_112.637161,-5.8247670000000005,112.637161,240.55,0,0,0,0,45.024055,2.4055,0.0,0.0,0.0
-5.824767_112.645494,-5.8247670000000005,112.645494,201.63,0,0,0,0,45.020163,2.0162999999999998,0.0,0.0,0.0
-5.824767_112.653827,-5.8247670000000005,112.653827,263.53,0,0,0,0,45.026353,2.6352999999999995,0.0,0.0,0.0
-5.824767_112.662160,-5.8247670000000005,112.66216,399.43,0,0,0,0,45.039943,3.9943,0.0,0.0,0.0
-5.824767_112.670493,-5.8247670000000005,112.67049300000001,245.57,0,0,0,0,45.024557,2.4556999999999998,0.0,0.0,0.0
-5.824767_112.678826,-5.8247670000000005,112.678826,158.74,0,0,0,0,45.015874,1.5874000000000001,0.0,0.0,0.0
-5.824767_112.687159,-5.8247670000000005,112.68715900000001,178.3,0,0,0,0,45.01783,1.7830000000000001,0.0,0.0,0.0
-5.824767_112.695492,-5.8247670000000005,112.695492,173.26,0,0,0,0,45.017326,1.7326,0.0,0.0,0.0
-5.824767_112.703825,-5.8247670000000005,112.703825,146.48,0,0,0,0,45.014648,1.4647999999999999,0.0,0.0,0.0
-5.824767_112.712158,-5.8247670000000005,112.712158,182.78,0,0,0,0,45.018278,1.8278,0.0,0.0,0.0
-5.824767_112.720491,-5.8247670000000005,112.720491,215.73,0,0,0,0,45.021573,2.1572999999999998,0.0,0.0,0.0
-5.824767_112.728824,-5.8247670000000005,112.728824,290.18,0,0,0,0,45.029018,2.9018,0.0,0.0,0.0
-5.824767_112.737157,-5.8247670000000005,112.737157,266.0,0,0,0,0,45.0266,2.66,0.0,0.0,0.0
-5.833100_112.570497,-5.8331,112.570497,122.79,0,0,0,0,45.012279,1.2279,0.0,0.0,0.0
-5.833100_112.578830,-5.8331,112.57883,123.63,0,0,0,0,45.012363,1.2363,0.0,0.0,0.0
-5.833100_112.587163,-5.8331,112.587163,191.76,0,0,0,0,45.019176,1.9176,0.0,0.0,0.0
-5.833100_112.595496,-5.8331,112.595496,345.32,0,0,0,0,45.034532,3.4532,0.0,0.0,0.0
-5.833100_112.603829,-5.8331,112.603829,375.7,0,0,0,0,45.03757,3.7569999999999997,0.0,0.0,0.0
-5.833100_112.612162,-5.8331,112.612162,423.23,0,0,0,0,45.042323,4.2323,0.0,0.0,0.0
-5.833100_112.620495,-5.8331,112.620495,357.47,0,0,0,0,45.035747,3.5747000000000004,0.0,0.0,0.0
-5.833100_112.628828,-5.8331,112.628828,289.99,0,0,0,0,45.028999,2.8999,0.0,0.0,0.0
-5.833100_112.637161,-5.8331,112.637161,297.56,0,0,0,0,45.029756,2.9756,0.0,0.0,0.0
-5.833100_112.645494,-5.8331,112.645494,226.4,0,0,0,0,45.02264,2.2640000000000002,0.0,0.0,0.0
-5.833100_112.653827,-5.8331,112.653827,316.29,0,0,0,0,45.031629,3.1629,0.0,0.0,0.0
-5.833100_112.662160,-5.8331,112.66216,350.18,0,0,0,0,45.035018,3.5018000000000002,0.0,0.0,0.0
-5.833100_112.670493,-5.8331,112.67049300000001,280.89,0,0,0,0,45.028089,2.8089,0.0,0.0,0.0
-5.833100_112.678826,-5.8331,112.678826,165.55,0,0,0,0,45.016555,1.6555000000000002,0.0,0.0,0.0
-5.833100_112.687159,-5.8331,112.68715900000001,186.48,0,0,0,0,45.018648,1.8647999999999998,0.0,0.0,0.0
-5.833100_112.695492,-5.8331,112.695492,247.82,0,0,0,0,45.024782,2.4781999999999997,0.0,0.0,0.0
-5.833100_112.703825,-5.8331,112.703825,257.19,0,0,0,0,45.025719,2.5719,0.0,0.0,0.0
-5.833100_112.712158,-5.8331,112.712158,330.97,0,0,0,0,45.033097,3.3097000000000003,0.0,0.0,0.0
-5.833100_112.720491,-5.8331,112.720491,268.87,0,0,0,0,45.026887,2.6887,0.0,0.0,0.0
-5.833100_112.728824,-5.8331,112.728824,306.71,0,0,0,0,45.030671,3.0671,0.0,0.0,0.0
-5.833100_112.737157,-5.8331,112.737157,267.65,0,0,0,0,45.026765,2.6765,0.0,0.0,0.0
-5.841433_112.578830,-5.841433,112.57883,107.69,0,0,0,0,45.010769,1.0769,0.0,0.0,0.0
-5.841433_112.587163,-5.841433,112.587163,130.75,0,0,0,0,45.013075,1.3075,0.0,0.0,0.0
-5.841433_112.595496,-5.841433,112.595496,167.26,0,0,0,0,45.016726,1.6725999999999999,0.0,0.0,0.0
-5.841433_112.603829,-5.841433,112.603829,226.91,0,0,0,0,45.022691,2.2691,0.0,0.0,0.0
-5.841433_112.612162,-5.841433,112.612162,279.83,0,0,0,0,45.027983,2.7983,0.0,0.0,0.0
-5.841433_112.620495,-5.841433,112.620495,445.78,0,0,0,0,45.044578,4.4578,0.0,0.0,0.0
-5.841433_112.628828,-5.841433,112.628828,476.78,0,0,0,0,45.047678,4.767799999999999,0.0,0.0,0.0
-5.841433_112.645494,-5.841433,112.645494,341.66,0,0,0,0,45.034166,3.4166000000000003,0.0,0.0,0.0
-5.841433_112.653827,-5.841433,112.653827,509.77,0,0,0,0,45.050977,5.0977,0.0,0.0,0.0
-5.841433_112.662160,-5.841433,112.66216,513.25,0,0,0,0,45.051325,5.1325,0.0,0.0,0.0
-5.841433_112.670493,-5.841433,112.67049300000001,344.89,0,0,0,0,45.034489,3.4489,0.0,0.0,0.0
-5.841433_112.678826,-5.841433,112.678826,258.41,0,0,0,0,45.025841,2.5841000000000003,0.0,0.0,0.0
-5.841433_112.687159,-5.841433,112.68715900000001,187.7,0,0,0,0,45.01877,1.8769999999999998,0.0,0.0,0.0
-5.841433_112.695492,-5.841433,112.695492,255.03,0,0,0,0,45.025503,2.5503,0.0,0.0,0.0
-5.841433_112.703825,-5.841433,112.703825,439.03,0,0,0,0,45.043903,4.3903,0.0,0.0,0.0
-5.841433_112.712158,-5.841433,112.712158,269.05,0,0,0,0,45.026905,2.6905,0.0,0.0,0.0
-5.841433_112.720491,-5.841433,112.720491,237.79,0,0,0,0,45.023779,2.3779,0.0,0.0,0.0
-5.841433_112.728824,-5.841433,112.728824,264.63,0,0,0,0,45.026463,2.6463,0.0,0.0,0.0
-5.841433_112.737157,-5.841433,112.737157,253.28,0,0,0,0,45.025328,2.5328,0.0,0.0,0.0
-5.849766_112.578830,-5.849766,112.57883,105.74,0,0,0,0,45.010574,1.0574,0.0,0.0,0.0
-5.849766_112.587163,-5.849766,112.587163,151.23,0,0,0,0,45.015123,1.5123,0.0,0.0,0.0
-5.849766_112.595496,-5.849766,112.595496,204.21,0,0,0,0,45.020421,2.0421,0.0,0.0,0.0
-5.849766_112.603829,-5.849766,112.603829,204.61,0,0,0,0,45.020461,2.0461,0.0,0.0,0.0
-5.849766_112.612162,-5.849766,112.612162,258.49,0,0,0,0,45.025849,2.5849,0.0,0.0,0.0
-5.849766_112.620495,-5.849766,112.620495,315.91,0,0,0,0,45.031591,3.1591000000000005,0.0,0.0,0.0
-5.849766_112.628828,-5.849766,112.628828,395.06,0,0,0,0,45.039506,3.9506,0.0,0.0,0.0
-5.849766_112.637161,-5.849766,112.637161,450.55,0,0,0,0,45.045055,4.5055000000000005,0.0,0.0,0.0
-5.849766_112.645494,-5.849766,112.645494,746.25,0,0,0,0,45.074625,7.4625,0.0,0.0,0.0
-5.849766_112.653827,-5.849766,112.653827,950.23,0,0,0,0,45.095023,9.5023,0.0,0.0,0.0
-5.849766_112.670493,-5.849766,112.67049300000001,538.1,0,0,0,0,45.05381,5.381,0.0,0.0,0.0
-5.849766_112.678826,-5.849766,112.678826,382.06,0,0,0,0,45.038206,3.8206,0.0,0.0,0.0
-5.849766_112.687159,-5.849766,112.68715900000001,262.72,0,0,0,0,45.026272,2.6272,0.0,0.0,0.0
-5.849766_112.695492,-5.849766,112.695492,223.61,0,0,0,0,45.022361,2.2361,0.0,0.0,0.0
-5.849766_112.703825,-5.849766,112.703825,267.2,0,0,0,0,45.02672,2.6719999999999997,0.0,0.0,0.0
-5.849766_112.712158,-5.849766,112.712158,216.91,0,0,0,0,45.021691,2.1691,0.0,0.0,0.0
-5.849766_112.720491,-5.849766,112.720491,160.75,0,0,0,0,45.016075,1.6075,0.0,0.0,0.0
-5.858099_112.587163,-5.858099,112.587163,201.77,0,0,0,0,45.020177,2.0177,0.0,0.0,0.0
-5.858099_112.595496,-5.858099,112.595496,239.86,0,0,0,0,45.023986,2.3986,0.0,0.0,0.0
-5.858099_112.603829,-5.858099,112.603829,214.9,0,0,0,0,45.02149,2.149,0.0,0.0,0.0
-5.858099_112.612162,-5.858099,112.612162,225.57,0,0,0,0,45.022557,2.2557,0.0,0.0,0.0
-5.858099_112.620495,-5.858099,112.620495,264.19,0,0,0,0,45.026419,2.6419,0.0,0.0,0.0
-5.858099_112.628828,-5.858099,112.628828,305.41,0,0,0,0,45.030541,3.0541,0.0,0.0,0.0
-5.858099_112.637161,-5.858099,112.637161,239.67,0,0,0,0,45.023967,2.3967,0.0,0.0,0.0
-5.858099_112.653827,-5.858099,112.653827,948.84,0,0,0,0,45.094884,9.4884,0.0,0.0,0.0
-5.858099_112.662160,-5.858099,112.66216,903.37,0,0,0,0,45.090337,9.0337,0.0,0.0,0.0
-5.858099_112.670493,-5.858099,112.67049300000001,381.83,0,0,0,0,45.038183,3.8183,0.0,0.0,0.0
-5.858099_112.678826,-5.858099,112.678826,310.6,0,0,0,0,45.03106,3.1060000000000003,0.0,0.0,0.0
-5.858099_112.687159,-5.858099,112.68715900000001,255.52,0,0,0,0,45.025552,2.5552,0.0,0.0,0.0
-5.858099_112.695492,-5.858099,112.695492,173.18,0,0,0,0,45.017318,1.7318,0.0,0.0,0.0
-5.858099_112.703825,-5.858099,112.703825,184.78,0,0,0,0,45.018478,1.8478,0.0,0.0,0.0
-5.858099_112.712158,-5.858099,112.712158,149.74,0,0,0,0,45.014974,1.4974,0.0,0.0,0.0
-5.866432_112.612162,-5.866432,112.612162,216.84,0,0,0,0,45.021684,2.1684,0.0,0.0,0.0
-5.866432_112.620495,-5.866432,112.620495,192.12,0,0,0,0,45.019212,1.9212,0.0,0.0,0.0
-5.866432_112.628828,-5.866432,112.628828,224.0,0,0,0,0,45.0224,2.24,0.0,0.0,0.0
-5.866432_112.687159,-5.866432,112.68715900000001,126.37,0,0,0,0,45.012637,1.2637,0.0,0.0,0.0
-5.866432_112.695492,-5.866432,112.695492,111.37,0,0,0,0,45.011137,1.1137000000000001,0.0,0.0,0.0
-5.874765_112.620495,-5.874765,112.620495,120.56,0,0,0,0,45.012056,1.2056,0.0,0.0,0.0
-5.874765_112.628828,-5.874765,112.628828,124.17,0,0,0,0,45.012417,1.2417,0.0,0.0,0.0
-5.874765_112.687159,-5.874765,112.68715900000001,112.94,0,0,0,0,45.011294,1.1294,0.0,0.0,0.0
-5.874765_112.695492,-5.874765,112.695492,107.79,0,0,0,0,45.010779,1.0779,0.0,0.0,0.0
