geohash6,lat,lon,pop_proxy,puskesmas_count,klinik_count,rs_count,faskes_aplicares_count,nearest_rs_minutes_p95_proxy,equity_index_proxy,flood_risk,earthquake_risk,landslide_risk
-8.524659_114.145434,-8.524659,114.14543400000001,665.01,0,0,0,0,45.066501,6.6501,0.0,0.0,0.0
-8.524659_114.153767,-8.524659,114.153767,765.55,0,0,0,0,45.076555,7.6555,0.0,0.0,0.0
-8.524659_114.162100,-8.524659,114.1621,567.88,0,0,0,0,45.056788,5.6788,0.0,0.0,0.0
-8.524659_114.170433,-8.524659,114.170433,919.76,0,0,0,0,45.091976,9.1976,0.0,0.0,0.0
-8.524659_114.178766,-8.524659,114.178766,913.1,0,0,0,0,45.09131,9.131,0.0,0.0,0.0
-8.524659_114.187099,-8.524659,114.187099,1112.63,0,0,0,0,45.111263,11.1263,0.0,0.0,0.0
-8.524659_114.195432,-8.524659,114.195432,1179.28,0,0,0,0,45.117928,11.7928,0.0,0.0,0.0
-8.524659_114.203765,-8.524659,114.203765,1293.32,0,0,0,0,45.129332,12.9332,0.0,0.0,0.0
-8.524659_114.212098,-8.524659,114.212098,1169.82,0,0,0,0,45.116982,11.6982,0.0,0.0,0.0
-8.524659_114.220431,-8.524659,114.220431,720.46,0,0,0,0,45.072046,7.2046,0.0,0.0,0.0
-8.524659_114.228764,-8.524659,114.228764,531.94,0,0,0,0,45.053194,5.319400000000001,0.0,0.0,0.0
-8.524659_114.237097,-8.524659,114.237097,474.87,0,0,0,0,45.047487,4.7487,0.0,0.0,0.0
-8.524659_114.245430,-8.524659,114.24543,540.02,0,0,0,0,45.054002,5.4002,0.0,0.0,0.0
-8.524659_114.253763,-8.524659,114.253763,955.92,0,0,0,0,45.095592,9.559199999999999,0.0,0.0,0.0
-8.524659_114.262096,-8.524659,114.262096,773.22,0,0,0,0,45.077322,7.732200000000001,0.0,0.0,0.0
-8.524659_114.270429,-8.524659,114.27042900000001,832.19,0,0,0,0,45.083219,8.321900000000001,0.0,0.0,0.0
-8.524659_114.278762,-8.524659,114.278762,994.36,0,0,0,0,45.099436,9.9436,0.0,0.0,0.0
-8.524659_114.287095,-8.524659,114.28709500000001,965.4,0,0,0,0,45.09654,9.654,0.0,0.0,0.0
-8.524659_114.295428,-8.524659,114.295428,755.88,0,0,0,0,45.075588,7.5588,0.0,0.0,0.0
-8.524659_114.303761,-8.524659,114.30376100000001,795.09,0,0,0,0,45.079509,7.950900000000001,0.0,0.0,0.0
-8.524659_114.312094,-8.524659,114.312094,838.5,0,0,0,0,45.08385,8.385,0.0,0.0,0.0
-8.524659_114.320427,-8.524659,114.320427,939.22,0,0,0,0,45.093922,9.3922,0.0,0.0,0.0
-8.524659_114.328760,-8.524659,114.32876,661.87,0,0,0,0,45.066187,6.6187000000000005,0.0,0.0,0.0
-8.524659_114.337093,-8.524659,114.337093,496.41,0,0,0,0,45.049641,4.9641,0.0,0.0,0.0
-8.524659_114.345426,-8.524659,114.345426,469.85,0,0,0,0,45.046985,4.6985,0.0,0.0,0.0
-8.524659_114.353759,-8.524659,114.353759,272.1,0,0,0,0,45.02721,2.721,0.0,0.0,0.0
-8.524659_114.378758,-8.524659,114.378758,96.03,0,0,0,0,45.009603,0.9603,0.0,0.0,0.0
-8.524659_114.387091,-8.524659,114.387091,85.19,0,0,0,0,45.008519,0.8519,0.0,0.0,0.0
-8.524659_114.395424,-8.524659,114.395424,71.49,0,0,0,0,45.007149,0.7149,0.0,0.0,0.0
-8.524659_114.403757,-8.524659,114.403757,56.53,0,0,0,0,45.005653,0.5653,0.0,0.0,0.0
-8.524659_114.412090,-8.524659,114.41209,45.91,0,0,0,0,45.004591,0.45909999999999995,0.0,0.0,0.0
-8.532992_113.703785,-8.532992,113.703785,34.86,0,0,0,0,45.003486,0.3486,0.0,0.0,0.0
-8.532992_113.712118,-8.532992,113.712118,37.89,0,0,0,0,45.003789,0.3789,0.0,0.0,0.0
-8.532992_113.720451,-8.532992,113.720451,41.77,0,0,0,0,45.004177,0.4177,0.0,0.0,0.0
-8.532992_113.737117,-8.532992,113.737117,34.3,0,0,0,0,45.00343,0.34299999999999997,0.0,0.0,0.0
-8.532992_113.803781,-8.532992,113.803781,47.74,0,0,0,0,45.004774,0.47740000000000005,0.0,0.0,0.0
-8.532992_113.812114,-8.532992,113.81211400000001,40.83,0,0,0,0,45.004083,0.4083,0.0,0.0,0.0
-8.532992_113.820447,-8.532992,113.820447,40.03,0,0,0,0,45.004003,0.4003,0.0,0.0,0.0
-8.532992_113.828780,-8.532992,113.82878,40.91,0,0,0,0,45.004091,0.40909999999999996,0.0,0.0,0.0
-8.532992_113.837113,-8.532992,113.837113,64.19,0,0,0,0,45.006419,0.6419,0.0,0.0,0.0
-8.532992_113.845446,-8.532992,113.845446,88.19,0,0,0,0,45.008819,0.8819,0.0,0.0,0.0
-8.532992_113.853779,-8.532992,113.853779,64.4,0,0,0,0,45.00644,0.644,0.0,0.0,0.0
-8.532992_113.862112,-8.532992,113.862112,80.32,0,0,0,0,45.008032,0.8031999999999999,0.0,0.0,0.0
-8.532992_113.870445,-8.532992,113.870445,121.74,0,0,0,0,45.012174,1.2174,0.0,0.0,0.0
-8.532992_113.878778,-8.532992,113.878778,160.59,0,0,0,0,45.016059,1.6059,0.0,0.0,0.0
-8.532992_113.887111,-8.532992,113.887111,139.14,0,0,0,0,45.013914,1.3914,0.0,0.0,0.0
-8.532992_113.895444,-8.532992,113.895444,119.75,0,0,0,0,45.011975,1.1975,0.0,0.0,0.0
-8.532992_113.903777,-8.532992,113.903777,92.97,0,0,0,0,45.009297,0.9297,0.0,0.0,0.0
-8.532992_113.912110,-8.532992,113.91211,68.57,0,0,0,0,45.006857,0.6857,0.0,0.0,0.0
-8.532992_113.920443,-8.532992,113.920443,57.91,0,0,0,0,45.005791,0.5791,0.0,0.0,0.0
-8.532992_113.928776,-8.532992,113.928776,59.26,0,0,0,0,45.005926,0.5926,0.0,0.0,0.0
-8.532992_113.937109,-8.532992,113.937109,71.87,0,0,0,0,45.007187,0.7187,0.0,0.0,0.0
-8.532992_113.945442,-8.532992,113.945442,103.16,0,0,0,0,45.010316,1.0316,0.0,0.0,0.0
-8.532992_113.953775,-8.532992,113.95377500000001,140.93,0,0,0,0,45.014093,1.4093,0.0,0.0,0.0
-8.532992_113.962108,-8.532992,113.962108,184.43,0,0,0,0,45.018443,1.8443,0.0,0.0,0.0
-8.532992_113.970441,-8.532992,113.97044100000001,256.19,0,0,0,0,45.025619,2.5619,0.0,0.0,0.0
-8.532992_113.978774,-8.532992,113.978774,295.35,0,0,0,0,45.029535,2.9535,0.0,0.0,0.0
-8.532992_113.987107,-8.532992,113.98710700000001,330.27,0,0,0,0,45.033027,3.3026999999999997,0.0,0.0,0.0
-8.532992_113.995440,-8.532992,113.99544,218.98,0,0,0,0,45.021898,2.1898,0.0,0.0,0.0
-8.532992_114.003773,-8.532992,114.003773,201.94,0,0,0,0,45.020194,2.0194,0.0,0.0,0.0
-8.532992_114.012106,-8.532992,114.012106,228.58,0,0,0,0,45.022858,2.2858,0.0,0.0,0.0
-8.532992_114.020439,-8.532992,114.020439,201.7,0,0,0,0,45.02017,2.017,0.0,0.0,0.0
-8.532992_114.028772,-8.532992,114.028772,188.33,0,0,0,0,45.018833,1.8833000000000002,0.0,0.0,0.0
-8.532992_114.037105,-8.532992,114.037105,132.84,0,0,0,0,45.013284,1.3284,0.0,0.0,0.0
-8.532992_114.045438,-8.532992,114.045438,136.75,0,0,0,0,45.013675,1.3675,0.0,0.0,0.0
-8.532992_114.053771,-8.532992,114.053771,172.99,0,0,0,0,45.017299,1.7299,0.0,0.0,0.0
-8.532992_114.062104,-8.532992,114.062104,178.76,0,0,0,0,45.017876,1.7875999999999999,0.0,0.0,0.0
-8.532992_114.070437,-8.532992,114.070437,199.37,0,0,0,0,45.019937,1.9937,0.0,0.0,0.0
-8.532992_114.078770,-8.532992,114.07877,228.67,0,0,0,0,45.022867,2.2866999999999997,0.0,0.0,0.0
-8.532992_114.087103,-8.532992,114.087103,230.09,0,0,0,0,45.023009,2.3009,0.0,0.0,0.0
-8.532992_114.095436,-8.532992,114.095436,296.29,0,0,0,0,45.029629,2.9629000000000003,0.0,0.0,0.0
-8.532992_114.103769,-8.532992,114.103769,533.54,0,0,0,0,45.053354,5.3354,0.0,0.0,0.0
-8.532992_114.112102,-8.532992,114.11210200000001,995.79,0,0,0,0,45.099579,9.9579,0.0,0.0,0.0
-8.532992_114.120435,-8.532992,114.120435,741.6,0,0,0,0,45.07416,7.416,0.0,0.0,0.0
-8.532992_114.128768,-8.532992,114.12876800000001,860.02,0,0,0,0,45.086002,8.6002,0.0,0.0,0.0
-8.532992_114.137101,-8.532992,114.137101,598.7,0,0,0,0,45.05987,5.987,0.0,0.0,0.0
-8.532992_114.145434,-8.532992,114.14543400000001,502.36,0,0,0,0,45.050236,5.0236,0.0,0.0,0.0
-8.532992_114.153767,-8.532992,114.153767,764.95,0,0,0,0,45.076495,7.649500000000001,0.0,0.0,0.0
-8.532992_114.162100,-8.532992,114.1621,784.82,0,0,0,0,45.078482,7.8482,0.0,0.0,0.0
-8.532992_114.170433,-8.532992,114.170433,1030.14,0,0,0,0,45.103014,10.301400000000001,0.0,0.0,0.0
-8.532992_114.178766,-8.532992,114.178766,754.99,0,0,0,0,45.075499,7.5499,0.0,0.0,0.0
-8.532992_114.187099,-8.532992,114.187099,1021.64,0,0,0,0,45.102164,10.2164,0.0,0.0,0.0
-8.532992_114.195432,-8.532992,114.195432,1171.09,0,0,0,0,45.117109,11.710899999999999,0.0,0.0,0.0
-8.532992_114.203765,-8.532992,114.203765,1045.08,0,0,0,0,45.104508,10.4508,0.0,0.0,0.0
-8.532992_114.212098,-8.532992,114.212098,583.25,0,0,0,0,45.058325,5.8325,0.0,0.0,0.0
-8.532992_114.220431,-8.532992,114.220431,452.84,0,0,0,0,45.045284,4.5283999999999995,0.0,0.0,0.0
-8.532992_114.228764,-8.532992,114.228764,398.54,0,0,0,0,45.039854,3.9854000000000003,0.0,0.0,0.0
-8.532992_114.237097,-8.532992,114.237097,416.79,0,0,0,0,45.041679,4.1679,0.0,0.0,0.0
-8.532992_114.245430,-8.532992,114.24543,513.75,0,0,0,0,45.051375,5.1375,0.0,0.0,0.0
-8.532992_114.253763,-8.532992,114.253763,675.86,0,0,0,0,45.067586,6.7586,0.0,0.0,0.0
-8.532992_114.262096,-8.532992,114.262096,473.39,0,0,0,0,45.047339,4.7339,0.0,0.0,0.0
-8.532992_114.270429,-8.532992,114.27042900000001,672.6,0,0,0,0,45.06726,6.726,0.0,0.0,0.0
-8.532992_114.278762,-8.532992,114.278762,739.0,0,0,0,0,45.0739,7.39,0.0,0.0,0.0
-8.532992_114.287095,-8.532992,114.28709500000001,996.26,0,0,0,0,45.099626,9.9626,0.0,0.0,0.0
-8.532992_114.295428,-8.532992,114.295428,624.35,0,0,0,0,45.062435,6.2435,0.0,0.0,0.0
-8.532992_114.303761,-8.532992,114.30376100000001,586.96,0,0,0,0,45.058696,5.8696,0.0,0.0,0.0
-8.532992_114.312094,-8.532992,114.312094,594.82,0,0,0,0,45.059482,5.948200000000001,0.0,0.0,0.0
-8.532992_114.320427,-8.532992,114.320427,774.34,0,0,0,0,45.077434,7.7434,0.0,0.0,0.0
-8.532992_114.328760,-8.532992,114.32876,833.5,0,0,0,0,45.08335,8.335,0.0,0.0,0.0
-8.532992_114.337093,-8.532992,114.337093,529.68,0,0,0,0,45.052968,5.296799999999999,0.0,0.0,0.0
-8.532992_114.345426,-8.532992,114.345426,538.03,0,0,0,0,45.053803,5.3803,0.0,0.0,0.0
-8.532992_114.353759,-8.532992,114.353759,299.38,0,0,0,0,45.029938,2.9938,0.0,0.0,0.0
-8.532992_114.378758,-8.532992,114.378758,109.68,0,0,0,0,45.010968,1.0968,0.0,0.0,0.0
-8.532992_114.387091,-8.532992,114.387091,95.85,0,0,0,0,45.009585,0.9584999999999999,0.0,0.0,0.0
-8.532992_114.395424,-8.532992,114.395424,84.93,0,0,0,0,45.008493,0.8493,0.0,0.0,0.0
-8.532992_114.403757,-8.532992,114.403757,76.25,0,0,0,0,45.007625,0.7625,0.0,0.0,0.0
-8.541325_113.745450,-8.541325,113.74545,25.22,0,0,0,0,45.002522,0.2522,0.0,0.0,0.0
-8.541325_113.812114,-8.541325,113.81211400000001,35.56,0,0,0,0,45.003556,0.3556,0.0,0.0,0.0
-8.541325_113.820447,-8.541325,113.820447,37.28,0,0,0,0,45.003728,0.3728,0.0,0.0,0.0
-8.541325_113.828780,-8.541325,113.82878,41.08,0,0,0,0,45.004108,0.4108,0.0,0.0,0.0
-8.541325_113.837113,-8.541325,113.837113,69.11,0,0,0,0,45.006911,0.6911,0.0,0.0,0.0
-8.541325_113.845446,-8.541325,113.845446,84.96,0,0,0,0,45.008496,0.8495999999999999,0.0,0.0,0.0
-8.541325_113.853779,-8.541325,113.853779,59.79,0,0,0,0,45.005979,0.5979,0.0,0.0,0.0
-8.541325_113.862112,-8.541325,113.862112,67.39,0,0,0,0,45.006739,0.6739,0.0,0.0,0.0
-8.541325_113.870445,-8.541325,113.870445,98.75,0,0,0,0,45.009875,0.9875,0.0,0.0,0.0
-8.541325_113.878778,-8.541325,113.878778,139.46,0,0,0,0,45.013946,1.3946,0.0,0.0,0.0
-8.541325_113.887111,-8.541325,113.887111,150.22,0,0,0,0,45.015022,1.5022,0.0,0.0,0.0
-8.541325_113.895444,-8.541325,113.895444,132.31,0,0,0,0,45.013231,1.3231,0.0,0.0,0.0
-8.541325_113.903777,-8.541325,113.903777,100.02,0,0,0,0,45.010002,1.0002,0.0,0.0,0.0
-8.541325_113.912110,-8.541325,113.91211,64.81,0,0,0,0,45.006481,0.6481,0.0,0.0,0.0
-8.541325_113.920443,-8.541325,113.920443,59.91,0,0,0,0,45.005991,0.5991,0.0,0.0,0.0
-8.541325_113.928776,-8.541325,113.928776,72.28,0,0,0,0,45.007228,0.7228,0.0,0.0,0.0
-8.541325_113.937109,-8.541325,113.937109,98.05,0,0,0,0,45.009805,0.9804999999999999,0.0,0.0,0.0
-8.541325_113.945442,-8.541325,113.945442,151.95,0,0,0,0,45.015195,1.5194999999999999,0.0,0.0,0.0
-8.541325_113.953775,-8.541325,113.95377500000001,192.43,0,0,0,0,45.019243,1.9243000000000001,0.0,0.0,0.0
-8.541325_113.962108,-8.541325,113.962108,375.65,0,0,0,0,45.037565,3.7565,0.0,0.0,0.0
-8.541325_113.970441,-8.541325,113.97044100000001,501.65,0,0,0,0,45.050165,5.0165,0.0,0.0,0.0
-8.541325_113.978774,-8.541325,113.978774,433.43,0,0,0,0,45.043343,4.3343,0.0,0.0,0.0
-8.541325_113.987107,-8.541325,113.98710700000001,280.5,0,0,0,0,45.02805,2.805,0.0,0.0,0.0
-8.541325_113.995440,-8.541325,113.99544,172.59,0,0,0,0,45.017259,1.7259,0.0,0.0,0.0
-8.541325_114.003773,-8.541325,114.003773,168.87,0,0,0,0,45.016887,1.6887,0.0,0.0,0.0
-8.541325_114.012106,-8.541325,114.012106,181.66,0,0,0,0,45.018166,1.8166,0.0,0.0,0.0
-8.541325_114.020439,-8.541325,114.020439,174.32,0,0,0,0,45.017432,1.7431999999999999,0.0,0.0,0.0
-8.541325_114.028772,-8.541325,114.028772,168.67,0,0,0,0,45.016867,1.6866999999999999,0.0,0.0,0.0
-8.541325_114.037105,-8.541325,114.037105,160.38,0,0,0,0,45.016038,1.6038,0.0,0.0,0.0
-8.541325_114.045438,-8.541325,114.045438,203.68,0,0,0,0,45.020368,2.0368,0.0,0.0,0.0
-8.541325_114.053771,-8.541325,114.053771,273.5,0,0,0,0,45.02735,2.735,0.0,0.0,0.0
-8.541325_114.062104,-8.541325,114.062104,506.71,0,0,0,0,45.050671,5.0671,0.0,0.0,0.0
-8.541325_114.070437,-8.541325,114.070437,471.7,0,0,0,0,45.04717,4.717,0.0,0.0,0.0
-8.541325_114.078770,-8.541325,114.07877,372.08,0,0,0,0,45.037208,3.7207999999999997,0.0,0.0,0.0
-8.541325_114.087103,-8.541325,114.087103,326.15,0,0,0,0,45.032615,3.2615,0.0,0.0,0.0
-8.541325_114.095436,-8.541325,114.095436,401.55,0,0,0,0,45.040155,4.0155,0.0,0.0,0.0
-8.541325_114.103769,-8.541325,114.103769,746.24,0,0,0,0,45.074624,7.4624,0.0,0.0,0.0
-8.541325_114.112102,-8.541325,114.11210200000001,1113.72,0,0,0,0,45.111372,11.1372,0.0,0.0,0.0
-8.541325_114.120435,-8.541325,114.120435,967.16,0,0,0,0,45.096716,9.6716,0.0,0.0,0.0
-8.541325_114.128768,-8.541325,114.12876800000001,641.55,0,0,0,0,45.064155,6.4155,0.0,0.0,0.0
-8.541325_114.137101,-8.541325,114.137101,549.35,0,0,0,0,45.054935,5.4935,0.0,0.0,0.0
-8.541325_114.145434,-8.541325,114.14543400000001,558.56,0,0,0,0,45.055856,5.5855999999999995,0.0,0.0,0.0
-8.541325_114.153767,-8.541325,114.153767,791.76,0,0,0,0,45.079176,7.9176,0.0,0.0,0.0
-8.541325_114.162100,-8.541325,114.1621,976.15,0,0,0,0,45.097615,9.7615,0.0,0.0,0.0
-8.541325_114.170433,-8.541325,114.170433,951.9,0,0,0,0,45.09519,9.519,0.0,0.0,0.0
-8.541325_114.178766,-8.541325,114.178766,624.21,0,0,0,0,45.062421,6.242100000000001,0.0,0.0,0.0
-8.541325_114.187099,-8.541325,114.187099,642.56,0,0,0,0,45.064256,6.425599999999999,0.0,0.0,0.0
-8.541325_114.195432,-8.541325,114.195432,783.52,0,0,0,0,45.078352,7.8351999999999995,0.0,0.0,0.0
-8.541325_114.203765,-8.541325,114.203765,512.26,0,0,0,0,45.051226,5.1226,0.0,0.0,0.0
-8.541325_114.212098,-8.541325,114.212098,441.99,0,0,0,0,45.044199,4.4199,0.0,0.0,0.0
-8.541325_114.220431,-8.541325,114.220431,374.29,0,0,0,0,45.037429,3.7429,0.0,0.0,0.0
-8.541325_114.228764,-8.541325,114.228764,375.54,0,0,0,0,45.037554,3.7554000000000003,0.0,0.0,0.0
-8.541325_114.237097,-8.541325,114.237097,494.07,0,0,0,0,45.049407,4.9407,0.0,0.0,0.0
-8.541325_114.245430,-8.541325,114.24543,589.28,0,0,0,0,45.058928,5.892799999999999,0.0,0.0,0.0
-8.541325_114.253763,-8.541325,114.253763,453.72,0,0,0,0,45.045372,4.5372,0.0,0.0,0.0
-8.541325_114.262096,-8.541325,114.262096,574.11,0,0,0,0,45.057411,5.7411,0.0,0.0,0.0
-8.541325_114.270429,-8.541325,114.27042900000001,510.4,0,0,0,0,45.05104,5.104,0.0,0.0,0.0
-8.541325_114.278762,-8.541325,114.278762,803.25,0,0,0,0,45.080325,8.0325,0.0,0.0,0.0
-8.541325_114.295428,-8.541325,114.295428,940.77,0,0,0,0,45.094077,9.4077,0.0,0.0,0.0
-8.541325_114.303761,-8.541325,114.30376100000001,1052.31,0,0,0,0,45.105231,10.5231,0.0,0.0,0.0
-8.541325_114.312094,-8.541325,114.312094,705.9,0,0,0,0,45.07059,7.059,0.0,0.0,0.0
-8.541325_114.320427,-8.541325,114.320427,802.3,0,0,0,0,45.08023,8.023,0.0,0.0,0.0
-8.541325_114.328760,-8.541325,114.32876,852.15,0,0,0,0,45.085215,8.5215,0.0,0.0,0.0
-8.541325_114.337093,-8.541325,114.337093,509.93,0,0,0,0,45.050993,5.0993,0.0,0.0,0.0
-8.541325_114.345426,-8.541325,114.345426,404.17,0,0,0,0,45.040417,4.0417000000000005,0.0,0.0,0.0
-8.541325_114.353759,-8.541325,114.353759,310.96,0,0,0,0,45.031096,3.1096,0.0,0.0,0.0
-8.541325_114.362092,-8.541325,114.362092,251.75,0,0,0,0,45.025175,2.5175,0.0,0.0,0.0
-8.541325_114.370425,-8.541325,114.370425,196.83,0,0,0,0,45.019683,1.9683000000000002,0.0,0.0,0.0
-8.541325_114.378758,-8.541325,114.378758,131.1,0,0,0,0,45.01311,1.311,0.0,0.0,0.0
-8.541325_114.387091,-8.541325,114.387091,101.5,0,0,0,0,45.01015,1.015,0.0,0.0,0.0
-8.541325_114.395424,-8.541325,114.395424,93.59,0,0,0,0,45.009359,0.9359000000000001,0.0,0.0,0.0
-8.541325_114.403757,-8.541325,114.403757,89.44,0,0,0,0,45.008944,0.8944,0.0,0.0,0.0
-8.549658_113.745450,-8.549658,113.74545,25.72,0,0,0,0,45.002572,0.2572,0.0,0.0,0.0
-8.549658_113.803781,-8.549658,113.803781,25.75,0,0,0,0,45.002575,0.2575,0.0,0.0,0.0
-8.549658_113.812114,-8.549658,113.81211400000001,31.79,0,0,0,0,45.003179,0.3179,0.0,0.0,0.0
-8.549658_113.820447,-8.549658,113.820447,33.27,0,0,0,0,45.003327,0.33270000000000005,0.0,0.0,0.0
-8.549658_113.828780,-8.549658,113.82878,35.13,0,0,0,0,45.003513,0.3513,0.0,0.0,0.0
-8.549658_113.837113,-8.549658,113.837113,70.37,0,0,0,0,45.007037,0.7037,0.0,0.0,0.0
-8.549658_113.845446,-8.549658,113.845446,82.38,0,0,0,0,45.008238,0.8238,0.0,0.0,0.0
-8.549658_113.853779,-8.549658,113.853779,86.7,0,0,0,0,45.00867,0.867,0.0,0.0,0.0
-8.549658_113.862112,-8.549658,113.862112,90.31,0,0,0,0,45.009031,0.9031,0.0,0.0,0.0
-8.549658_113.870445,-8.549658,113.870445,104.85,0,0,0,0,45.010485,1.0485,0.0,0.0,0.0
-8.549658_113.878778,-8.549658,113.878778,117.3,0,0,0,0,45.01173,1.173,0.0,0.0,0.0
-8.549658_113.887111,-8.549658,113.887111,124.92,0,0,0,0,45.012492,1.2492,0.0,0.0,0.0
-8.549658_113.895444,-8.549658,113.895444,148.6,0,0,0,0,45.01486,1.486,0.0,0.0,0.0
-8.549658_113.903777,-8.549658,113.903777,127.5,0,0,0,0,45.01275,1.275,0.0,0.0,0.0
-8.549658_113.912110,-8.549658,113.91211,74.59,0,0,0,0,45.007459,0.7459,0.0,0.0,0.0
-8.549658_113.920443,-8.549658,113.920443,76.71,0,0,0,0,45.007671,0.7670999999999999,0.0,0.0,0.0
-8.549658_113.928776,-8.549658,113.928776,119.19,0,0,0,0,45.011919,1.1919,0.0,0.0,0.0
-8.549658_113.937109,-8.549658,113.937109,149.48,0,0,0,0,45.014948,1.4948,0.0,0.0,0.0
-8.549658_113.945442,-8.549658,113.945442,166.98,0,0,0,0,45.016698,1.6698,0.0,0.0,0.0
-8.549658_113.953775,-8.549658,113.95377500000001,267.64,0,0,0,0,45.026764,2.6763999999999997,0.0,0.0,0.0
-8.549658_113.962108,-8.549658,113.962108,379.93,0,0,0,0,45.037993,3.7993,0.0,0.0,0.0
-8.549658_113.970441,-8.549658,113.97044100000001,346.63,0,0,0,0,45.034663,3.4663,0.0,0.0,0.0
-8.549658_113.978774,-8.549658,113.978774,256.22,0,0,0,0,45.025622,2.5622000000000003,0.0,0.0,0.0
-8.549658_113.987107,-8.549658,113.98710700000001,164.41,0,0,0,0,45.016441,1.6441,0.0,0.0,0.0
-8.549658_113.995440,-8.549658,113.99544,120.0,0,0,0,0,45.012,1.2,0.0,0.0,0.0
-8.549658_114.003773,-8.549658,114.003773,121.47,0,0,0,0,45.012147,1.2147,0.0,0.0,0.0
-8.549658_114.012106,-8.549658,114.012106,126.28,0,0,0,0,45.012628,1.2628,0.0,0.0,0.0
-8.549658_114.020439,-8.549658,114.020439,123.82,0,0,0,0,45.012382,1.2382,0.0,0.0,0.0
-8.549658_114.028772,-8.549658,114.028772,149.16,0,0,0,0,45.014916,1.4916,0.0,0.0,0.0
-8.549658_114.037105,-8.549658,114.037105,269.93,0,0,0,0,45.026993,2.6993,0.0,0.0,0.0
-8.549658_114.045438,-8.549658,114.045438,346.65,0,0,0,0,45.034665,3.4665,0.0,0.0,0.0
-8.549658_114.053771,-8.549658,114.053771,391.72,0,0,0,0,45.039172,3.9172000000000002,0.0,0.0,0.0
-8.549658_114.062104,-8.549658,114.062104,1312.29,0,0,0,0,45.131229,13.1229,0.0,0.0,0.0
-8.549658_114.070437,-8.549658,114.070437,1846.06,0,0,0,0,45.184606,18.4606,0.0,0.0,0.0
-8.549658_114.078770,-8.549658,114.07877,1343.47,0,0,0,0,45.134347,13.4347,0.0,0.0,0.0
-8.549658_114.087103,-8.549658,114.087103,776.45,0,0,0,0,45.077645,7.764500000000001,0.0,0.0,0.0
-8.549658_114.095436,-8.549658,114.095436,980.81,0,0,0,0,45.098081,9.8081,0.0,0.0,0.0
-8.549658_114.103769,-8.549658,114.103769,1203.66,0,0,0,0,45.120366,12.0366,0.0,0.0,0.0
-8.549658_114.120435,-8.549658,114.120435,862.46,0,0,0,0,45.086246,8.624600000000001,0.0,0.0,0.0
-8.549658_114.128768,-8.549658,114.12876800000001,498.82,0,0,0,0,45.049882,4.9882,0.0,0.0,0.0
-8.549658_114.137101,-8.549658,114.137101,381.54,0,0,0,0,45.038154,3.8154000000000003,0.0,0.0,0.0
-8.549658_114.145434,-8.549658,114.14543400000001,529.9,0,0,0,0,45.05299,5.2989999999999995,0.0,0.0,0.0
-8.549658_114.153767,-8.549658,114.153767,488.47,0,0,0,0,45.048847,4.8847000000000005,0.0,0.0,0.0
-8.549658_114.162100,-8.549658,114.1621,789.31,0,0,0,0,45.078931,7.8931,0.0,0.0,0.0
-8.549658_114.170433,-8.549658,114.170433,755.74,0,0,0,0,45.075574,7.5574,0.0,0.0,0.0
-8.549658_114.178766,-8.549658,114.178766,656.53,0,0,0,0,45.065653,6.5653,0.0,0.0,0.0
-8.549658_114.187099,-8.549658,114.187099,745.25,0,0,0,0,45.074525,7.4525,0.0,0.0,0.0
-8.549658_114.195432,-8.549658,114.195432,785.47,0,0,0,0,45.078547,7.8547,0.0,0.0,0.0
-8.549658_114.203765,-8.549658,114.203765,498.48,0,0,0,0,45.049848,4.9848,0.0,0.0,0.0
-8.549658_114.212098,-8.549658,114.212098,341.41,0,0,0,0,45.034141,3.4141000000000004,0.0,0.0,0.0
-8.549658_114.220431,-8.549658,114.220431,377.13,0,0,0,0,45.037713,3.7713,0.0,0.0,0.0
-8.549658_114.228764,-8.549658,114.228764,609.01,0,0,0,0,45.060901,6.0901,0.0,0.0,0.0
-8.549658_114.253763,-8.549658,114.253763,721.15,0,0,0,0,45.072115,7.2115,0.0,0.0,0.0
-8.549658_114.270429,-8.549658,114.27042900000001,891.31,0,0,0,0,45.089131,8.9131,0.0,0.0,0.0
-8.549658_114.278762,-8.549658,114.278762,688.86,0,0,0,0,45.068886,6.8886,0.0,0.0,0.0
-8.549658_114.287095,-8.549658,114.28709500000001,943.58,0,0,0,0,45.094358,9.4358,0.0,0.0,0.0
-8.549658_114.295428,-8.549658,114.295428,902.81,0,0,0,0,45.090281,9.0281,0.0,0.0,0.0
-8.549658_114.303761,-8.549658,114.30376100000001,1133.45,0,0,0,0,45.113345,11.3345,0.0,0.0,0.0
-8.549658_114.312094,-8.549658,114.312094,1022.07,0,0,0,0,45.102207,10.2207,0.0,0.0,0.0
-8.549658_114.320427,-8.549658,114.320427,1182.75,0,0,0,0,45.118275,11.8275,0.0,0.0,0.0
-8.549658_114.328760,-8.549658,114.32876,1243.84,0,0,0,0,45.124384,12.4384,0.0,0.0,0.0
-8.549658_114.337093,-8.549658,114.337093,834.66,0,0,0,0,45.083466,8.3466,0.0,0.0,0.0
-8.549658_114.345426,-8.549658,114.345426,538.2,0,0,0,0,45.05382,5.382000000000001,0.0,0.0,0.0
-8.549658_114.353759,-8.549658,114.353759,546.79,0,0,0,0,45.054679,5.467899999999999,0.0,0.0,0.0
-8.549658_114.362092,-8.549658,114.362092,355.01,0,0,0,0,45.035501,3.5501,0.0,0.0,0.0
