geohash6,lat,lon,pop_proxy,puskesmas_count,klinik_count,rs_count,faskes_aplicares_count,nearest_rs_minutes_p95_proxy,equity_index_proxy,flood_risk,earthquake_risk,landslide_risk
-6.924723_113.728784,-6.924723,113.728784,593.73,0,0,0,0,45.059373,5.9373000000000005,0.0,0.0,0.0
-6.924723_113.737117,-6.924723,113.737117,653.63,0,0,0,0,45.065363,6.5363,0.0,0.0,0.0
-6.924723_113.745450,-6.924723,113.74545,756.3,0,0,0,0,45.07563,7.563,0.0,0.0,0.0
-6.924723_113.753783,-6.924723,113.753783,617.04,0,0,0,0,45.061704,6.1704,0.0,0.0,0.0
-6.924723_113.762116,-6.924723,113.762116,626.77,0,0,0,0,45.062677,6.2677,0.0,0.0,0.0
-6.924723_113.770449,-6.924723,113.770449,535.32,0,0,0,0,45.053532,5.3532,0.0,0.0,0.0
-6.924723_113.778782,-6.924723,113.778782,481.99,0,0,0,0,45.048199,4.8199000000000005,0.0,0.0,0.0
-6.924723_113.787115,-6.924723,113.787115,498.57,0,0,0,0,45.049857,4.9857,0.0,0.0,0.0
-6.924723_113.795448,-6.924723,113.79544800000001,670.19,0,0,0,0,45.067019,6.7019,0.0,0.0,0.0
-6.924723_113.803781,-6.924723,113.803781,589.57,0,0,0,0,45.058957,5.895700000000001,0.0,0.0,0.0
-6.924723_113.812114,-6.924723,113.81211400000001,476.67,0,0,0,0,45.047667,4.7667,0.0,0.0,0.0
-6.924723_113.820447,-6.924723,113.820447,582.62,0,0,0,0,45.058262,5.8262,0.0,0.0,0.0
-6.924723_113.828780,-6.924723,113.82878,552.01,0,0,0,0,45.055201,5.5201,0.0,0.0,0.0
-6.924723_113.837113,-6.924723,113.837113,581.11,0,0,0,0,45.058111,5.8111,0.0,0.0,0.0
-6.924723_113.845446,-6.924723,113.845446,526.44,0,0,0,0,45.052644,5.2644,0.0,0.0,0.0
-6.924723_113.853779,-6.924723,113.853779,676.15,0,0,0,0,45.067615,6.7615,0.0,0.0,0.0
-6.924723_113.862112,-6.924723,113.862112,762.19,0,0,0,0,45.076219,7.6219,0.0,0.0,0.0
-6.924723_113.870445,-6.924723,113.870445,604.07,0,0,0,0,45.060407,6.0407,0.0,0.0,0.0
-6.924723_113.878778,-6.924723,113.878778,654.85,0,0,0,0,45.065485,6.548500000000001,0.0,0.0,0.0
-6.924723_113.887111,-6.924723,113.887111,802.07,0,0,0,0,45.080207,8.0207,0.0,0.0,0.0
-6.924723_113.895444,-6.924723,113.895444,669.79,0,0,0,0,45.066979,6.6979,0.0,0.0,0.0
-6.924723_113.903777,-6.924723,113.903777,639.62,0,0,0,0,45.063962,6.3962,0.0,0.0,0.0
-6.924723_113.912110,-6.924723,113.91211,620.37,0,0,0,0,45.062037,6.2037,0.0,0.0,0.0
-6.924723_113.920443,-6.924723,113.920443,603.93,0,0,0,0,45.060393,6.0393,0.0,0.0,0.0
-6.924723_113.928776,-6.924723,113.928776,531.82,0,0,0,0,45.053182,5.318200000000001,0.0,0.0,0.0
-6.924723_113.937109,-6.924723,113.937109,492.1,0,0,0,0,45.04921,4.921,0.0,0.0,0.0
-6.924723_113.945442,-6.924723,113.945442,379.4,0,0,0,0,45.03794,3.7939999999999996,0.0,0.0,0.0
-6.924723_113.953775,-6.924723,113.95377500000001,328.84,0,0,0,0,45.032884,3.2883999999999998,0.0,0.0,0.0
-6.924723_113.962108,-6.924723,113.962108,363.76,0,0,0,0,45.036376,3.6376,0.0,0.0,0.0
-6.924723_113.970441,-6.924723,113.97044100000001,441.65,0,0,0,0,45.044165,4.4165,0.0,0.0,0.0
-6.924723_113.978774,-6.924723,113.978774,444.12,0,0,0,0,45.044412,4.4412,0.0,0.0,0.0
-6.924723_113.987107,-6.924723,113.98710700000001,435.38,0,0,0,0,45.043538,4.3538,0.0,0.0,0.0
-6.924723_113.995440,-6.924723,113.99544,434.11,0,0,0,0,45.043411,4.3411,0.0,0.0,0.0
-6.924723_114.003773,-6.924723,114.003773,424.02,0,0,0,0,45.042402,4.2402,0.0,0.0,0.0
-6.924723_114.012106,-6.924723,114.012106,299.1,0,0,0,0,45.02991,2.991,0.0,0.0,0.0
-6.924723_114.020439,-6.924723,114.020439,339.23,0,0,0,0,45.033923,3.3923,0.0,0.0,0.0
-6.924723_114.028772,-6.924723,114.028772,616.03,0,0,0,0,45.061603,6.160299999999999,0.0,0.0,0.0
-6.924723_114.037105,-6.924723,114.037105,768.74,0,0,0,0,45.076874,7.6874,0.0,0.0,0.0
-6.924723_114.045438,-6.924723,114.045438,788.25,0,0,0,0,45.078825,7.8825,0.0,0.0,0.0
-6.924723_114.053771,-6.924723,114.053771,581.36,0,0,0,0,45.058136,5.8136,0.0,0.0,0.0
-6.924723_114.062104,-6.924723,114.062104,473.4,0,0,0,0,45.04734,4.734,0.0,0.0,0.0
-6.924723_114.070437,-6.924723,114.070437,448.05,0,0,0,0,45.044805,4.4805,0.0,0.0,0.0
-6.924723_114.078770,-6.924723,114.07877,658.74,0,0,0,0,45.065874,6.5874,0.0,0.0,0.0
-6.924723_114.087103,-6.924723,114.087103,545.23,0,0,0,0,45.054523,5.4523,0.0,0.0,0.0
-6.924723_115.195392,-6.924723,115.195392,117.36,0,0,0,0,45.011736,1.1736,0.0,0.0,0.0
-6.924723_115.203725,-6.924723,115.203725,202.56,0,0,0,0,45.020256,2.0256,0.0,0.0,0.0
-6.924723_115.212058,-6.924723,115.212058,214.33,0,0,0,0,45.021433,2.1433,0.0,0.0,0.0
-6.924723_115.220391,-6.924723,115.220391,243.99,0,0,0,0,45.024399,2.4399,0.0,0.0,0.0
-6.924723_115.228724,-6.924723,115.228724,156.59,0,0,0,0,45.015659,1.5659,0.0,0.0,0.0
-6.924723_115.237057,-6.924723,115.23705700000001,164.31,0,0,0,0,45.016431,1.6431,0.0,0.0,0.0
-6.924723_115.245390,-6.924723,115.24539,201.4,0,0,0,0,45.02014,2.0140000000000002,0.0,0.0,0.0
-6.924723_115.253723,-6.924723,115.25372300000001,152.56,0,0,0,0,45.015256,1.5256,0.0,0.0,0.0
-6.924723_115.262056,-6.924723,115.262056,126.18,0,0,0,0,45.012618,1.2618,0.0,0.0,0.0
-6.924723_115.270389,-6.924723,115.27038900000001,147.85,0,0,0,0,45.014785,1.4785,0.0,0.0,0.0
-6.924723_115.278722,-6.924723,115.278722,214.0,0,0,0,0,45.0214,2.14,0.0,0.0,0.0
-6.924723_115.287055,-6.924723,115.287055,214.53,0,0,0,0,45.021453,2.1453,0.0,0.0,0.0
-6.924723_115.295388,-6.924723,115.295388,158.04,0,0,0,0,45.015804,1.5804,0.0,0.0,0.0
-6.924723_115.303721,-6.924723,115.303721,128.01,0,0,0,0,45.012801,1.2801,0.0,0.0,0.0
-6.924723_115.312054,-6.924723,115.312054,140.86,0,0,0,0,45.014086,1.4086,0.0,0.0,0.0
-6.924723_115.320387,-6.924723,115.320387,170.28,0,0,0,0,45.017028,1.7028,0.0,0.0,0.0
-6.924723_115.328720,-6.924723,115.32872,203.41,0,0,0,0,45.020341,2.0341,0.0,0.0,0.0
-6.924723_115.337053,-6.924723,115.337053,120.59,0,0,0,0,45.012059,1.2059,0.0,0.0,0.0
-6.924723_115.345386,-6.924723,115.345386,188.97,0,0,0,0,45.018897,1.8897,0.0,0.0,0.0
-6.924723_115.353719,-6.924723,115.353719,125.47,0,0,0,0,45.012547,1.2547,0.0,0.0,0.0
-6.924723_115.362052,-6.924723,115.362052,224.07,0,0,0,0,45.022407,2.2407,0.0,0.0,0.0
-6.924723_115.370385,-6.924723,115.370385,195.69,0,0,0,0,45.019569,1.9569,0.0,0.0,0.0
-6.924723_115.378718,-6.924723,115.378718,126.98,0,0,0,0,45.012698,1.2698,0.0,0.0,0.0
-6.924723_115.387051,-6.924723,115.387051,119.08,0,0,0,0,45.011908,1.1908,0.0,0.0,0.0
-6.924723_115.395384,-6.924723,115.395384,219.34,0,0,0,0,45.021934,2.1934,0.0,0.0,0.0
-6.924723_115.403717,-6.924723,115.403717,270.01,0,0,0,0,45.027001,2.7001,0.0,0.0,0.0
-6.924723_115.412050,-6.924723,115.41205000000001,329.06,0,0,0,0,45.032906,3.2906,0.0,0.0,0.0
-6.924723_115.420383,-6.924723,115.420383,298.17,0,0,0,0,45.029817,2.9817,0.0,0.0,0.0
-6.924723_115.428716,-6.924723,115.42871600000001,61.17,0,0,0,0,45.006117,0.6117,0.0,0.0,0.0
-6.924723_115.437049,-6.924723,115.437049,221.94,0,0,0,0,45.022194,2.2194,0.0,0.0,0.0
-6.924723_115.445382,-6.924723,115.445382,156.13,0,0,0,0,45.015613,1.5613,0.0,0.0,0.0
-6.924723_115.453715,-6.924723,115.453715,170.92,0,0,0,0,45.017092,1.7091999999999998,0.0,0.0,0.0
-6.924723_115.462048,-6.924723,115.462048,290.85,0,0,0,0,45.029085,2.9085,0.0,0.0,0.0
-6.924723_115.470381,-6.924723,115.470381,356.2,0,0,0,0,45.03562,3.562,0.0,0.0,0.0
-6.924723_115.478714,-6.924723,115.478714,284.09,0,0,0,0,45.028409,2.8408999999999995,0.0,0.0,0.0
-6.924723_115.487047,-6.924723,115.487047,244.94,0,0,0,0,45.024494,2.4494,0.0,0.0,0.0
-6.924723_115.495380,-6.924723,115.49538,239.87,0,0,0,0,45.023987,2.3987,0.0,0.0,0.0
-6.924723_115.503713,-6.924723,115.503713,223.87,0,0,0,0,45.022387,2.2387,0.0,0.0,0.0
-6.924723_115.512046,-6.924723,115.512046,224.38,0,0,0,0,45.022438,2.2438,0.0,0.0,0.0
-6.924723_115.520379,-6.924723,115.520379,198.48,0,0,0,0,45.019848,1.9848,0.0,0.0,0.0
-6.924723_115.528712,-6.924723,115.528712,140.54,0,0,0,0,45.014054,1.4054,0.0,0.0,0.0
-6.924723_115.537045,-6.924723,115.537045,123.93,0,0,0,0,45.012393,1.2393,0.0,0.0,0.0
-6.924723_115.545378,-6.924723,115.545378,135.19,0,0,0,0,45.013519,1.3518999999999999,0.0,0.0,0.0
-6.924723_115.553711,-6.924723,115.553711,230.17,0,0,0,0,45.023017,2.3017,0.0,0.0,0.0
-6.924723_115.562044,-6.924723,115.562044,296.13,0,0,0,0,45.029613,2.9613,0.0,0.0,0.0
-6.924723_115.570377,-6.924723,115.57037700000001,233.39,0,0,0,0,45.023339,2.3339,0.0,0.0,0.0
-6.933056_111.578870,-6.9330560000000006,111.57887,206.53,0,0,0,0,45.020653,2.0653,0.0,0.0,0.0
-6.933056_111.587203,-6.9330560000000006,111.587203,308.88,0,0,0,0,45.030888,3.0888,0.0,0.0,0.0
-6.933056_111.595536,-6.9330560000000006,111.595536,229.5,0,0,0,0,45.02295,2.295,0.0,0.0,0.0
-6.933056_111.603869,-6.9330560000000006,111.603869,222.23,0,0,0,0,45.022223,2.2222999999999997,0.0,0.0,0.0
-6.933056_111.612202,-6.9330560000000006,111.612202,169.69,0,0,0,0,45.016969,1.6969,0.0,0.0,0.0
-6.933056_111.620535,-6.9330560000000006,111.620535,172.15,0,0,0,0,45.017215,1.7215,0.0,0.0,0.0
-6.933056_111.628868,-6.9330560000000006,111.628868,235.28,0,0,0,0,45.023528,2.3528000000000002,0.0,0.0,0.0
-6.933056_111.637201,-6.9330560000000006,111.637201,177.05,0,0,0,0,45.017705,1.7705000000000002,0.0,0.0,0.0
-6.933056_111.645534,-6.9330560000000006,111.645534,138.43,0,0,0,0,45.013843,1.3843,0.0,0.0,0.0
-6.933056_111.653867,-6.9330560000000006,111.653867,199.16,0,0,0,0,45.019916,1.9916,0.0,0.0,0.0
-6.933056_111.662200,-6.9330560000000006,111.6622,267.44,0,0,0,0,45.026744,2.6744,0.0,0.0,0.0
-6.933056_111.670533,-6.9330560000000006,111.670533,369.79,0,0,0,0,45.036979,3.6979,0.0,0.0,0.0
-6.933056_111.678866,-6.9330560000000006,111.678866,340.88,0,0,0,0,45.034088,3.4088,0.0,0.0,0.0
-6.933056_111.687199,-6.9330560000000006,111.687199,435.91,0,0,0,0,45.043591,4.359100000000001,0.0,0.0,0.0
-6.933056_111.695532,-6.9330560000000006,111.695532,365.41,0,0,0,0,45.036541,3.6541,0.0,0.0,0.0
-6.933056_111.703865,-6.9330560000000006,111.70386500000001,339.43,0,0,0,0,45.033943,3.3943,0.0,0.0,0.0
-6.933056_111.712198,-6.9330560000000006,111.712198,302.76,0,0,0,0,45.030276,3.0276,0.0,0.0,0.0
-6.933056_111.720531,-6.9330560000000006,111.72053100000001,267.3,0,0,0,0,45.02673,2.673,0.0,0.0,0.0
-6.933056_111.728864,-6.9330560000000006,111.728864,143.36,0,0,0,0,45.014336,1.4336000000000002,0.0,0.0,0.0
-6.933056_111.737197,-6.9330560000000006,111.737197,135.23,0,0,0,0,45.013523,1.3522999999999998,0.0,0.0,0.0
-6.933056_111.745530,-6.9330560000000006,111.74553,139.66,0,0,0,0,45.013966,1.3966,0.0,0.0,0.0
-6.933056_111.753863,-6.9330560000000006,111.753863,197.4,0,0,0,0,45.01974,1.974,0.0,0.0,0.0
-6.933056_111.762196,-6.9330560000000006,111.762196,237.94,0,0,0,0,45.023794,2.3794,0.0,0.0,0.0
-6.933056_111.770529,-6.9330560000000006,111.770529,261.46,0,0,0,0,45.026146,2.6146,0.0,0.0,0.0
-6.933056_111.778862,-6.9330560000000006,111.778862,236.39,0,0,0,0,45.023639,2.3638999999999997,0.0,0.0,0.0
-6.933056_111.787195,-6.9330560000000006,111.787195,175.01,0,0,0,0,45.017501,1.7501,0.0,0.0,0.0
-6.933056_111.795528,-6.9330560000000006,111.795528,204.78,0,0,0,0,45.020478,2.0478,0.0,0.0,0.0
-6.933056_111.803861,-6.9330560000000006,111.803861,228.07,0,0,0,0,45.022807,2.2807,0.0,0.0,0.0
-6.933056_111.812194,-6.9330560000000006,111.812194,229.83,0,0,0,0,45.022983,2.2983000000000002,0.0,0.0,0.0
-6.933056_111.820527,-6.9330560000000006,111.820527,227.98,0,0,0,0,45.022798,2.2798,0.0,0.0,0.0
-6.933056_111.828860,-6.9330560000000006,111.82886,167.43,0,0,0,0,45.016743,1.6743000000000001,0.0,0.0,0.0
-6.933056_111.837193,-6.9330560000000006,111.837193,119.9,0,0,0,0,45.01199,1.199,0.0,0.0,0.0
-6.933056_111.845526,-6.9330560000000006,111.845526,154.87,0,0,0,0,45.015487,1.5487,0.0,0.0,0.0
-6.933056_111.853859,-6.9330560000000006,111.853859,181.72,0,0,0,0,45.018172,1.8172,0.0,0.0,0.0
-6.933056_111.862192,-6.9330560000000006,111.86219200000001,206.19,0,0,0,0,45.020619,2.0619,0.0,0.0,0.0
-6.933056_111.870525,-6.9330560000000006,111.870525,361.15,0,0,0,0,45.036115,3.6115,0.0,0.0,0.0
-6.933056_111.878858,-6.9330560000000006,111.87885800000001,461.01,0,0,0,0,45.046101,4.6101,0.0,0.0,0.0
-6.933056_111.887191,-6.9330560000000006,111.887191,335.6,0,0,0,0,45.03356,3.3560000000000003,0.0,0.0,0.0
-6.933056_111.895524,-6.9330560000000006,111.895524,243.11,0,0,0,0,45.024311,2.4311000000000003,0.0,0.0,0.0
-6.933056_111.903857,-6.9330560000000006,111.903857,267.69,0,0,0,0,45.026769,2.6769,0.0,0.0,0.0
-6.933056_111.912190,-6.9330560000000006,111.91219,378.86,0,0,0,0,45.037886,3.7886,0.0,0.0,0.0
-6.933056_111.920523,-6.9330560000000006,111.920523,409.33,0,0,0,0,45.040933,4.0933,0.0,0.0,0.0
-6.933056_111.928856,-6.9330560000000006,111.928856,514.3,0,0,0,0,45.05143,5.143,0.0,0.0,0.0
-6.933056_111.937189,-6.9330560000000006,111.937189,412.22,0,0,0,0,45.041222,4.1222,0.0,0.0,0.0
-6.933056_111.945522,-6.9330560000000006,111.945522,219.7,0,0,0,0,45.02197,2.197,0.0,0.0,0.0
-6.933056_111.953855,-6.9330560000000006,111.953855,167.23,0,0,0,0,45.016723,1.6723,0.0,0.0,0.0
-6.933056_111.962188,-6.9330560000000006,111.962188,304.89,0,0,0,0,45.030489,3.0488999999999997,0.0,0.0,0.0
-6.933056_111.970521,-6.9330560000000006,111.970521,489.58,0,0,0,0,45.048958,4.8957999999999995,0.0,0.0,0.0
-6.933056_111.978854,-6.9330560000000006,111.978854,437.89,0,0,0,0,45.043789,4.3789,0.0,0.0,0.0
-6.933056_111.987187,-6.9330560000000006,111.987187,379.63,0,0,0,0,45.037963,3.7963,0.0,0.0,0.0
-6.933056_112.003853,-6.9330560000000006,112.003853,338.91,0,0,0,0,45.033891,3.3891000000000004,0.0,0.0,0.0
-6.933056_112.012186,-6.9330560000000006,112.012186,462.4,0,0,0,0,45.04624,4.624,0.0,0.0,0.0
-6.933056_112.020519,-6.9330560000000006,112.02051900000001,574.66,0,0,0,0,45.057466,5.7466,0.0,0.0,0.0
-6.933056_112.028852,-6.9330560000000006,112.028852,569.14,0,0,0,0,45.056914,5.6914,0.0,0.0,0.0
-6.933056_112.037185,-6.9330560000000006,112.03718500000001,526.79,0,0,0,0,45.052679,5.2679,0.0,0.0,0.0
-6.933056_112.045518,-6.9330560000000006,112.045518,745.08,0,0,0,0,45.074508,7.4508,0.0,0.0,0.0
-6.933056_112.053851,-6.9330560000000006,112.05385100000001,1254.46,0,0,0,0,45.125446,12.5446,0.0,0.0,0.0
-6.933056_112.070517,-6.9330560000000006,112.070517,913.23,0,0,0,0,45.091323,9.1323,0.0,0.0,0.0
-6.933056_112.078850,-6.9330560000000006,112.07885,945.77,0,0,0,0,45.094577,9.457699999999999,0.0,0.0,0.0
-6.933056_112.087183,-6.9330560000000006,112.087183,1011.47,0,0,0,0,45.101147,10.114700000000001,0.0,0.0,0.0
-6.933056_112.095516,-6.9330560000000006,112.095516,1503.56,0,0,0,0,45.150356,15.035599999999999,0.0,0.0,0.0
-6.933056_112.103849,-6.9330560000000006,112.103849,1125.2,0,0,0,0,45.11252,11.252,0.0,0.0,0.0
-6.933056_112.112182,-6.9330560000000006,112.112182,873.59,0,0,0,0,45.087359,8.7359,0.0,0.0,0.0
-6.933056_112.120515,-6.9330560000000006,112.120515,580.09,0,0,0,0,45.058009,5.8009,0.0,0.0,0.0
-6.933056_112.128848,-6.9330560000000006,112.128848,600.1,0,0,0,0,45.06001,6.001,0.0,0.0,0.0
-6.933056_112.137181,-6.9330560000000006,112.137181,1063.26,0,0,0,0,45.106326,10.6326,0.0,0.0,0.0
-6.933056_112.145514,-6.9330560000000006,112.145514,648.46,0,0,0,0,45.064846,6.4846,0.0,0.0,0.0
-6.933056_112.153847,-6.9330560000000006,112.153847,612.29,0,0,0,0,45.061229,6.1229,0.0,0.0,0.0
-6.933056_112.162180,-6.9330560000000006,112.16218,619.86,0,0,0,0,45.061986,6.1986,0.0,0.0,0.0
-6.933056_112.170513,-6.9330560000000006,112.170513,674.48,0,0,0,0,45.067448,6.744800000000001,0.0,0.0,0.0
-6.933056_112.178846,-6.9330560000000006,112.17884600000001,538.01,0,0,0,0,45.053801,5.3801,0.0,0.0,0.0
-6.933056_112.187179,-6.9330560000000006,112.187179,442.99,0,0,0,0,45.044299,4.4299,0.0,0.0,0.0
-6.933056_112.195512,-6.9330560000000006,112.19551200000001,411.19,0,0,0,0,45.041119,4.1119,0.0,0.0,0.0
-6.933056_112.203845,-6.9330560000000006,112.203845,448.5,0,0,0,0,45.04485,4.485,0.0,0.0,0.0
-6.933056_112.212178,-6.9330560000000006,112.21217800000001,344.32,0,0,0,0,45.034432,3.4432,0.0,0.0,0.0
-6.933056_112.220511,-6.9330560000000006,112.220511,173.52,0,0,0,0,45.017352,1.7352,0.0,0.0,0.0
-6.933056_112.228844,-6.9330560000000006,112.228844,372.07,0,0,0,0,45.037207,3.7207,0.0,0.0,0.0
-6.933056_112.237177,-6.9330560000000006,112.237177,615.92,0,0,0,0,45.061592,6.159199999999999,0.0,0.0,0.0
-6.933056_112.245510,-6.9330560000000006,112.24551,304.59,0,0,0,0,45.030459,3.0458999999999996,0.0,0.0,0.0
-6.933056_112.253843,-6.9330560000000006,112.253843,146.77,0,0,0,0,45.014677,1.4677,0.0,0.0,0.0
-6.933056_112.262176,-6.9330560000000006,112.262176,147.09,0,0,0,0,45.014709,1.4709,0.0,0.0,0.0
-6.933056_112.270509,-6.9330560000000006,112.270509,139.78,0,0,0,0,45.013978,1.3978,0.0,0.0,0.0
-6.933056_112.278842,-6.9330560000000006,112.278842,150.66,0,0,0,0,45.015066,1.5066,0.0,0.0,0.0
-6.933056_112.287175,-6.9330560000000006,112.287175,238.67,0,0,0,0,45.023867,2.3867,0.0,0.0,0.0
-6.933056_112.295508,-6.9330560000000006,112.295508,303.34,0,0,0,0,45.030334,3.0334,0.0,0.0,0.0
-6.933056_112.303841,-6.9330560000000006,112.303841,275.87,0,0,0,0,45.027587,2.7587,0.0,0.0,0.0
-6.933056_112.312174,-6.9330560000000006,112.312174,437.87,0,0,0,0,45.043787,4.3787,0.0,0.0,0.0
-6.933056_112.320507,-6.9330560000000006,112.320507,767.77,0,0,0,0,45.076777,7.6777,0.0,0.0,0.0
-6.933056_112.328840,-6.9330560000000006,112.32884,582.22,0,0,0,0,45.058222,5.8222000000000005,0.0,0.0,0.0
-6.933056_112.337173,-6.9330560000000006,112.337173,916.23,0,0,0,0,45.091623,9.1623,0.0,0.0,0.0
-6.933056_112.353839,-6.9330560000000006,112.35383900000001,1051.25,0,0,0,0,45.105125,10.5125,0.0,0.0,0.0
-6.933056_112.362172,-6.9330560000000006,112.362172,681.27,0,0,0,0,45.068127,6.8126999999999995,0.0,0.0,0.0
-6.933056_112.370505,-6.9330560000000006,112.37050500000001,315.08,0,0,0,0,45.031508,3.1508,0.0,0.0,0.0
-6.933056_112.378838,-6.9330560000000006,112.378838,191.21,0,0,0,0,45.019121,1.9121000000000001,0.0,0.0,0.0
-6.933056_112.387171,-6.9330560000000006,112.387171,156.68,0,0,0,0,45.015668,1.5668,0.0,0.0,0.0
-6.933056_112.395504,-6.9330560000000006,112.395504,201.4,0,0,0,0,45.02014,2.0140000000000002,0.0,0.0,0.0
-6.933056_112.403837,-6.9330560000000006,112.403837,350.64,0,0,0,0,45.035064,3.5063999999999997,0.0,0.0,0.0
-6.933056_112.412170,-6.9330560000000006,112.41217,788.71,0,0,0,0,45.078871,7.8871,0.0,0.0,0.0
-6.933056_112.420503,-6.9330560000000006,112.420503,529.84,0,0,0,0,45.052984,5.2984,0.0,0.0,0.0
-6.933056_112.428836,-6.9330560000000006,112.428836,467.81,0,0,0,0,45.046781,4.6781,0.0,0.0,0.0
-6.933056_112.437169,-6.9330560000000006,112.437169,687.3,0,0,0,0,45.06873,6.872999999999999,0.0,0.0,0.0
-6.933056_112.445502,-6.9330560000000006,112.445502,609.03,0,0,0,0,45.060903,6.0903,0.0,0.0,0.0
-6.933056_112.453835,-6.9330560000000006,112.453835,553.72,0,0,0,0,45.055372,5.5372,0.0,0.0,0.0
-6.933056_112.462168,-6.9330560000000006,112.462168,726.84,0,0,0,0,45.072684,7.268400000000001,0.0,0.0,0.0
-6.933056_112.470501,-6.9330560000000006,112.470501,896.67,0,0,0,0,45.089667,8.9667,0.0,0.0,0.0
-6.933056_112.478834,-6.9330560000000006,112.478834,493.77,0,0,0,0,45.049377,4.9376999999999995,0.0,0.0,0.0
-6.933056_112.487167,-6.9330560000000006,112.487167,383.71,0,0,0,0,45.038371,3.8371,0.0,0.0,0.0
-6.933056_112.495500,-6.9330560000000006,112.4955,384.74,0,0,0,0,45.038474,3.8474,0.0,0.0,0.0
-6.933056_112.503833,-6.9330560000000006,112.503833,545.81,0,0,0,0,45.054581,5.458099999999999,0.0,0.0,0.0
-6.933056_112.512166,-6.9330560000000006,112.51216600000001,791.27,0,0,0,0,45.079127,7.9127,0.0,0.0,0.0
-6.933056_112.520499,-6.9330560000000006,112.520499,873.92,0,0,0,0,45.087392,8.7392,0.0,0.0,0.0
-6.933056_112.528832,-6.9330560000000006,112.52883200000001,554.16,0,0,0,0,45.055416,5.5416,0.0,0.0,0.0
-6.933056_112.537165,-6.9330560000000006,112.537165,448.9,0,0,0,0,45.04489,4.489,0.0,0.0,0.0
-6.933056_112.545498,-6.9330560000000006,112.545498,493.45,0,0,0,0,45.049345,4.9345,0.0,0.0,0.0
-6.933056_112.553831,-6.9330560000000006,112.553831,609.41,0,0,0,0,45.060941,6.0941,0.0,0.0,0.0
-6.933056_112.562164,-6.9330560000000006,112.562164,609.43,0,0,0,0,45.060943,6.0943,0.0,0.0,0.0
-6.933056_112.570497,-6.9330560000000006,112.570497,336.63,0,0,0,0,45.033663,3.3663,0.0,0.0,0.0
-6.933056_112.578830,-6.9330560000000006,112.57883,219.99,0,0,0,0,45.021999,2.1999,0.0,0.0,0.0
-6.933056_112.587163,-6.9330560000000006,112.587163,157.38,0,0,0,0,45.015738,1.5737999999999999,0.0,0.0,0.0
-6.933056_112.595496,-6.9330560000000006,112.595496,120.1,0,0,0,0,45.01201,1.2009999999999998,0.0,0.0,0.0
-6.933056_112.728824,-6.9330560000000006,112.728824,21.42,0,0,0,0,45.002142,0.21420000000000003,0.0,0.0,0.0
-6.933056_112.828820,-6.9330560000000006,112.82882000000001,533.29,0,0,0,0,45.053329,5.3328999999999995,0.0,0.0,0.0
-6.933056_112.837153,-6.9330560000000006,112.837153,1816.97,0,0,0,0,45.181697,18.1697,0.0,0.0,0.0
-6.933056_112.845486,-6.9330560000000006,112.84548600000001,1993.49,0,0,0,0,45.199349,19.9349,0.0,0.0,0.0
-6.933056_112.853819,-6.9330560000000006,112.853819,1574.28,0,0,0,0,45.157428,15.742799999999999,0.0,0.0,0.0
-6.933056_112.862152,-6.9330560000000006,112.862152,1345.62,0,0,0,0,45.134562,13.456199999999999,0.0,0.0,0.0
-6.933056_112.870485,-6.9330560000000006,112.870485,844.31,0,0,0,0,45.084431,8.4431,0.0,0.0,0.0
-6.933056_112.878818,-6.9330560000000006,112.878818,693.24,0,0,0,0,45.069324,6.9324,0.0,0.0,0.0
-6.933056_112.887151,-6.9330560000000006,112.887151,527.41,0,0,0,0,45.052741,5.2741,0.0,0.0,0.0
-6.933056_112.895484,-6.9330560000000006,112.895484,595.06,0,0,0,0,45.059506,5.9506,0.0,0.0,0.0
-6.933056_112.903817,-6.9330560000000006,112.903817,557.6,0,0,0,0,45.05576,5.5760000000000005,0.0,0.0,0.0
-6.933056_112.912150,-6.9330560000000006,112.91215,571.94,0,0,0,0,45.057194,5.7194,0.0,0.0,0.0
-6.933056_112.920483,-6.9330560000000006,112.920483,631.41,0,0,0,0,45.063141,6.3141,0.0,0.0,0.0
-6.933056_112.928816,-6.9330560000000006,112.928816,542.99,0,0,0,0,45.054299,5.4299,0.0,0.0,0.0
-6.933056_112.937149,-6.9330560000000006,112.937149,392.61,0,0,0,0,45.039261,3.9261,0.0,0.0,0.0
-6.933056_112.945482,-6.9330560000000006,112.945482,347.52,0,0,0,0,45.034752,3.4751999999999996,0.0,0.0,0.0
-6.933056_112.953815,-6.9330560000000006,112.953815,355.71,0,0,0,0,45.035571,3.5570999999999997,0.0,0.0,0.0
-6.933056_112.962148,-6.9330560000000006,112.962148,574.67,0,0,0,0,45.057467,5.7467,0.0,0.0,0.0
-6.933056_112.970481,-6.9330560000000006,112.970481,485.25,0,0,0,0,45.048525,4.8525,0.0,0.0,0.0
-6.933056_112.978814,-6.9330560000000006,112.978814,413.9,0,0,0,0,45.04139,4.138999999999999,0.0,0.0,0.0
-6.933056_112.987147,-6.9330560000000006,112.98714700000001,439.12,0,0,0,0,45.043912,4.3912,0.0,0.0,0.0
-6.933056_112.995480,-6.9330560000000006,112.99548,355.46,0,0,0,0,45.035546,3.5545999999999998,0.0,0.0,0.0
-6.933056_113.003813,-6.9330560000000006,113.00381300000001,305.86,0,0,0,0,45.030586,3.0586,0.0,0.0,0.0
