geohash6,lat,lon,pop_proxy,puskesmas_count,klinik_count,rs_count,faskes_aplicares_count,nearest_rs_minutes_p95_proxy,equity_index_proxy,flood_risk,earthquake_risk,landslide_risk
-7.033052_113.187139,-7.0330520000000005,113.187139,190.67,0,0,0,0,45.019067,1.9066999999999998,0.0,0.0,0.0
-7.033052_113.195472,-7.0330520000000005,113.195472,146.01,0,0,0,0,45.014601,1.4601,0.0,0.0,0.0
-7.033052_113.203805,-7.0330520000000005,113.203805,191.48,0,0,0,0,45.019148,1.9147999999999998,0.0,0.0,0.0
-7.033052_113.212138,-7.0330520000000005,113.212138,184.59,0,0,0,0,45.018459,1.8459,0.0,0.0,0.0
-7.033052_113.220471,-7.0330520000000005,113.220471,199.03,0,0,0,0,45.019903,1.9903,0.0,0.0,0.0
-7.033052_113.228804,-7.0330520000000005,113.228804,268.68,0,0,0,0,45.026868,2.6868,0.0,0.0,0.0
-7.033052_113.237137,-7.0330520000000005,113.237137,432.19,0,0,0,0,45.043219,4.3219,0.0,0.0,0.0
-7.033052_113.245470,-7.0330520000000005,113.24547,399.11,0,0,0,0,45.039911,3.9911000000000003,0.0,0.0,0.0
-7.033052_113.253803,-7.0330520000000005,113.253803,264.04,0,0,0,0,45.026404,2.6404,0.0,0.0,0.0
-7.033052_113.262136,-7.0330520000000005,113.262136,441.36,0,0,0,0,45.044136,4.4136,0.0,0.0,0.0
-7.033052_113.270469,-7.0330520000000005,113.270469,711.47,0,0,0,0,45.071147,7.1147,0.0,0.0,0.0
-7.033052_113.278802,-7.0330520000000005,113.278802,631.69,0,0,0,0,45.063169,6.3169,0.0,0.0,0.0
-7.033052_113.287135,-7.0330520000000005,113.287135,442.93,0,0,0,0,45.044293,4.4293000000000005,0.0,0.0,0.0
-7.033052_113.295468,-7.0330520000000005,113.295468,569.66,0,0,0,0,45.056966,5.6966,0.0,0.0,0.0
-7.033052_113.303801,-7.0330520000000005,113.303801,644.05,0,0,0,0,45.064405,6.440499999999999,0.0,0.0,0.0
-7.033052_113.312134,-7.0330520000000005,113.312134,586.4,0,0,0,0,45.05864,5.864,0.0,0.0,0.0
-7.033052_113.320467,-7.0330520000000005,113.32046700000001,611.22,0,0,0,0,45.061122,6.1122000000000005,0.0,0.0,0.0
-7.033052_113.328800,-7.0330520000000005,113.3288,624.87,0,0,0,0,45.062487,6.2487,0.0,0.0,0.0
-7.033052_113.337133,-7.0330520000000005,113.33713300000001,813.93,0,0,0,0,45.081393,8.139299999999999,0.0,0.0,0.0
-7.033052_113.345466,-7.0330520000000005,113.345466,1029.28,0,0,0,0,45.102928,10.2928,0.0,0.0,0.0
-7.033052_113.353799,-7.0330520000000005,113.353799,918.41,0,0,0,0,45.091841,9.184099999999999,0.0,0.0,0.0
-7.033052_113.362132,-7.0330520000000005,113.362132,1067.02,0,0,0,0,45.106702,10.6702,0.0,0.0,0.0
-7.033052_113.370465,-7.0330520000000005,113.370465,1277.86,0,0,0,0,45.127786,12.778599999999999,0.0,0.0,0.0
-7.033052_113.378798,-7.0330520000000005,113.378798,1230.52,0,0,0,0,45.123052,12.3052,0.0,0.0,0.0
-7.033052_113.387131,-7.0330520000000005,113.387131,1319.3,0,0,0,0,45.13193,13.193,0.0,0.0,0.0
-7.033052_113.395464,-7.0330520000000005,113.395464,1097.51,0,0,0,0,45.109751,10.9751,0.0,0.0,0.0
-7.033052_113.403797,-7.0330520000000005,113.403797,886.13,0,0,0,0,45.088613,8.8613,0.0,0.0,0.0
-7.033052_113.412130,-7.0330520000000005,113.41213,956.06,0,0,0,0,45.095606,9.560599999999999,0.0,0.0,0.0
-7.033052_113.420463,-7.0330520000000005,113.420463,885.75,0,0,0,0,45.088575,8.8575,0.0,0.0,0.0
-7.033052_113.428796,-7.0330520000000005,113.428796,805.82,0,0,0,0,45.080582,8.058200000000001,0.0,0.0,0.0
-7.033052_113.437129,-7.0330520000000005,113.437129,845.89,0,0,0,0,45.084589,8.4589,0.0,0.0,0.0
-7.033052_113.445462,-7.0330520000000005,113.445462,796.52,0,0,0,0,45.079652,7.965199999999999,0.0,0.0,0.0
-7.033052_113.453795,-7.0330520000000005,113.453795,885.29,0,0,0,0,45.088529,8.8529,0.0,0.0,0.0
-7.033052_113.462128,-7.0330520000000005,113.462128,821.3,0,0,0,0,45.08213,8.213,0.0,0.0,0.0
-7.033052_113.470461,-7.0330520000000005,113.470461,689.61,0,0,0,0,45.068961,6.896100000000001,0.0,0.0,0.0
-7.033052_113.478794,-7.0330520000000005,113.47879400000001,663.53,0,0,0,0,45.066353,6.6353,0.0,0.0,0.0
-7.033052_113.487127,-7.0330520000000005,113.487127,778.79,0,0,0,0,45.077879,7.7879,0.0,0.0,0.0
-7.033052_113.495460,-7.0330520000000005,113.49546000000001,809.62,0,0,0,0,45.080962,8.0962,0.0,0.0,0.0
-7.033052_113.503793,-7.0330520000000005,113.503793,767.8,0,0,0,0,45.07678,7.678,0.0,0.0,0.0
-7.033052_113.512126,-7.0330520000000005,113.512126,833.45,0,0,0,0,45.083345,8.3345,0.0,0.0,0.0
-7.033052_113.520459,-7.0330520000000005,113.520459,714.49,0,0,0,0,45.071449,7.1449,0.0,0.0,0.0
-7.033052_113.528792,-7.0330520000000005,113.528792,824.26,0,0,0,0,45.082426,8.2426,0.0,0.0,0.0
-7.033052_113.537125,-7.0330520000000005,113.537125,993.03,0,0,0,0,45.099303,9.930299999999999,0.0,0.0,0.0
-7.033052_113.545458,-7.0330520000000005,113.545458,1051.42,0,0,0,0,45.105142,10.5142,0.0,0.0,0.0
-7.033052_113.562124,-7.0330520000000005,113.562124,1077.17,0,0,0,0,45.107717,10.771700000000001,0.0,0.0,0.0
-7.033052_113.570457,-7.0330520000000005,113.570457,867.11,0,0,0,0,45.086711,8.671100000000001,0.0,0.0,0.0
-7.033052_113.578790,-7.0330520000000005,113.57879,684.09,0,0,0,0,45.068409,6.8409,0.0,0.0,0.0
-7.033052_113.587123,-7.0330520000000005,113.587123,716.78,0,0,0,0,45.071678,7.1678,0.0,0.0,0.0
-7.033052_113.595456,-7.0330520000000005,113.595456,737.39,0,0,0,0,45.073739,7.3739,0.0,0.0,0.0
-7.033052_113.603789,-7.0330520000000005,113.603789,724.28,0,0,0,0,45.072428,7.2428,0.0,0.0,0.0
-7.033052_113.612122,-7.0330520000000005,113.612122,713.81,0,0,0,0,45.071381,7.1381,0.0,0.0,0.0
-7.033052_113.620455,-7.0330520000000005,113.620455,941.38,0,0,0,0,45.094138,9.4138,0.0,0.0,0.0
-7.033052_113.628788,-7.0330520000000005,113.628788,829.91,0,0,0,0,45.082991,8.2991,0.0,0.0,0.0
-7.033052_113.637121,-7.0330520000000005,113.63712100000001,744.78,0,0,0,0,45.074478,7.4478,0.0,0.0,0.0
-7.033052_113.645454,-7.0330520000000005,113.645454,707.95,0,0,0,0,45.070795,7.0795,0.0,0.0,0.0
-7.033052_113.653787,-7.0330520000000005,113.65378700000001,634.52,0,0,0,0,45.063452,6.3452,0.0,0.0,0.0
-7.033052_113.662120,-7.0330520000000005,113.66212,767.87,0,0,0,0,45.076787,7.6787,0.0,0.0,0.0
-7.033052_113.670453,-7.0330520000000005,113.670453,915.98,0,0,0,0,45.091598,9.1598,0.0,0.0,0.0
-7.033052_113.678786,-7.0330520000000005,113.678786,1007.65,0,0,0,0,45.100765,10.0765,0.0,0.0,0.0
-7.033052_113.687119,-7.0330520000000005,113.687119,1009.88,0,0,0,0,45.100988,10.0988,0.0,0.0,0.0
-7.033052_113.695452,-7.0330520000000005,113.695452,925.9,0,0,0,0,45.09259,9.259,0.0,0.0,0.0
-7.033052_113.703785,-7.0330520000000005,113.703785,753.84,0,0,0,0,45.075384,7.5384,0.0,0.0,0.0
-7.033052_113.712118,-7.0330520000000005,113.712118,755.22,0,0,0,0,45.075522,7.5522,0.0,0.0,0.0
-7.033052_113.720451,-7.0330520000000005,113.720451,695.99,0,0,0,0,45.069599,6.9599,0.0,0.0,0.0
-7.033052_113.728784,-7.0330520000000005,113.728784,618.48,0,0,0,0,45.061848,6.1848,0.0,0.0,0.0
-7.033052_113.737117,-7.0330520000000005,113.737117,611.63,0,0,0,0,45.061163,6.1163,0.0,0.0,0.0
-7.033052_113.745450,-7.0330520000000005,113.74545,566.7,0,0,0,0,45.05667,5.667000000000001,0.0,0.0,0.0
-7.033052_113.753783,-7.0330520000000005,113.753783,563.69,0,0,0,0,45.056369,5.636900000000001,0.0,0.0,0.0
-7.033052_113.762116,-7.0330520000000005,113.762116,631.19,0,0,0,0,45.063119,6.3119000000000005,0.0,0.0,0.0
-7.033052_113.770449,-7.0330520000000005,113.770449,699.8,0,0,0,0,45.06998,6.997999999999999,0.0,0.0,0.0
-7.033052_113.787115,-7.0330520000000005,113.787115,825.3,0,0,0,0,45.08253,8.253,0.0,0.0,0.0
-7.033052_113.795448,-7.0330520000000005,113.79544800000001,797.84,0,0,0,0,45.079784,7.978400000000001,0.0,0.0,0.0
-7.033052_113.803781,-7.0330520000000005,113.803781,818.06,0,0,0,0,45.081806,8.1806,0.0,0.0,0.0
-7.033052_113.812114,-7.0330520000000005,113.81211400000001,665.69,0,0,0,0,45.066569,6.6569,0.0,0.0,0.0
-7.033052_113.820447,-7.0330520000000005,113.820447,559.85,0,0,0,0,45.055985,5.5985000000000005,0.0,0.0,0.0
-7.033052_113.828780,-7.0330520000000005,113.82878,575.65,0,0,0,0,45.057565,5.7565,0.0,0.0,0.0
-7.033052_113.837113,-7.0330520000000005,113.837113,669.29,0,0,0,0,45.066929,6.6929,0.0,0.0,0.0
-7.033052_113.845446,-7.0330520000000005,113.845446,1085.82,0,0,0,0,45.108582,10.8582,0.0,0.0,0.0
-7.033052_113.853779,-7.0330520000000005,113.853779,2694.61,0,0,0,0,45.269461,26.9461,0.0,0.0,0.0
-7.033052_113.870445,-7.0330520000000005,113.870445,1207.57,0,0,0,0,45.120757,12.0757,0.0,0.0,0.0
-7.033052_113.878778,-7.0330520000000005,113.878778,1343.89,0,0,0,0,45.134389,13.4389,0.0,0.0,0.0
-7.033052_113.887111,-7.0330520000000005,113.887111,1671.73,0,0,0,0,45.167173,16.7173,0.0,0.0,0.0
-7.033052_113.895444,-7.0330520000000005,113.895444,1810.27,0,0,0,0,45.181027,18.1027,0.0,0.0,0.0
-7.033052_113.903777,-7.0330520000000005,113.903777,1983.89,0,0,0,0,45.198389,19.838900000000002,0.0,0.0,0.0
-7.033052_113.912110,-7.0330520000000005,113.91211,1869.93,0,0,0,0,45.186993,18.6993,0.0,0.0,0.0
-7.033052_113.920443,-7.0330520000000005,113.920443,1498.54,0,0,0,0,45.149854,14.9854,0.0,0.0,0.0
-7.033052_113.928776,-7.0330520000000005,113.928776,1485.08,0,0,0,0,45.148508,14.8508,0.0,0.0,0.0
-7.033052_113.945442,-7.0330520000000005,113.945442,149.63,0,0,0,0,45.014963,1.4963,0.0,0.0,0.0
-7.033052_113.953775,-7.0330520000000005,113.95377500000001,430.86,0,0,0,0,45.043086,4.3086,0.0,0.0,0.0
-7.033052_113.962108,-7.0330520000000005,113.962108,875.32,0,0,0,0,45.087532,8.7532,0.0,0.0,0.0
-7.033052_115.520379,-7.0330520000000005,115.520379,108.45,0,0,0,0,45.010845,1.0845,0.0,0.0,0.0
-7.033052_115.528712,-7.0330520000000005,115.528712,209.13,0,0,0,0,45.020913,2.0913,0.0,0.0,0.0
-7.033052_115.537045,-7.0330520000000005,115.537045,198.17,0,0,0,0,45.019817,1.9816999999999998,0.0,0.0,0.0
-7.033052_115.545378,-7.0330520000000005,115.545378,57.44,0,0,0,0,45.005744,0.5744,0.0,0.0,0.0
-7.033052_115.695372,-7.0330520000000005,115.695372,31.57,0,0,0,0,45.003157,0.3157,0.0,0.0,0.0
-7.033052_115.812034,-7.0330520000000005,115.812034,132.84,0,0,0,0,45.013284,1.3284,0.0,0.0,0.0
-7.033052_115.820367,-7.0330520000000005,115.820367,131.17,0,0,0,0,45.013117,1.3116999999999999,0.0,0.0,0.0
-7.041385_111.620535,-7.041385,111.620535,183.17,0,0,0,0,45.018317,1.8316999999999999,0.0,0.0,0.0
-7.041385_111.628868,-7.041385,111.628868,200.08,0,0,0,0,45.020008,2.0008,0.0,0.0,0.0
-7.041385_111.637201,-7.041385,111.637201,390.03,0,0,0,0,45.039003,3.9002999999999997,0.0,0.0,0.0
-7.041385_111.645534,-7.041385,111.645534,367.55,0,0,0,0,45.036755,3.6755,0.0,0.0,0.0
-7.041385_111.653867,-7.041385,111.653867,464.89,0,0,0,0,45.046489,4.6489,0.0,0.0,0.0
-7.041385_111.662200,-7.041385,111.6622,392.75,0,0,0,0,45.039275,3.9275,0.0,0.0,0.0
-7.041385_111.670533,-7.041385,111.670533,268.12,0,0,0,0,45.026812,2.6812,0.0,0.0,0.0
-7.041385_111.678866,-7.041385,111.678866,187.21,0,0,0,0,45.018721,1.8721,0.0,0.0,0.0
-7.041385_111.687199,-7.041385,111.687199,213.73,0,0,0,0,45.021373,2.1372999999999998,0.0,0.0,0.0
-7.041385_111.695532,-7.041385,111.695532,268.11,0,0,0,0,45.026811,2.6811000000000003,0.0,0.0,0.0
-7.041385_111.703865,-7.041385,111.70386500000001,295.65,0,0,0,0,45.029565,2.9564999999999997,0.0,0.0,0.0
-7.041385_111.712198,-7.041385,111.712198,294.74,0,0,0,0,45.029474,2.9474,0.0,0.0,0.0
-7.041385_111.720531,-7.041385,111.72053100000001,246.81,0,0,0,0,45.024681,2.4681,0.0,0.0,0.0
-7.041385_111.728864,-7.041385,111.728864,323.2,0,0,0,0,45.03232,3.2319999999999998,0.0,0.0,0.0
-7.041385_111.737197,-7.041385,111.737197,656.08,0,0,0,0,45.065608,6.5608,0.0,0.0,0.0
-7.041385_111.745530,-7.041385,111.74553,782.69,0,0,0,0,45.078269,7.8269,0.0,0.0,0.0
-7.041385_111.753863,-7.041385,111.753863,491.11,0,0,0,0,45.049111,4.9111,0.0,0.0,0.0
-7.041385_111.762196,-7.041385,111.762196,380.24,0,0,0,0,45.038024,3.8024,0.0,0.0,0.0
-7.041385_111.770529,-7.041385,111.770529,376.51,0,0,0,0,45.037651,3.7651,0.0,0.0,0.0
-7.041385_111.778862,-7.041385,111.778862,581.01,0,0,0,0,45.058101,5.8101,0.0,0.0,0.0
-7.041385_111.787195,-7.041385,111.787195,687.51,0,0,0,0,45.068751,6.8751,0.0,0.0,0.0
-7.041385_111.795528,-7.041385,111.795528,526.7,0,0,0,0,45.05267,5.267,0.0,0.0,0.0
-7.041385_111.803861,-7.041385,111.803861,389.84,0,0,0,0,45.038984,3.8983999999999996,0.0,0.0,0.0
-7.041385_111.812194,-7.041385,111.812194,438.43,0,0,0,0,45.043843,4.3843,0.0,0.0,0.0
-7.041385_111.820527,-7.041385,111.820527,253.53,0,0,0,0,45.025353,2.5353,0.0,0.0,0.0
-7.041385_111.828860,-7.041385,111.82886,205.27,0,0,0,0,45.020527,2.0527,0.0,0.0,0.0
-7.041385_111.837193,-7.041385,111.837193,138.94,0,0,0,0,45.013894,1.3894,0.0,0.0,0.0
-7.041385_111.845526,-7.041385,111.845526,138.69,0,0,0,0,45.013869,1.3869,0.0,0.0,0.0
-7.041385_111.853859,-7.041385,111.853859,194.75,0,0,0,0,45.019475,1.9475,0.0,0.0,0.0
-7.041385_111.862192,-7.041385,111.86219200000001,267.51,0,0,0,0,45.026751,2.6751,0.0,0.0,0.0
-7.041385_111.870525,-7.041385,111.870525,271.78,0,0,0,0,45.027178,2.7177999999999995,0.0,0.0,0.0
-7.041385_111.878858,-7.041385,111.87885800000001,275.07,0,0,0,0,45.027507,2.7507,0.0,0.0,0.0
-7.041385_111.887191,-7.041385,111.887191,199.96,0,0,0,0,45.019996,1.9996,0.0,0.0,0.0
-7.041385_111.895524,-7.041385,111.895524,135.75,0,0,0,0,45.013575,1.3575,0.0,0.0,0.0
-7.041385_111.903857,-7.041385,111.903857,144.73,0,0,0,0,45.014473,1.4472999999999998,0.0,0.0,0.0
-7.041385_111.912190,-7.041385,111.91219,153.25,0,0,0,0,45.015325,1.5325,0.0,0.0,0.0
-7.041385_111.920523,-7.041385,111.920523,237.22,0,0,0,0,45.023722,2.3722,0.0,0.0,0.0
-7.041385_111.928856,-7.041385,111.928856,424.73,0,0,0,0,45.042473,4.2473,0.0,0.0,0.0
-7.041385_111.937189,-7.041385,111.937189,412.4,0,0,0,0,45.04124,4.124,0.0,0.0,0.0
-7.041385_111.945522,-7.041385,111.945522,354.67,0,0,0,0,45.035467,3.5467,0.0,0.0,0.0
-7.041385_111.953855,-7.041385,111.953855,322.29,0,0,0,0,45.032229,3.2229,0.0,0.0,0.0
-7.041385_111.962188,-7.041385,111.962188,329.4,0,0,0,0,45.03294,3.2939999999999996,0.0,0.0,0.0
-7.041385_111.970521,-7.041385,111.970521,374.21,0,0,0,0,45.037421,3.7420999999999998,0.0,0.0,0.0
-7.041385_111.978854,-7.041385,111.978854,352.48,0,0,0,0,45.035248,3.5248000000000004,0.0,0.0,0.0
-7.041385_111.987187,-7.041385,111.987187,379.17,0,0,0,0,45.037917,3.7917,0.0,0.0,0.0
-7.041385_111.995520,-7.041385,111.99552,494.7,0,0,0,0,45.04947,4.947,0.0,0.0,0.0
-7.041385_112.003853,-7.041385,112.003853,575.53,0,0,0,0,45.057553,5.7553,0.0,0.0,0.0
-7.041385_112.012186,-7.041385,112.012186,671.28,0,0,0,0,45.067128,6.7128,0.0,0.0,0.0
-7.041385_112.020519,-7.041385,112.02051900000001,499.04,0,0,0,0,45.049904,4.9904,0.0,0.0,0.0
-7.041385_112.028852,-7.041385,112.028852,455.58,0,0,0,0,45.045558,4.5558,0.0,0.0,0.0
-7.041385_112.037185,-7.041385,112.03718500000001,515.34,0,0,0,0,45.051534,5.1534,0.0,0.0,0.0
-7.041385_112.045518,-7.041385,112.045518,713.67,0,0,0,0,45.071367,7.136699999999999,0.0,0.0,0.0
-7.041385_112.053851,-7.041385,112.05385100000001,863.28,0,0,0,0,45.086328,8.6328,0.0,0.0,0.0
-7.041385_112.062184,-7.041385,112.062184,990.42,0,0,0,0,45.099042,9.9042,0.0,0.0,0.0
-7.041385_112.070517,-7.041385,112.070517,1161.23,0,0,0,0,45.116123,11.6123,0.0,0.0,0.0
-7.041385_112.078850,-7.041385,112.07885,1387.64,0,0,0,0,45.138764,13.8764,0.0,0.0,0.0
-7.041385_112.087183,-7.041385,112.087183,917.57,0,0,0,0,45.091757,9.1757,0.0,0.0,0.0
-7.041385_112.095516,-7.041385,112.095516,771.84,0,0,0,0,45.077184,7.7184,0.0,0.0,0.0
-7.041385_112.103849,-7.041385,112.103849,902.95,0,0,0,0,45.090295,9.0295,0.0,0.0,0.0
-7.041385_112.112182,-7.041385,112.112182,682.28,0,0,0,0,45.068228,6.8228,0.0,0.0,0.0
-7.041385_112.120515,-7.041385,112.120515,586.36,0,0,0,0,45.058636,5.8636,0.0,0.0,0.0
-7.041385_112.128848,-7.041385,112.128848,533.31,0,0,0,0,45.053331,5.333099999999999,0.0,0.0,0.0
-7.041385_112.137181,-7.041385,112.137181,593.22,0,0,0,0,45.059322,5.9322,0.0,0.0,0.0
-7.041385_112.145514,-7.041385,112.145514,796.28,0,0,0,0,45.079628,7.9628,0.0,0.0,0.0
-7.041385_112.153847,-7.041385,112.153847,619.23,0,0,0,0,45.061923,6.1923,0.0,0.0,0.0
-7.041385_112.162180,-7.041385,112.16218,568.89,0,0,0,0,45.056889,5.6889,0.0,0.0,0.0
-7.041385_112.170513,-7.041385,112.170513,370.97,0,0,0,0,45.037097,3.7097,0.0,0.0,0.0
-7.041385_112.178846,-7.041385,112.17884600000001,145.77,0,0,0,0,45.014577,1.4577,0.0,0.0,0.0
-7.041385_112.187179,-7.041385,112.187179,184.94,0,0,0,0,45.018494,1.8494,0.0,0.0,0.0
-7.041385_112.195512,-7.041385,112.19551200000001,288.05,0,0,0,0,45.028805,2.8805,0.0,0.0,0.0
-7.041385_112.203845,-7.041385,112.203845,431.0,0,0,0,0,45.0431,4.31,0.0,0.0,0.0
-7.041385_112.212178,-7.041385,112.21217800000001,751.53,0,0,0,0,45.075153,7.5153,0.0,0.0,0.0
-7.041385_112.220511,-7.041385,112.220511,1012.84,0,0,0,0,45.101284,10.128400000000001,0.0,0.0,0.0
-7.041385_112.228844,-7.041385,112.228844,1133.07,0,0,0,0,45.113307,11.3307,0.0,0.0,0.0
-7.041385_112.237177,-7.041385,112.237177,738.35,0,0,0,0,45.073835,7.383500000000001,0.0,0.0,0.0
-7.041385_112.245510,-7.041385,112.24551,473.76,0,0,0,0,45.047376,4.7376,0.0,0.0,0.0
-7.041385_112.253843,-7.041385,112.253843,328.66,0,0,0,0,45.032866,3.2866000000000004,0.0,0.0,0.0
-7.041385_112.262176,-7.041385,112.262176,254.46,0,0,0,0,45.025446,2.5446,0.0,0.0,0.0
-7.041385_112.270509,-7.041385,112.270509,487.56,0,0,0,0,45.048756,4.8756,0.0,0.0,0.0
-7.041385_112.287175,-7.041385,112.287175,893.87,0,0,0,0,45.089387,8.9387,0.0,0.0,0.0
-7.041385_112.295508,-7.041385,112.295508,833.47,0,0,0,0,45.083347,8.3347,0.0,0.0,0.0
-7.041385_112.303841,-7.041385,112.303841,919.71,0,0,0,0,45.091971,9.1971,0.0,0.0,0.0
-7.041385_112.312174,-7.041385,112.312174,312.37,0,0,0,0,45.031237,3.1237,0.0,0.0,0.0
-7.041385_112.320507,-7.041385,112.320507,31.12,0,0,0,0,45.003112,0.31120000000000003,0.0,0.0,0.0
-7.041385_112.328840,-7.041385,112.32884,40.98,0,0,0,0,45.004098,0.40979999999999994,0.0,0.0,0.0
-7.041385_112.337173,-7.041385,112.337173,107.01,0,0,0,0,45.010701,1.0701,0.0,0.0,0.0
-7.041385_112.345506,-7.041385,112.345506,534.16,0,0,0,0,45.053416,5.3416,0.0,0.0,0.0
-7.041385_112.353839,-7.041385,112.35383900000001,1003.87,0,0,0,0,45.100387,10.0387,0.0,0.0,0.0
-7.041385_112.362172,-7.041385,112.362172,522.24,0,0,0,0,45.052224,5.2224,0.0,0.0,0.0
-7.041385_112.370505,-7.041385,112.37050500000001,13.1,0,0,0,0,45.00131,0.131,0.0,0.0,0.0
-7.041385_112.378838,-7.041385,112.378838,249.02,0,0,0,0,45.024902,2.4902,0.0,0.0,0.0
-7.041385_112.387171,-7.041385,112.387171,186.53,0,0,0,0,45.018653,1.8653,0.0,0.0,0.0
-7.041385_112.395504,-7.041385,112.395504,305.23,0,0,0,0,45.030523,3.0523000000000002,0.0,0.0,0.0
-7.041385_112.403837,-7.041385,112.403837,438.32,0,0,0,0,45.043832,4.3831999999999995,0.0,0.0,0.0
-7.041385_112.412170,-7.041385,112.41217,364.11,0,0,0,0,45.036411,3.6411000000000002,0.0,0.0,0.0
-7.041385_112.420503,-7.041385,112.420503,113.26,0,0,0,0,45.011326,1.1326,0.0,0.0,0.0
-7.041385_112.428836,-7.041385,112.428836,292.06,0,0,0,0,45.029206,2.9206,0.0,0.0,0.0
-7.041385_112.437169,-7.041385,112.437169,72.61,0,0,0,0,45.007261,0.7261,0.0,0.0,0.0
-7.041385_112.445502,-7.041385,112.445502,133.6,0,0,0,0,45.01336,1.3359999999999999,0.0,0.0,0.0
-7.041385_112.453835,-7.041385,112.453835,411.15,0,0,0,0,45.041115,4.1114999999999995,0.0,0.0,0.0
-7.041385_112.462168,-7.041385,112.462168,565.06,0,0,0,0,45.056506,5.6506,0.0,0.0,0.0
-7.041385_112.470501,-7.041385,112.470501,586.18,0,0,0,0,45.058618,5.8618,0.0,0.0,0.0
-7.041385_112.478834,-7.041385,112.478834,679.95,0,0,0,0,45.067995,6.7995,0.0,0.0,0.0
-7.041385_112.487167,-7.041385,112.487167,539.22,0,0,0,0,45.053922,5.3922,0.0,0.0,0.0
-7.041385_112.495500,-7.041385,112.4955,608.5,0,0,0,0,45.06085,6.085,0.0,0.0,0.0
-7.041385_112.503833,-7.041385,112.503833,532.71,0,0,0,0,45.053271,5.327100000000001,0.0,0.0,0.0
-7.041385_112.512166,-7.041385,112.51216600000001,258.16,0,0,0,0,45.025816,2.5816000000000003,0.0,0.0,0.0
-7.041385_112.520499,-7.041385,112.520499,646.26,0,0,0,0,45.064626,6.4626,0.0,0.0,0.0
-7.041385_112.528832,-7.041385,112.52883200000001,1022.5,0,0,0,0,45.10225,10.225,0.0,0.0,0.0
-7.041385_112.537165,-7.041385,112.537165,1240.35,0,0,0,0,45.124035,12.4035,0.0,0.0,0.0
-7.041385_112.545498,-7.041385,112.545498,1033.86,0,0,0,0,45.103386,10.3386,0.0,0.0,0.0
-7.041385_112.553831,-7.041385,112.553831,1045.48,0,0,0,0,45.104548,10.4548,0.0,0.0,0.0
-7.041385_112.562164,-7.041385,112.562164,1196.38,0,0,0,0,45.119638,11.9638,0.0,0.0,0.0
-7.041385_112.578830,-7.041385,112.57883,1489.77,0,0,0,0,45.148977,14.8977,0.0,0.0,0.0
-7.041385_112.595496,-7.041385,112.595496,803.71,0,0,0,0,45.080371,8.0371,0.0,0.0,0.0
-7.041385_112.603829,-7.041385,112.603829,465.88,0,0,0,0,45.046588,4.6588,0.0,0.0,0.0
-7.041385_112.612162,-7.041385,112.612162,318.25,0,0,0,0,45.031825,3.1825,0.0,0.0,0.0
-7.041385_112.620495,-7.041385,112.620495,291.89,0,0,0,0,45.029189,2.9189,0.0,0.0,0.0
-7.041385_112.628828,-7.041385,112.628828,388.36,0,0,0,0,45.038836,3.8836,0.0,0.0,0.0
-7.041385_112.637161,-7.041385,112.637161,820.14,0,0,0,0,45.082014,8.2014,0.0,0.0,0.0
-7.041385_112.645494,-7.041385,112.645494,883.64,0,0,0,0,45.088364,8.8364,0.0,0.0,0.0
-7.041385_112.653827,-7.041385,112.653827,549.62,0,0,0,0,45.054962,5.4962,0.0,0.0,0.0
-7.041385_112.678826,-7.041385,112.678826,1091.52,0,0,0,0,45.109152,10.9152,0.0,0.0,0.0
-7.041385_112.687159,-7.041385,112.68715900000001,992.58,0,0,0,0,45.099258,9.9258,0.0,0.0,0.0
-7.041385_112.695492,-7.041385,112.695492,769.18,0,0,0,0,45.076918,7.6918,0.0,0.0,0.0
-7.041385_112.703825,-7.041385,112.703825,1024.71,0,0,0,0,45.102471,10.2471,0.0,0.0,0.0
-7.041385_112.712158,-7.041385,112.712158,1181.84,0,0,0,0,45.118184,11.818399999999999,0.0,0.0,0.0
-7.041385_112.720491,-7.041385,112.720491,2694.48,0,0,0,0,45.269448,26.9448,0.0,0.0,0.0
-7.041385_112.753823,-7.041385,112.753823,2078.97,0,0,0,0,45.207897,20.789699999999996,0.0,0.0,0.0
-7.041385_112.770489,-7.041385,112.770489,2793.29,0,0,0,0,45.279329,27.9329,0.0,0.0,0.0
-7.041385_112.778822,-7.041385,112.778822,1749.97,0,0,0,0,45.174997,17.4997,0.0,0.0,0.0
-7.041385_112.787155,-7.041385,112.787155,1825.65,0,0,0,0,45.182565,18.256500000000003,0.0,0.0,0.0
-7.041385_112.795488,-7.041385,112.795488,1464.42,0,0,0,0,45.146442,14.644200000000001,0.0,0.0,0.0
-7.041385_112.803821,-7.041385,112.803821,1146.01,0,0,0,0,45.114601,11.4601,0.0,0.0,0.0
-7.041385_112.812154,-7.041385,112.812154,937.61,0,0,0,0,45.093761,9.376100000000001,0.0,0.0,0.0
-7.041385_112.820487,-7.041385,112.820487,904.82,0,0,0,0,45.090482,9.048200000000001,0.0,0.0,0.0
-7.041385_112.828820,-7.041385,112.82882000000001,784.98,0,0,0,0,45.078498,7.8498,0.0,0.0,0.0
-7.041385_112.837153,-7.041385,112.837153,697.72,0,0,0,0,45.069772,6.9772,0.0,0.0,0.0
