kategori,sumber,nama,detail,alamat,kecamatan,kabupaten,lat,lon
madrasah,madrasah,MI Swasta,MI MIFTAHUSSALAM,,,,-8.01042999994,111.40955
madrasah,madrasah,MI Swasta,MI,,,,-7.19254999988,111.92339
madrasah,madrasah,MI Swasta,MI,,,,-7.88812000014,113.44469
madrasah,madrasah,MTs Swasta,MTs Al-Ihklas,,,,-7.02494000018,113.01037
madrasah,madrasah,MTs Swasta,MTs Attofiqiyah,,,,-7.02508000034,113.00848
madrasah,madrasah,MTs Swasta,MTs MATHALIBUL ULUM,,,,-6.89338999965,113.93335
madrasah,madrasah,MTs Swasta,MTS,,,,-7.88816999975,113.4447
madrasah,madrasah,MTs Swasta,MTS,,,,-7.19195000009,111.92355
madrasah,madrasah,MA Swasta,MA Ibtidaiyah Al-Ikhlas,,,,-7.0248299996,113.01051
madrasah,madrasah,MA Swasta,MA MIFTAHUSSALAM,,,,-8.01049999958,111.40802
madrasah,madrasah,MTs Swasta,MTS MIFTAHUSSALAM,,,,-8.01047999955,111.40842
madrasah,madrasah,MI Negeri,Min 2 jombang,,,,-7.45593000037,112.12875
madrasah,madrasah,MI Swasta,mi al maarif,,,,-7.08231000001,112.09481
madrasah,madrasah,MI Swasta,MTS al maarif,,,,-7.08253999982,112.0952
madrasah,madrasah,MTs Swasta,MTs Sunan Ampel,,,,-7.43857000021,111.96612
madrasah,madrasah,MTs Swasta,MTS DARUL MANJA,,,,-8.28360000044,114.10247
madrasah,madrasah,MTs Swasta,MTS MA` ARIF,,,,-7.86365000035,111.47485
madrasah,madrasah,MA Swasta,MA sabilillah,,,,-7.57965000045,112.60662
madrasah,madrasah,MA Swasta,YAYASAN PONDOK PESANTREN,,,,-7.73714000021,112.68245
madrasah,madrasah,MA Swasta,MA al maarif,,,,-7.08243999971,112.09539
madrasah,madrasah,MA Swasta,MA MA` ARIF,,,,-7.86390000018,111.47489
madrasah,madrasah,MI Swasta,MI Muhammadiyah Pagersari,,,,-8.16155000003,111.92536
madrasah,madrasah,MI Swasta,MI DARUL FALAH,,,,-7.1367,111.91012
madrasah,madrasah,MI Swasta,MI Al-HIKMAH,,,,-8.16347000044,112.22834
madrasah,madrasah,MTs Swasta,sekolah,,,,-7.6019999996,112.79279
madrasah,madrasah,MTs Swasta,SMK Nurul Islam,,,,-7.13528999973,112.61309
madrasah,madrasah,MTs Swasta,MTS DARUL FALAH,,,,-7.13672000003,111.91011
madrasah,madrasah,MTs Swasta,MTS Aisyiyah 1,,,,-7.60513999961,111.90663
madrasah,madrasah,MA Swasta,sekolah,,,,-7.6019999996,112.79279
madrasah,madrasah,MI Swasta,MI al hikmah 1,,,,-8.40507999974,114.28141
madrasah,madrasah,MI Swasta,MI. Al Wathoniyah,,,,-6.86684999973,115.26789
madrasah,madrasah,MI Swasta,MI MA`ARIF AL-ISLAMIYYAH,,,,-7.9576100004,111.49462
madrasah,madrasah,MI Swasta,MINU 10,,,,-5.78407999969,112.6958
madrasah,madrasah,MI Swasta,madrasah Al.ulya,,,,-7.69484999973,112.07364
madrasah,madrasah,MI Swasta,madrasah ibtidaiyah al-hidayah,,,,-7.39719000032,112.80792
madrasah,madrasah,MTs Swasta,sekolahan,,,,-7.60211000018,112.45779
madrasah,madrasah,MTs Swasta,MTs. Al Wathoniyah,,,,-6.86702000037,115.26789
madrasah,madrasah,MA Swasta,Ma Miftahul qulub,,,,-7.60227000036,112.45769
madrasah,madrasah,MI Swasta,infrastruktur,,,,-7.43440000036,112.45982
madrasah,madrasah,MI Swasta,MI BUSTANUL UQUL,,,,-7.86671000027,112.44038
madrasah,madrasah,MI Swasta,MI Miftahul Ulum,,,,-7.60566000021,112.53248
madrasah,madrasah,MI Swasta,MI Wahid Hasyim 01 Gandekan,,,,-8.06777999975,111.99844
madrasah,madrasah,MTs Swasta,MTs Al-Ikhwan,,,,-7.06710000006,113.64079
madrasah,madrasah,MTs Swasta,MTS Wahid Hasyim,,,,-8.06791000035,111.99818
madrasah,madrasah,MA Swasta,MA Al-Ikhwan,,,,-7.06718999972,113.64082
madrasah,madrasah,MI Swasta,MI miftachul ilmi,,,,-7.49372000018,112.3126
madrasah,madrasah,MI Swasta,MI Sal Syaf Putra,,,,-7.75192000011,114.27531
madrasah,madrasah,MI Swasta,MI Miftahul Ulum,,,,-7.03707000018,113.24684
madrasah,madrasah,MI Swasta,MI Miftahun Najah,,,,-7.75442000028,114.2436
madrasah,madrasah,MTs Swasta,MTs Shirothol Ilmiyyah,,,,-7.04823999998,113.24936
madrasah,madrasah,MI Swasta,MI Al Itqan,,,,-7.0371700003,113.68933
madrasah,madrasah,MI Swasta,Mi.Hidayatullah,,,,-7.80992000021,113.53648
madrasah,madrasah,MI Swasta,MI. HIDAYATUL MUBTADI`IN,,,,-7.12280999978,111.86411
madrasah,madrasah,MTs Swasta,PONDOK PESANTREN MINHAJUL MUNA,,,,-8.11124000023,111.42714
madrasah,madrasah,MTs Swasta,MTS SWASTA,,,,-7.11835000005,112.41674
madrasah,madrasah,MA Swasta,MA Ma`arif,,,,-7.52553000031,112.68452
madrasah,madrasah,MI Swasta,MI Al-Azhar,,,,-7.76124999959,114.19537
madrasah,madrasah,MI Swasta,MI DARUL HIKMAH,,,,-7.05766999957,113.76638
madrasah,madrasah,MI Swasta,MI DARUTTAQWA (10008),,,,-7.75832999983,112.73042
madrasah,madrasah,MTs Swasta,Mts Al Muttaqin,,,,-7.71442999974,112.12838
madrasah,madrasah,MA Swasta,MA DARUTTAQWA (10016),,,,-7.75826999976,112.72801
madrasah,madrasah,MI Swasta,MI AL HUDA,,,,-8.17068999974,111.93133
madrasah,madrasah,MI Swasta,MI Ngampel,,,,-7.39471000017,112.34278
madrasah,madrasah,MI Swasta,MI Ma`hadut Thullab,,,,-7.21323000026,112.48894
madrasah,madrasah,MA Swasta,MA AL FALAH,,,,-7.09505000026,113.56323
madrasah,madrasah,MI Swasta,MI AL FALAH,,,,-7.09331999962,113.56355
madrasah,madrasah,MI Swasta,MI DARUL ULUM,,,,-7.07726000005,113.57499
madrasah,madrasah,MI Swasta,madrasah MI,,,,-7.01069000044,113.51476
madrasah,madrasah,MI Swasta,madrasah MI bustanul ulum 3,,,,-7.00624999984,113.52109
madrasah,madrasah,MI Swasta,MI nurul falah,,,,-7.55361999976,112.52283
madrasah,madrasah,MTs Swasta,MTs AL FALAH,,,,-7.09353999987,113.56352
madrasah,madrasah,MTs Swasta,sekolah,,,,-7.24956000019,112.70753
madrasah,madrasah,MA Negeri,MA AL FALAH,,,,-7.09191000025,113.56389
madrasah,madrasah,MI Negeri,MI,,,,-7.81212000004,112.76872
madrasah,madrasah,MI Swasta,minu wedoro,,,,-7.35068000038,112.75033
madrasah,madrasah,MI Swasta,MI SABILUL MUBTADIIN,,,,-7.3266500002,112.61643
madrasah,madrasah,MTs Negeri,MTsN,,,,-7.51509999957,111.25563
madrasah,madrasah,MTs Swasta,MTs MAARIF,,,,-7.3269099996,112.61668
madrasah,madrasah,MTs Swasta,MTs Miftahul Ulum,,,,-7.0987799996,113.44958
madrasah,madrasah,MA Swasta,SMA MAARIF,,,,-7.32663999974,112.61663
madrasah,madrasah,MI Swasta,Sekolah MI Darun Najah,,,,-7.58105000026,112.41156
madrasah,madrasah,MTs Negeri,mtsn 3 sidoarjo,,,,-7.46162999972,112.51587
madrasah,madrasah,MTs Swasta,MTS Daarul Aytaam,,,,-7.68595999985,113.99751
madrasah,madrasah,MTs Swasta,MTS. Darun Najah,,,,-7.58175000016,112.41228
madrasah,madrasah,MI Swasta,MI,,,,-7.38927000021,112.58434
madrasah,madrasah,MI Swasta,sekolah,,,,-7.39171000032,112.67391
madrasah,madrasah,MI Swasta,MADRASAH DINIYAH ASYAHIMI,,,,-7.8348299996,113.25613
madrasah,madrasah,MTs Swasta,Pondok Pesantren,,,,-7.38991999961,112.58535
madrasah,madrasah,MI Swasta,MI NIZHOMIAH PLOSO,,,,-7.45205999997,112.23246
madrasah,madrasah,MI Swasta,sekolahan,,,,-7.40647000019,112.67465
madrasah,madrasah,MI Swasta,MI NU ROUDLOTUL IHSAN,,,,-7.7279999996,113.07094
madrasah,madrasah,MI Swasta,MI nurul hidayah,,,,-6.90920000028,113.4451
madrasah,madrasah,MI Swasta,mi mahalul ulum,,,,-7.3077399996,112.55229
madrasah,madrasah,MI Swasta,MI Hidayatul Mubtadiin,,,,-7.92102999973,112.62684
madrasah,madrasah,MI Swasta,MI Miftahul ulum,,,,-7.84337999999,113.27396
madrasah,madrasah,MTs Swasta,MTs Darul Mukhlasin,,,,-7.87445999973,113.25838
madrasah,madrasah,MTs Swasta,MTs Nurul Hidayah,,,,-6.90922999986,113.44508
madrasah,madrasah,MTs Swasta,MMP DARUL ULUM GRATI,,,,-7.7200000003,113.00954
madrasah,madrasah,MTs Swasta,Mts Miftahul ulum,,,,-7.84340000001,113.27396
madrasah,madrasah,MA Swasta,MA Darul Mukhlasin,,,,-7.87433999959,113.25862
madrasah,madrasah,MI Swasta,MI. Miftahul Hidayah,,,,-7.01763000032,113.78698
madrasah,madrasah,MI Swasta,MI. Miftal Amal,,,,-7.02071999983,113.78124
madrasah,madrasah,MI Swasta,MI,,,,-7.71382999995,113.08174
madrasah,madrasah,MTs Swasta,MTS,,,,-7.71425000044,113.08153
madrasah,madrasah,MA Swasta,MA,,,,-7.71432999963,113.08184
madrasah,madrasah,MI Swasta,MI Sabilillah Tanjung,,,,-7.61561999996,112.09151
madrasah,madrasah,MI Swasta,MI KARANGTURI,,,,-8.28034999985,111.57978
madrasah,madrasah,MI Swasta,Madrasah Ibtidaiyah,,,,-7.50575000006,112.21618
madrasah,madrasah,MTs Swasta,mts ma` arif 1 jmb,,,,-7.53616000038,112.23178
madrasah,madrasah,MA Swasta,madrasah aliyah ma`arif,,,,-7.53616999995,112.23193
madrasah,madrasah,MI Swasta,Mi.Nurul Ulum,,,,-7.79266000016,113.53811
madrasah,madrasah,MI Swasta,MI GUPPI Kalibening,,,,-8.2838700003,111.59021
madrasah,madrasah,MI Negeri,sekolahan,,,,-7.4609099998,112.12016
madrasah,madrasah,MI Swasta,MI Nurul Huda,,,,-7.3693499998,112.46757
madrasah,madrasah,MTs Swasta,MTs Nurul Huda,,,,-7.36930000019,112.46757
madrasah,madrasah,MTs Swasta,MTS,,,,-8.00004999971,111.42801
madrasah,madrasah,MI Negeri,MIS TANJUNGSARI,,,,-7.51172000018,111.27702
madrasah,madrasah,MI Swasta,MI HASYIM AS`ARI,,,,-7.4028299996,112.76927
madrasah,madrasah,MI Swasta,Sekolahan,,,,-7.62657999997,112.14412
madrasah,madrasah,MI Swasta,Madrasah miftahul ulum,,,,-7.16912999995,112.88652
madrasah,madrasah,MI Swasta,LEMBAGA PENDIDIKAN,,,,-7.95111999969,111.39886
madrasah,madrasah,MI Swasta,Mi,,,,-7.73423000001,111.37223
madrasah,madrasah,MI Swasta,infrastruktur,,,,-7.01367000027,112.23797
madrasah,madrasah,MI Swasta,MI Routdlotul ulum,,,,-7.67005999957,112.89652
madrasah,madrasah,MI Swasta,MI Roudlotul Ulun,,,,-7.66826999976,112.89689
madrasah,madrasah,MTs Swasta,10012,,,,-7.64402999978,112.10001
madrasah,madrasah,MA Swasta,10016,,,,-7.64402000022,112.10054
madrasah,madrasah,MI Swasta,MI Mambaul Ulum,,,,-8.17045000037,112.31289
madrasah,madrasah,MTs Swasta,MTs,,,,-8.00513000015,112.35295
madrasah,madrasah,MI Swasta,tempat pendidikan,,,,-8.05621000039,111.82379
madrasah,madrasah,MI Swasta,MI Cerme Ds. Gentong,,,,-7.47964999975,111.31254
madrasah,madrasah,MI Swasta,sekolahan,,,,-8.05835999971,112.20136
madrasah,madrasah,MI Swasta,imfrastruktur,,,,-7.56771999978,112.19585
madrasah,madrasah,MI Negeri,SEKOLAH,,,,-7.68144000006,111.32821
madrasah,madrasah,MI Swasta,MI,,,,-8.11420999959,112.78351
madrasah,madrasah,MI Swasta,MADRASAH IBTIDAIYAH,,,,-7.1083900003,112.30215
madrasah,madrasah,MI Swasta,MADRASAH IBTIDAIYAH,,,,-7.10847000039,112.30249
madrasah,madrasah,MA Swasta,Madrasah Mualimin Mualimat,,,,-7.51933000038,112.23572
madrasah,madrasah,MI Swasta,MI SUNAN AMPEL,,,,-7.96619000037,112.69998
madrasah,madrasah,MI Swasta,10008,,,,-7.93284999983,111.4001
madrasah,madrasah,MI Swasta,MI Nurul Hidayah,,,,-7.85969000029,113.28298
madrasah,madrasah,MTs Swasta,10012,,,,-7.93286000029,111.40008
madrasah,madrasah,MTs Swasta,MTS Nurul Hidayah,,,,-7.85967000027,113.28299
madrasah,madrasah,MA Swasta,10016,,,,-7.93286000029,111.4001
madrasah,madrasah,MA Swasta,MA Nurul Hidayah,,,,-7.8597399999,113.283
madrasah,madrasah,MI Swasta,madrasah ibtidaiyah,,,,-7.02654999978,112.79433
madrasah,madrasah,MI Swasta,MI An-Nur,,,,-7.34785999984,112.63537
madrasah,madrasah,MI Swasta,MI. MIFTAHUL ULUM,,,,-8.02627000016,113.22177
madrasah,madrasah,MI Swasta,Mi PSM,,,,-7.76150000032,112.05558
madrasah,madrasah,MI Swasta,MI,,,,-7.8048300002,112.68651
madrasah,madrasah,MI Swasta,MI panca hidayah,,,,-8.15933999974,111.96391
madrasah,madrasah,MTs Swasta,MTS,,,,-7.80489000027,112.6866
madrasah,madrasah,MTs Swasta,MTS aswaja Tunggangri Kalidawir,,,,-8.15919999958,111.96323
madrasah,madrasah,MI Swasta,MI TARBIATUL HIDAYAH,,,,-7.7949099996,113.17668
madrasah,madrasah,MI Swasta,MI unggulan miftahul huda,,,,-7.5292199996,111.41568
madrasah,madrasah,MI Swasta,MI AL MA`ARIF,,,,-8.39082000044,114.30318
madrasah,madrasah,MI Swasta,MI nurul ulum,,,,-8.15178999961,111.96255
madrasah,madrasah,MI Swasta,Mi,,,,-7.38927999977,112.51277
madrasah,madrasah,MTs Swasta,MTS AL- HIKMAH,,,,-7.79559999994,113.17565
madrasah,madrasah,MTs Swasta,MTS MQ,,,,-7.60451000024,112.23955
madrasah,madrasah,MTs Swasta,MTS WALI SONGO,,,,-7.78539000035,113.16902
madrasah,madrasah,MTs Swasta,MTs,,,,-5.80669999961,112.71054
madrasah,madrasah,MI Swasta,MINU 12,,,,-5.7928300003,112.69863
madrasah,madrasah,MI Swasta,MINU 11BINASPA,,,,-5.78491999976,112.7102
madrasah,madrasah,MI Swasta,MI Bustanul Abror,,,,-8.27326000025,114.18752
madrasah,madrasah,MI Swasta,MI,,,,-7.66851000004,112.78706
madrasah,madrasah,MI Swasta,10008,,,,-7.31481999964,112.73815
madrasah,madrasah,MI Swasta,MI Al Ishlah,,,,-6.90740000001,113.81834
madrasah,madrasah,MI Swasta,Madrasa Raudatul Ihsan,,,,-7.75366999987,114.06332
madrasah,madrasah,MI Swasta,Madrasah Darul Hikam,,,,-7.74847000019,114.06041
madrasah,madrasah,MTs Swasta,MTS Al Ishlah,,,,-6.90766999987,113.81812
madrasah,madrasah,MTs Swasta,mts ronggo warsito tegalsari,,,,-7.93136999993,111.48263
madrasah,madrasah,MA Swasta,MA Al Islah,,,,-6.90764000029,113.81803
madrasah,madrasah,MI Swasta,MADRASAH,,,,-7.04756000009,112.50511
madrasah,madrasah,MI Swasta,MI GUPPI GEMAHARJO 3,,,,-8.22562000036,111.70144
madrasah,madrasah,MI Swasta,MI NAHDATUL ULAMA KALIPARE,,,,-8.20785999974,112.46736
madrasah,madrasah,MI Swasta,MI,,,,-7.4231699996,111.31571
madrasah,madrasah,MI Swasta,MI MAARIF PUCUK,,,,-7.09977000029,112.26655
madrasah,madrasah,MI Swasta,sekolah,,,,-5.82705999962,112.60718
madrasah,madrasah,MI Swasta,sekolah,,,,-5.83078999986,112.60803
madrasah,madrasah,MI Swasta,PENDIDIKAN MA`ARIF,,,,-8.19397999998,112.46762
madrasah,madrasah,MI Swasta,madarasah darul ulum,,,,-7.03732000002,113.18158
madrasah,madrasah,MTs Swasta,Mts,,,,-7.35875000021,112.69291
madrasah,madrasah,MTs Swasta,PONDOK PESANTREN SIROTUL FUQOHA 2,,,,-8.21103000023,112.45801
madrasah,madrasah,MTs Swasta,MTS SHIFA KALIPARE,,,,-8.21103000023,112.45801
madrasah,madrasah,MA Swasta,MA,,,,-7.35871999973,112.69282
madrasah,madrasah,MI Swasta,MI Sabilil Muttaqin Kapuran,,,,-7.88295000004,111.36238
madrasah,madrasah,MI Swasta,Mi Miftahul ulum,,,,-7.09868000038,113.44956
madrasah,madrasah,MI Swasta,MI AL HIDAYAH MOHAMMAD SHODIQ,,,,-7.95460999965,113.45602
madrasah,madrasah,MI Swasta,MI BUSTANUL ULUM,,,,-7.00749999992,113.76371
madrasah,madrasah,MTs Swasta,MTs Wahid Hasyim Kapuran,,,,-7.88297000007,111.36238
madrasah,madrasah,MTs Swasta,sekolahan mts,,,,-7.49901999997,112.65237
madrasah,madrasah,MTs Swasta,MTs Al Asyhar,,,,-6.89886999965,112.15785
madrasah,madrasah,MTs Swasta,MI Salafiyah,,,,-6.89873999995,112.15826
madrasah,madrasah,MTs Swasta,MTs BUSTANUL ULUM,,,,-7.0074799999,113.76368
madrasah,madrasah,MA Swasta,MA ZAHA 04,,,,-7.80877000024,113.51273
madrasah,madrasah,MA Swasta,MA BUSTANUL ULUM,,,,-7.00749999992,113.76367
madrasah,madrasah,MI Swasta,MI,,,,-7.09105999972,112.16564
madrasah,madrasah,MI Swasta,MADIN NURUL ULAMA`,,,,-7.23829999984,112.45127
madrasah,madrasah,MI Swasta,M.I,,,,-7.46815000002,112.52913
madrasah,madrasah,MI Swasta,MI Annahdliyin,,,,-7.41560000034,112.75157
madrasah,madrasah,MI Swasta,Sekolah MI Miftahul Huda Sukolilo,,,,-7.94768000023,112.74161
madrasah,madrasah,MTs Swasta,MTS Ahmad Yani,,,,-7.94715000007,112.73986
madrasah,madrasah,MA Swasta,MA. AHMAD YANI,,,,-7.9469600003,112.73942
madrasah,madrasah,MI Swasta,infrastruktur,,,,-7.68254999998,112.92193
madrasah,madrasah,MI Negeri,SEKOLAHAN MIN 2,,,,-7.44811999994,112.13507
madrasah,madrasah,MTs Negeri,MTS 8,,,,-7.77805999957,112.08352
madrasah,madrasah,MA Swasta,SEKOLAH MA,,,,-7.44856000044,112.1362
madrasah,madrasah,MI Swasta,madrasah diniyah attaubah,,,,-8.02364000029,111.59417
madrasah,madrasah,MI Swasta,PPAI AL IKHLAS DONOMULYO,,,,-8.29877000034,112.43312
madrasah,madrasah,MTs Negeri,MTS N Ketanggung,,,,-7.47685000013,111.14298
madrasah,madrasah,MI Swasta,MADIN,,,,-7.10981000013,112.37166
madrasah,madrasah,MI Swasta,MI Hidayatul Mubtadiin,,,,-7.58624999994,112.44132
madrasah,madrasah,MI Swasta,sekolah,,,,-7.99117999986,112.04118
madrasah,madrasah,MI Swasta,MI BAITUR ROHMAN BANTENGAN,,,,-8.16666999962,111.75485
madrasah,madrasah,MTs Negeri,sekolah,,,,-7.99062999967,112.041
madrasah,madrasah,MA Swasta,Ma`had Sirodjul Ummah,,,,-7.51933000038,111.25706
madrasah,madrasah,MI Swasta,MADRASAH IBTIDAIYAH durungbedug,,,,-7.46677000024,112.67181
madrasah,madrasah,MTs Swasta,MTs NU DURUNGBEDUG,,,,-7.46650000037,112.67418
madrasah,madrasah,MTs Swasta,MTS Muftahul Arifin,,,,-7.21050999984,113.7607
madrasah,madrasah,MA Swasta,MA Nurul Ulum,,,,-7.21596000025,113.75913
madrasah,madrasah,MI Swasta,Madrasah Ibtida`iyah,,,,-8.13930999966,113.18219
madrasah,madrasah,MI Swasta,INFRASTRUKTUR,,,,-7.09907999994,112.26948
madrasah,madrasah,MTs Swasta,MTs Darun Najah,,,,-8.13913999991,113.1817
madrasah,madrasah,MA Swasta,MA Darun Najah,,,,-8.13911000033,113.18159
madrasah,madrasah,MI Swasta,MI.Miftahul ulum,,,,-7.05396999982,113.64337
madrasah,madrasah,MTs Swasta,Mts. Miftahul.ulum,,,,-7.05371999998,113.64303
madrasah,madrasah,MA Swasta,MA MA`ARIF JOGOROGO,,,,-7.51426999996,111.2579
madrasah,madrasah,MI Swasta,MDU Ihyaul Ulum Pajinggahan,,,,-5.7242600002,112.68717
madrasah,madrasah,MI Swasta,MDU Waliyah Zainab Diponggo,,,,-5.73469999961,112.70055
madrasah,madrasah,MI Swasta,Sekolahan,,,,-7.6085199999,112.70771
madrasah,madrasah,MI Swasta,MI PSM JETAK,,,,-7.59242000028,111.286
madrasah,madrasah,MTs Swasta,mts,,,,-7.61449999958,112.77647
madrasah,madrasah,MTs Swasta,Sekolahan,,,,-7.6080000002,112.70779
madrasah,madrasah,MA Swasta,MA NURUL AZHAR,,,,-7.59021999955,111.29872
madrasah,madrasah,MA Swasta,Sekolahan,,,,-7.60798999974,112.70779
madrasah,madrasah,MI Swasta,Sekolah,,,,-8.23915999973,111.52539
madrasah,madrasah,MI Swasta,M I.HIDAYATUL MUSTADIN,,,,-7.03855999964,113.16099
madrasah,madrasah,MI Swasta,MD Mathlubul Ulum,,,,-7.03557999982,113.24039
madrasah,madrasah,MI Negeri,MIN 3 BLITAR,,,,-8.26300999971,112.36443
madrasah,madrasah,MI Swasta,MI Tanbihul Ghofilin,,,,-7.23913000035,112.71166
madrasah,madrasah,MI Swasta,Madrasah Darul Ulum,,,,-7.66578000005,112.89349
madrasah,madrasah,MI Swasta,sekolah MI Nurul huda,,,,-7.24184999988,112.59273
madrasah,madrasah,MTs Negeri,MTS negeri 07 Blitar,,,,-8.26386000024,112.36476
madrasah,madrasah,MTs Swasta,MTS Sunan Giri,,,,-7.66526000035,112.89309
madrasah,madrasah,MTs Swasta,mts tanbihul ghifilin,,,,-7.23915000037,112.71192
madrasah,madrasah,MA Swasta,MA NURUL ISLAM,,,,-8.26368000003,112.36357
madrasah,madrasah,MI Swasta,Madrasah Ibtidaiyah YLPIBani Hasyim,,,,-7.25249000041,112.51984
madrasah,madrasah,MI Swasta,MI Nurul Huda,,,,-7.24825000004,112.51841
madrasah,madrasah,MI Swasta,sekolah,,,,-7.2366500002,112.59523
madrasah,madrasah,MTs Swasta,MTs Bani Hasyim,,,,-7.25174999956,112.51998
madrasah,madrasah,MI Swasta,MI miftahul ulum,,,,-6.99111000043,112.8224
madrasah,madrasah,MI Swasta,yayasan nurussholeh,,,,-6.99746000008,112.81589
madrasah,madrasah,MI Swasta,mi miftahul huda,,,,-6.98159000028,111.75914
madrasah,madrasah,MTs Negeri,mtsn bangkalan,,,,-7.04507000038,112.73907
madrasah,madrasah,MTs Swasta,MTS,,,,-6.98258999963,111.76037
madrasah,madrasah,MA Negeri,Man Bangkalam,,,,-7.04446000013,112.73804
madrasah,madrasah,MA Swasta,SMA,,,,-7.63762000006,112.08012
madrasah,madrasah,MA Swasta,Madrasah stanawiyah,,,,-6.98114999977,111.75976
madrasah,madrasah,MI Swasta,madrasah miftahul ulum 1,,,,-6.99559999974,112.82957
madrasah,madrasah,MI Swasta,MI -ALFALAHIYAH,,,,-6.80130999996,111.96053
madrasah,madrasah,MI Swasta,mi nurul huda,,,,-8.00812000044,112.21562
madrasah,madrasah,MA Swasta,madrasah aliyah,,,,-6.98040000026,111.75918
madrasah,madrasah,MA Swasta,pondok pesantren,,,,-7.49275999997,112.31984
madrasah,madrasah,MI Swasta,SEKOLAH,,,,-7.06931000036,112.29779
madrasah,madrasah,MI Swasta,MI SALAFIYAH,,,,-7.14626999976,111.80914
madrasah,madrasah,MI Swasta,Mi MIFTAHUL HUDA,,,,-8.36642000028,113.39061
madrasah,madrasah,MTs Swasta,MTs SA MIFTAHUL HUDA,,,,-8.36659999959,113.39075
madrasah,madrasah,MI Negeri,MIN Cemandi,,,,-7.39075999967,112.78244
madrasah,madrasah,MI Swasta,MIM BUNGUR,,,,-8.15715000037,111.29615
madrasah,madrasah,MI Swasta,madrasah alfawani,,,,-6.96240000026,113.00377
madrasah,madrasah,MI Swasta,MI,,,,-7.40005000001,112.40348
madrasah,madrasah,MI Swasta,MI DARUL SA`ADAH,,,,-8.27474999971,114.09461
madrasah,madrasah,MI Swasta,SEKOLAH,,,,-7.07042999984,112.29571
madrasah,madrasah,MI Swasta,MI Nizamul islam,,,,-7.80846000033,113.3278
madrasah,madrasah,MI Swasta,MI Darussalam 1 Kalipuro,,,,-8.1723899999,114.35814
madrasah,madrasah,MI Swasta,MI MIFTAHUL HUDA,,,,-7.48617999961,112.69216
madrasah,madrasah,MI Swasta,sekolah,,,,-7.12836000031,113.26154
madrasah,madrasah,MTs Swasta,SEKOLAH,,,,-7.07044999987,112.2957
madrasah,madrasah,MI Swasta,YAYASAN AL-KHAIRIYAH,,,,-6.91380999973,115.22132
madrasah,madrasah,MI Swasta,madrasah tanwirul ulum,,,,-6.95261000025,113.0028
madrasah,madrasah,MTs Swasta,MTS maarif 017 kalikuning,,,,-8.15777999975,111.20379
madrasah,madrasah,MTs Swasta,mts anuriyah,,,,-7.25483999997,112.49951
madrasah,madrasah,MI Swasta,MI AL FATICH,,,,-7.21007000023,112.65268
madrasah,madrasah,MTs Swasta,MTs Darul Hikmah,,,,-6.91210999958,113.634
madrasah,madrasah,MTs Swasta,MTS AL FATICH,,,,-7.21011000028,112.65264
madrasah,madrasah,MTs Swasta,MTS AL Anwar,,,,-8.20922999996,111.10482
madrasah,madrasah,MA Swasta,MA AL FATICH,,,,-7.21021000039,112.65262
madrasah,madrasah,MA Swasta,MA  AL Anwar,,,,-8.20927000001,111.10497
madrasah,madrasah,MI Swasta,MI TANWIRUL QULUB,,,,-6.77074999991,111.7193
madrasah,madrasah,MI Swasta,MI nurul hidayah,,,,-7.0910900002,113.2692
madrasah,madrasah,MI Swasta,MI Manbail Huda,,,,-6.82809000015,112.0059
madrasah,madrasah,MTs Swasta,infrastruktur,,,,-7.09019000007,113.26856
madrasah,madrasah,MTs Swasta,MTs Manbail Huda,,,,-6.82817999981,112.00589
madrasah,madrasah,MI Swasta,mi nurul hude,,,,-7.08386000044,113.2891
madrasah,madrasah,MI Swasta,mi al ihsan,,,,-7.09688000011,113.28099
madrasah,madrasah,MI Swasta,mi miftahul ulum,,,,-7.09836000001,113.27857
madrasah,madrasah,MI Swasta,MI,,,,-7.07980999983,114.64589
madrasah,madrasah,MTs Swasta,mts al ihsan,,,,-7.0968299996,113.28085
madrasah,madrasah,MTs Swasta,mts miftahul ulum,,,,-7.09829000038,113.27855
madrasah,madrasah,MI Swasta,MI Miftahul Ulum,,,,-8.37757999962,114.28093
madrasah,madrasah,MI Swasta,MI GUNUNG JATI,,,,-7.6034800004,112.75536
madrasah,madrasah,MI Swasta,MI Awaliyah Kedungharjo,,,,-7.38051000004,111.13903
madrasah,madrasah,MTs Negeri,MTs Negeri 10 Ngawi,,,,-7.38102000017,111.13907
madrasah,madrasah,MTs Swasta,MTS GUNUNG JATI,,,,-7.6034800004,112.75537
madrasah,madrasah,MA Swasta,SMA DARUT TAUHID,,,,-6.99705000006,112.96561
madrasah,madrasah,MA Swasta,MA GUNUNG JATI,,,,-7.6034800004,112.75538
madrasah,madrasah,MI Swasta,MADIN  MIFTAHUL ULUM,,,,-7.72815000022,113.04838
madrasah,madrasah,MTs Swasta,MTS Nurul Falah,,,,-7.77164999985,114.27857
madrasah,madrasah,MA Swasta,PP Sulamul Huda,,,,-7.93190999965,111.51824
madrasah,madrasah,MA Swasta,MA Nurul Falah,,,,-7.77158000022,114.27873
madrasah,madrasah,MI Swasta,MI MUHAMMADIYAH 3,,,,-7.14148999966,111.98632
madrasah,madrasah,MI Swasta,MI ALFALAH,,,,-7.14098000043,111.9882
madrasah,madrasah,MI Swasta,HAMBAUL ULUM,,,,-7.68831999987,111.80707
