id,nama,tipe_kode,wkt_polygon
aplicares_1485,Klinik NSM Argosari,B,"POLYGON((111.466251 -7.619436, 111.466651 -7.621092, 111.467072 -7.622409, 111.468153 -7.624698, 111.470046 -7.628716, 111.473532 -7.629614, 111.47717 -7.635901, 111.477113 -7.637357, 111.476741 -7.639099, 111.480261 -7.639851, 111.485465 -7.645579, 111.485268 -7.648299, 111.490635 -7.64898, 111.497052 -7.647667, 111.498654 -7.646533, 111.499588 -7.645489, 111.506319 -7.642748, 111.509521 -7.644285, 111.510677 -7.645425, 111.511137 -7.645471, 111.513118 -7.644157, 111.517052 -7.639838, 111.521859 -7.636564, 111.523633 -7.634706, 111.525197 -7.632995, 111.525168 -7.632625, 111.524787 -7.631439, 111.522185 -7.623293, 111.520602 -7.61856, 111.520374 -7.618118, 111.518223 -7.613776, 111.518476 -7.60826, 111.517579 -7.603588, 111.517 -7.603236, 111.516857 -7.603181, 111.513715 -7.602994, 111.510715 -7.603501, 111.510139 -7.603794, 111.510074 -7.603898, 111.507789 -7.607113, 111.50673 -7.610458, 111.506391 -7.611208, 111.50627 -7.611462, 111.506 -7.612027, 111.503635 -7.615921, 111.496889 -7.611737, 111.49472 -7.604278, 111.491985 -7.602312, 111.491935 -7.602281, 111.485741 -7.601713, 111.479104 -7.603831, 111.475273 -7.606432, 111.470351 -7.613429, 111.468985 -7.614484, 111.46729 -7.615824, 111.466116 -7.617349, 111.466039 -7.617539, 111.466251 -7.619436))"
aplicares_1486,KLINIK FAHMI HUSADA,B,"POLYGON((111.482891 -7.636601, 111.485693 -7.641585, 111.487869 -7.643284, 111.485022 -7.650995, 111.484052 -7.654462, 111.485187 -7.655721, 111.490329 -7.66036, 111.493058 -7.668615, 111.495389 -7.671359, 111.500278 -7.673448, 111.500779 -7.67268, 111.501436 -7.671725, 111.502924 -7.669739, 111.503434 -7.66914, 111.503653 -7.668846, 111.503899 -7.668397, 111.505532 -7.665437, 111.509434 -7.660479, 111.514133 -7.660638, 111.515185 -7.660946, 111.523052 -7.662627, 111.524258 -7.664712, 111.52959 -7.666886, 111.529709 -7.666894, 111.529883 -7.666897, 111.532986 -7.664316, 111.535232 -7.662007, 111.538569 -7.657544, 111.537838 -7.648994, 111.538279 -7.641699, 111.538267 -7.640789, 111.53474 -7.63299, 111.533323 -7.632883, 111.531968 -7.632976, 111.531149 -7.633244, 111.528849 -7.633501, 111.524494 -7.6257, 111.524513 -7.625479, 111.522882 -7.620005, 111.522318 -7.618871, 111.522182 -7.61871, 111.517537 -7.615637, 111.516182 -7.614773, 111.51154 -7.615637, 111.505401 -7.618501, 111.500057 -7.620126, 111.495901 -7.623339, 111.494388 -7.626606, 111.487863 -7.632407, 111.486693 -7.63277, 111.485352 -7.633927, 111.482572 -7.636214, 111.482891 -7.636601))"
aplicares_1498,RSUD DOLOPO,R,"POLYGON((111.508679 -7.728099, 111.508671 -7.728168, 111.508644 -7.728455, 111.509583 -7.736898, 111.507008 -7.74161, 111.506253 -7.742753, 111.505805 -7.74472, 111.504969 -7.750606, 111.505861 -7.752153, 111.509342 -7.758029, 111.514571 -7.764763, 111.514913 -7.767262, 111.515056 -7.767565, 111.515444 -7.767698, 111.516495 -7.767926, 111.521556 -7.769971, 111.524697 -7.773442, 111.526755 -7.774553, 111.52685 -7.77459, 111.529048 -7.773624, 111.536075 -7.769839, 111.537614 -7.769089, 111.542851 -7.764696, 111.545489 -7.758984, 111.545674 -7.758354, 111.545745 -7.756913, 111.552826 -7.752738, 111.555143 -7.749982, 111.556432 -7.744286, 111.556488 -7.743971, 111.555401 -7.741034, 111.554598 -7.739853, 111.551018 -7.739471, 111.548347 -7.739702, 111.543708 -7.733283, 111.541689 -7.726859, 111.540772 -7.725549, 111.539471 -7.717586, 111.539095 -7.715782, 111.536099 -7.71252, 111.535917 -7.712475, 111.533155 -7.714136, 111.525306 -7.71676, 111.517573 -7.721101, 111.510603 -7.726521, 111.508718 -7.727813, 111.508679 -7.728099))"
aplicares_1499,RS HAJI IBRAHIM (IGD),R,"POLYGON((111.539377 -7.556922, 111.53818 -7.56173, 111.538025 -7.570526, 111.537116 -7.573128, 111.536244 -7.580802, 111.535508 -7.583482, 111.535258 -7.584258, 111.535076 -7.584894, 111.534919 -7.585695, 111.534702 -7.591512, 111.533492 -7.595863, 111.528189 -7.599178, 111.527103 -7.599396, 111.526516 -7.599479, 111.526145 -7.599585, 111.525773 -7.599786, 111.526341 -7.603034, 111.528326 -7.60811, 111.528384 -7.608149, 111.533931 -7.611071, 111.534026 -7.611094, 111.53557 -7.61026, 111.537443 -7.608718, 111.544433 -7.605782, 111.546079 -7.605152, 111.54812 -7.603909, 111.554478 -7.600583, 111.561831 -7.596808, 111.563595 -7.595299, 111.563615 -7.595197, 111.56269 -7.593312, 111.563267 -7.585838, 111.566046 -7.584766, 111.567508 -7.583676, 111.567654 -7.5834, 111.566778 -7.579413, 111.565806 -7.578492, 111.565395 -7.578433, 111.564908 -7.578412, 111.559388 -7.577913, 111.557365 -7.569399, 111.558789 -7.566092, 111.556064 -7.560238, 111.552745 -7.554951, 111.54601 -7.55132, 111.543623 -7.549877, 111.543294 -7.550067, 111.54082 -7.552246, 111.540741 -7.55237, 111.53974 -7.555537, 111.539377 -7.556922))"
aplicares_1500,KLINIK YEPA HUSADA KAIBON,S,"POLYGON((111.500269 -7.678702, 111.502045 -7.680101, 111.502274 -7.6802, 111.503537 -7.680728, 111.504009 -7.680855, 111.505526 -7.680936, 111.511646 -7.685387, 111.510968 -7.688923, 111.509535 -7.694443, 111.514016 -7.700523, 111.514617 -7.701184, 111.515174 -7.701337, 111.51651 -7.701593, 111.517948 -7.700821, 111.519225 -7.699986, 111.522998 -7.697834, 111.523709 -7.69719, 111.526389 -7.695041, 111.526457 -7.69491, 111.526784 -7.691658, 111.531725 -7.68864, 111.536008 -7.692378, 111.536216 -7.692845, 111.537185 -7.694138, 111.537595 -7.694188, 111.541639 -7.692736, 111.541667 -7.692696, 111.547051 -7.686354, 111.547941 -7.68613, 111.548993 -7.684844, 111.548708 -7.684348, 111.546588 -7.682487, 111.544443 -7.6751, 111.54445 -7.672621, 111.544542 -7.669833, 111.544542 -7.665745, 111.544998 -7.657357, 111.543491 -7.655106, 111.53987 -7.650472, 111.536344 -7.644083, 111.536255 -7.644022, 111.535852 -7.64381, 111.532513 -7.643237, 111.528263 -7.644538, 111.522801 -7.643993, 111.522316 -7.643858, 111.517973 -7.645539, 111.515874 -7.646596, 111.51496 -7.64727, 111.514954 -7.647301, 111.514861 -7.647849, 111.514852 -7.6479, 111.514433 -7.650284, 111.508902 -7.655628, 111.508838 -7.655651, 111.506425 -7.662986, 111.502577 -7.66931, 111.499737 -7.672611, 111.499443 -7.673279, 111.500269 -7.678702))"
aplicares_1516,POSKES 05.10.03 MAGETAN,B,"POLYGON((111.300152 -7.64208, 111.299875 -7.644172, 111.301295 -7.652903, 111.301252 -7.65397, 111.30126 -7.654102, 111.302132 -7.655915, 111.305011 -7.661361, 111.307652 -7.669946, 111.307814 -7.670252, 111.308977 -7.671832, 111.317544 -7.674083, 111.32577 -7.677424, 111.326055 -7.677381, 111.328845 -7.673469, 111.337754 -7.673297, 111.341354 -7.673357, 111.348693 -7.669527, 111.350791 -7.6681, 111.350944 -7.667617, 111.351102 -7.667034, 111.350548 -7.664914, 111.353019 -7.6571, 111.35652 -7.656392, 111.357105 -7.656405, 111.358372 -7.655065, 111.358359 -7.654549, 111.355355 -7.646197, 111.355225 -7.643152, 111.354737 -7.641451, 111.349476 -7.636405, 111.343332 -7.633896, 111.338287 -7.626518, 111.338003 -7.625625, 111.332083 -7.621077, 111.330105 -7.619945, 111.328334 -7.619845, 111.328319 -7.619853, 111.324151 -7.624409, 111.323746 -7.624803, 111.32331 -7.625664, 111.322247 -7.627269, 111.319999 -7.631455, 111.312986 -7.633432, 111.30691 -7.630323, 111.306896 -7.630322, 111.305068 -7.631797, 111.300718 -7.638611, 111.300152 -7.64208))"
aplicares_1517,POLRES MAGETAN,B,"POLYGON((111.327527 -7.640817, 111.329739 -7.643503, 111.328253 -7.65035, 111.327404 -7.651932, 111.327343 -7.652562, 111.329541 -7.65547, 111.334995 -7.66117, 111.338799 -7.663355, 111.340396 -7.66172, 111.340974 -7.660487, 111.34884 -7.65652, 111.356289 -7.661165, 111.362661 -7.663276, 111.364708 -7.663607, 111.36526 -7.663634, 111.366231 -7.663643, 111.368476 -7.663559, 111.373042 -7.658627, 111.376502 -7.656092, 111.38023 -7.652461, 111.380321 -7.65201, 111.380431 -7.651323, 111.382846 -7.643017, 111.38398 -7.634804, 111.384056 -7.634264, 111.384054 -7.633828, 111.384007 -7.628641, 111.385267 -7.623425, 111.385497 -7.622383, 111.385332 -7.621731, 111.384745 -7.620356, 111.384169 -7.619846, 111.379091 -7.617261, 111.378928 -7.617259, 111.37837 -7.617321, 111.377863 -7.617439, 111.37011 -7.619294, 111.362464 -7.616336, 111.359268 -7.617992, 111.359853 -7.619121, 111.360721 -7.621644, 111.361354 -7.622873, 111.361748 -7.623498, 111.362068 -7.623895, 111.365223 -7.628163, 111.36313 -7.633652, 111.357678 -7.63502, 111.357368 -7.634974, 111.355951 -7.635154, 111.355622 -7.63546, 111.346861 -7.636687, 111.344518 -7.632352, 111.344448 -7.631939, 111.344505 -7.629828, 111.342974 -7.626649, 111.341577 -7.62518, 111.338833 -7.623892, 111.338562 -7.624017, 111.338094 -7.624267, 111.337937 -7.624867, 111.337786 -7.625548, 111.337793 -7.625649, 111.338966 -7.629095, 111.338372 -7.633333, 111.331346 -7.635823, 111.330836 -7.635694, 111.330402 -7.635683, 111.329908 -7.635769, 111.32931 -7.635955, 111.327432 -7.638559, 111.327527 -7.640817))"
aplicares_1526,Klinik Shafa,B,"POLYGON((111.298026 -7.761896, 111.298441 -7.761957, 111.299746 -7.762125, 111.304983 -7.769297, 111.304934 -7.770908, 111.304894 -7.771354, 111.304919 -7.772059, 111.304991 -7.773354, 111.307599 -7.773705, 111.308585 -7.773154, 111.312607 -7.772125, 111.318738 -7.778403, 111.318791 -7.778659, 111.321092 -7.783855, 111.322373 -7.785427, 111.322782 -7.785621, 111.323771 -7.785705, 111.324135 -7.785624, 111.324926 -7.785435, 111.333526 -7.783735, 111.334303 -7.783361, 111.334439 -7.783128, 111.3345 -7.779934, 111.336483 -7.772676, 111.341836 -7.770027, 111.343963 -7.769477, 111.34811 -7.766345, 111.35013 -7.765088, 111.354174 -7.760764, 111.355324 -7.759325, 111.356655 -7.755836, 111.356651 -7.755648, 111.353915 -7.751279, 111.353108 -7.750352, 111.349723 -7.743324, 111.350948 -7.739762, 111.350944 -7.739666, 111.349163 -7.733898, 111.34882 -7.733721, 111.340794 -7.732592, 111.334419 -7.733204, 111.325512 -7.732931, 111.325189 -7.732718, 111.324865 -7.732566, 111.323741 -7.731983, 111.32316 -7.731717, 111.32154 -7.732837, 111.31306 -7.735478, 111.312935 -7.735523, 111.312886 -7.735543, 111.312078 -7.737616, 111.308237 -7.745429, 111.30714 -7.748616, 111.303924 -7.754029, 111.298549 -7.758334, 111.298026 -7.761896))"
aplicares_1527,Klinik Mitra Husada Magetan,B,"POLYGON((111.384704 -7.574297, 111.390564 -7.580695, 111.388574 -7.585441, 111.382834 -7.588409, 111.380997 -7.589391, 111.380226 -7.590537, 111.380208 -7.591314, 111.382569 -7.598611, 111.383318 -7.606028, 111.38409 -7.609544, 111.391824 -7.613998, 111.393882 -7.616952, 111.396357 -7.616702, 111.403202 -7.617202, 111.404862 -7.614897, 111.408687 -7.609818, 111.412506 -7.608949, 111.417352 -7.608619, 111.418805 -7.608127, 111.419424 -7.607599, 111.421477 -7.605651, 111.428616 -7.603101, 111.433174 -7.600325, 111.434162 -7.596863, 111.434191 -7.589033, 111.433277 -7.585817, 111.430471 -7.585483, 111.426518 -7.579131, 111.426448 -7.578223, 111.424492 -7.575324, 111.422881 -7.573066, 111.417651 -7.568467, 111.417061 -7.568353, 111.416743 -7.568315, 111.414926 -7.568307, 111.406719 -7.565099, 111.406305 -7.56503, 111.403479 -7.565034, 111.402104 -7.56572, 111.402035 -7.566219, 111.399652 -7.572181, 111.39494 -7.573005, 111.394459 -7.572872, 111.393344 -7.572677, 111.390843 -7.572228, 111.388551 -7.571574, 111.385606 -7.570812, 111.384704 -7.574297))"
aplicares_1528,KLINIK ASY SYIFA HUSADA,B,"POLYGON((111.462004 -7.665603, 111.463048 -7.667689, 111.463705 -7.668818, 111.465 -7.671305, 111.465856 -7.677392, 111.462912 -7.682577, 111.462824 -7.682989, 111.46271 -7.683646, 111.463805 -7.685833, 111.465354 -7.687256, 111.470523 -7.694064, 111.471842 -7.695887, 111.471978 -7.695915, 111.47329 -7.695616, 111.48163 -7.697763, 111.482137 -7.698168, 111.486145 -7.697013, 111.493203 -7.698432, 111.495026 -7.698991, 111.495697 -7.698892, 111.496376 -7.6984, 111.49614 -7.695319, 111.500219 -7.688982, 111.500238 -7.688494, 111.500247 -7.687769, 111.499913 -7.686941, 111.499026 -7.678808, 111.50114 -7.672059, 111.505532 -7.665437, 111.509434 -7.660479, 111.514133 -7.660638, 111.515185 -7.660946, 111.516587 -7.661501, 111.517727 -7.661758, 111.519562 -7.659826, 111.520017 -7.658409, 111.520073 -7.657464, 111.519871 -7.656495, 111.519173 -7.654965, 111.517134 -7.653284, 111.512542 -7.646679, 111.511246 -7.64545, 111.510349 -7.645067, 111.509909 -7.644984, 111.509198 -7.645344, 111.507128 -7.647347, 111.506634 -7.647928, 111.505517 -7.651417, 111.503696 -7.655252, 111.50363 -7.655336, 111.500613 -7.658123, 111.492769 -7.654034, 111.491333 -7.651319, 111.490152 -7.649392, 111.489822 -7.649321, 111.485214 -7.649049, 111.479529 -7.649464, 111.475469 -7.648661, 111.468737 -7.6545, 111.468299 -7.654848, 111.468091 -7.655102, 111.468368 -7.658534, 111.464033 -7.664226, 111.463675 -7.664418, 111.462538 -7.665094, 111.462055 -7.665388, 111.462004 -7.665603))"
aplicares_1529,KLINIK MADENA HUSADA,B,"POLYGON((111.415573 -7.567006, 111.415568 -7.567024, 111.415564 -7.567043, 111.415712 -7.569027, 111.416878 -7.57174, 111.419641 -7.577387, 111.420689 -7.578724, 111.422813 -7.580484, 111.425081 -7.587828, 111.425879 -7.589271, 111.429177 -7.596104, 111.430153 -7.598222, 111.430409 -7.598298, 111.438702 -7.60105, 111.438847 -7.601079, 111.445257 -7.597653, 111.447494 -7.59643, 111.452694 -7.590683, 111.460072 -7.588752, 111.463656 -7.588408, 111.464986 -7.587547, 111.466372 -7.585444, 111.466377 -7.585435, 111.466892 -7.583344, 111.467242 -7.579761, 111.468924 -7.5738, 111.47144 -7.565807, 111.471541 -7.565347, 111.470346 -7.560781, 111.468635 -7.558023, 111.465539 -7.551659, 111.461638 -7.544242, 111.458899 -7.540624, 111.455432 -7.539656, 111.451871 -7.542408, 111.44937 -7.544328, 111.44161 -7.543249, 111.440226 -7.542302, 111.436937 -7.543767, 111.435839 -7.545449, 111.431146 -7.552365, 111.429369 -7.554396, 111.424119 -7.558914, 111.418864 -7.564764, 111.415577 -7.566987, 111.415573 -7.567006))"
aplicares_1530,KLINIK INSAN SEHAT,B,"POLYGON((111.391741 -7.672497, 111.394255 -7.678047, 111.395236 -7.679397, 111.398043 -7.685515, 111.397574 -7.689085, 111.400009 -7.69423, 111.400813 -7.694507, 111.406946 -7.700822, 111.408343 -7.703035, 111.408717 -7.703142, 111.409551 -7.703284, 111.416232 -7.704234, 111.419917 -7.709606, 111.421061 -7.711043, 111.421706 -7.711104, 111.42342 -7.710436, 111.430795 -7.707634, 111.435989 -7.706473, 111.438101 -7.705463, 111.43909 -7.703786, 111.444385 -7.696722, 111.44832 -7.693928, 111.450071 -7.692765, 111.454191 -7.687633, 111.454203 -7.687486, 111.454186 -7.686819, 111.453936 -7.68359, 111.453836 -7.683236, 111.449084 -7.676157, 111.445707 -7.674911, 111.438185 -7.675399, 111.436652 -7.674473, 111.436193 -7.674263, 111.435221 -7.673985, 111.430018 -7.669303, 111.430241 -7.664561, 111.430612 -7.663656, 111.430258 -7.663, 111.426368 -7.655174, 111.422883 -7.654273, 111.41894 -7.656971, 111.416079 -7.65925, 111.415639 -7.659619, 111.411803 -7.66412, 111.40452 -7.66246, 111.404498 -7.662457, 111.402581 -7.66372, 111.397619 -7.6687, 111.394054 -7.669199, 111.392713 -7.669031, 111.391741 -7.672497))"
aplicares_1531,KLINIK SANTIKA,B,"POLYGON((111.315086 -7.739707, 111.314598 -7.747096, 111.314599 -7.747104, 111.31642 -7.748798, 111.316884 -7.749213, 111.321104 -7.753628, 111.32016 -7.758984, 111.320174 -7.759224, 111.322988 -7.763268, 111.323308 -7.763683, 111.325943 -7.76312, 111.327067 -7.761479, 111.332054 -7.757931, 111.338632 -7.760347, 111.339036 -7.760797, 111.339471 -7.761085, 111.344181 -7.760859, 111.348077 -7.757908, 111.349094 -7.757402, 111.356151 -7.754805, 111.362782 -7.759699, 111.368176 -7.763506, 111.371995 -7.763213, 111.372469 -7.763134, 111.372887 -7.763007, 111.37299 -7.762964, 111.37938 -7.757466, 111.381128 -7.755898, 111.381124 -7.755628, 111.378894 -7.752071, 111.374503 -7.74632, 111.369342 -7.739414, 111.363848 -7.734838, 111.361896 -7.734259, 111.360748 -7.733821, 111.360219 -7.733677, 111.355408 -7.727764, 111.355545 -7.725526, 111.354664 -7.723133, 111.354376 -7.722988, 111.352787 -7.723212, 111.351373 -7.723523, 111.348446 -7.724539, 111.347141 -7.725881, 111.339407 -7.725986, 111.338884 -7.726912, 111.338732 -7.72722, 111.338582 -7.727618, 111.334419 -7.733204, 111.331466 -7.734478, 111.325707 -7.73512, 111.323335 -7.735642, 111.317076 -7.737892, 111.315162 -7.739479, 111.315086 -7.739707))"
aplicares_1536,RSAU dr. EFRAM HARSANA,R,"POLYGON((111.41586 -7.591411, 111.416505 -7.594003, 111.414177 -7.601481, 111.413879 -7.602623, 111.413848 -7.603165, 111.41683 -7.606735, 111.420748 -7.610778, 111.423324 -7.613122, 111.424622 -7.613895, 111.427559 -7.611813, 111.4277 -7.605214, 111.4349 -7.600817, 111.44169 -7.600949, 111.443043 -7.601368, 111.449 -7.607121, 111.45056 -7.608309, 111.451796 -7.609212, 111.455186 -7.610254, 111.459569 -7.614089, 111.464616 -7.620478, 111.464817 -7.620816, 111.46575 -7.621774, 111.465769 -7.621778, 111.46683 -7.621137, 111.468183 -7.620292, 111.470057 -7.61897, 111.472568 -7.613838, 111.472684 -7.613417, 111.474723 -7.605667, 111.472812 -7.598533, 111.472068 -7.597911, 111.46941 -7.589947, 111.46943 -7.589829, 111.468143 -7.587756, 111.467063 -7.586041, 111.466751 -7.585574, 111.466608 -7.585545, 111.463476 -7.585736, 111.460992 -7.585736, 111.454921 -7.580142, 111.455371 -7.577951, 111.453925 -7.577671, 111.450867 -7.577716, 111.443517 -7.57636, 111.440337 -7.574671, 111.434987 -7.577685, 111.431548 -7.57984, 111.427014 -7.584035, 111.423435 -7.58442, 111.417552 -7.58964, 111.415865 -7.59128, 111.41586 -7.591411))"
aplicares_1537,RS BHAKTI PERSADA,R,"POLYGON((111.426421 -7.544953, 111.4263 -7.54563, 111.426214 -7.546115, 111.427586 -7.552729, 111.426746 -7.556229, 111.429115 -7.56118, 111.432871 -7.566894, 111.436902 -7.573934, 111.438711 -7.578868, 111.439854 -7.580983, 111.439871 -7.580989, 111.440362 -7.580784, 111.442179 -7.579811, 111.449524 -7.578945, 111.456745 -7.579266, 111.458869 -7.580168, 111.460345 -7.579197, 111.462904 -7.577352, 111.462988 -7.576982, 111.462992 -7.576964, 111.463066 -7.576624, 111.463617 -7.572789, 111.471367 -7.568366, 111.472316 -7.568297, 111.473513 -7.564902, 111.473708 -7.564261, 111.473753 -7.563854, 111.474638 -7.557189, 111.476758 -7.552639, 111.481194 -7.546619, 111.481213 -7.546447, 111.479792 -7.541091, 111.478827 -7.538631, 111.473198 -7.531637, 111.470427 -7.527631, 111.466542 -7.52263, 111.46461 -7.52068, 111.463078 -7.519258, 111.462633 -7.519021, 111.460515 -7.519431, 111.459358 -7.519734, 111.459192 -7.520167, 111.458965 -7.521057, 111.457699 -7.523593, 111.451018 -7.526634, 111.449198 -7.526983, 111.441896 -7.529901, 111.441523 -7.531455, 111.441241 -7.532386, 111.433154 -7.535189, 111.432711 -7.534927, 111.430784 -7.533949, 111.429154 -7.537158, 111.426472 -7.544666, 111.426421 -7.544953))"
aplicares_1538,RSIA SAMUDRA HUSADA,R,"POLYGON((111.305727 -7.661908, 111.307801 -7.670228, 111.307814 -7.670252, 111.309136 -7.671808, 111.317422 -7.673809, 111.323941 -7.679252, 111.324169 -7.679325, 111.329981 -7.681825, 111.333734 -7.685221, 111.336522 -7.689481, 111.337268 -7.689812, 111.339308 -7.690315, 111.340081 -7.690411, 111.340362 -7.690123, 111.34255 -7.686937, 111.344035 -7.684587, 111.344043 -7.683662, 111.346098 -7.676181, 111.354029 -7.677696, 111.354528 -7.678448, 111.354754 -7.678684, 111.355278 -7.679153, 111.355684 -7.679408, 111.355819 -7.679471, 111.357761 -7.678257, 111.359829 -7.674042, 111.364315 -7.667483, 111.366358 -7.667005, 111.36722 -7.666823, 111.367819 -7.665684, 111.367818 -7.665593, 111.366476 -7.663301, 111.364669 -7.655074, 111.364186 -7.652356, 111.361643 -7.650672, 111.357497 -7.643671, 111.358226 -7.641173, 111.358228 -7.640784, 111.358097 -7.640058, 111.3571 -7.639495, 111.354995 -7.63848, 111.346861 -7.636687, 111.341321 -7.635131, 111.340828 -7.635139, 111.338454 -7.636578, 111.331346 -7.635823, 111.330836 -7.635694, 111.330402 -7.635683, 111.329908 -7.635769, 111.329298 -7.635959, 111.328816 -7.636333, 111.327383 -7.637952, 111.320148 -7.64145, 111.314126 -7.641882, 111.314084 -7.641895, 111.313469 -7.642193, 111.310654 -7.643686, 111.309137 -7.646951, 111.305533 -7.651487, 111.30393 -7.65341, 111.305727 -7.661908))"
aplicares_1539,RSIA MELATI,R,"POLYGON((111.295957 -7.640417, 111.296851 -7.643904, 111.297903 -7.652502, 111.297906 -7.655325, 111.301165 -7.661202, 111.306411 -7.666982, 111.307723 -7.670764, 111.308183 -7.671922, 111.310889 -7.672476, 111.318239 -7.67507, 111.324424 -7.677393, 111.324498 -7.677417, 111.325204 -7.677498, 111.326055 -7.677381, 111.328845 -7.673469, 111.329109 -7.673165, 111.337802 -7.672155, 111.341379 -7.672557, 111.347571 -7.66961, 111.348936 -7.668323, 111.349485 -7.664765, 111.353019 -7.6571, 111.355573 -7.65641, 111.357091 -7.654584, 111.357091 -7.65456, 111.355662 -7.652811, 111.354006 -7.645674, 111.354017 -7.645467, 111.35388 -7.644087, 111.352538 -7.642258, 111.349614 -7.639818, 111.343665 -7.634202, 111.343332 -7.633896, 111.342814 -7.633525, 111.342171 -7.633122, 111.335754 -7.630162, 111.333711 -7.626146, 111.333647 -7.625999, 111.331874 -7.625145, 111.331246 -7.625071, 111.328284 -7.624875, 111.32764 -7.62508, 111.321753 -7.631065, 111.321129 -7.63222, 111.312986 -7.633432, 111.311035 -7.631381, 111.310525 -7.630332, 111.308979 -7.628901, 111.307177 -7.627759, 111.305465 -7.626968, 111.305432 -7.626972, 111.304893 -7.627144, 111.304864 -7.627159, 111.301388 -7.632287, 111.296466 -7.63809, 111.295957 -7.640417))"
