id,nama,tipe_kode,tipe_label,lat,lon,wkt_point,punya_isochrone
aplicares_722,APOTEK KIMIA FARMA 307 A. YANI,A,Apotek/IFRS,-8.21936,114.36866,POINT(114.36866 -8.21936),False
aplicares_723,APOTEK KEBALENAN,A,Apotek/IFRS,-8.229271,114.349674,POINT(114.349674 -8.229271),False
aplicares_724,IFRS RSU Abdhi Famili,A,Apotek/IFRS,-8.378845233328583,114.17980141046523,POINT(114.17980141046523 -8.378845233328583),False
aplicares_725,APOTEK KAMI,A,Apotek/IFRS,-8.149862449418539,114.39856237771987,POINT(114.39856237771987 -8.149862449418539),False
aplicares_726,APOTEK LYDIA FARMA,A,Apotek/IFRS,-8.367933892508574,114.16937029960631,POINT(114.16937029960631 -8.367933892508574),False
aplicares_727,APOTEK AL-HANIF,A,Apotek/IFRS,-8.476640188444446,114.31489354970931,POINT(114.31489354970931 -8.476640188444446),False
aplicares_728,KLINIK NU BINA SEHAT,B,Klinik,-8.283,113.974,POINT(113.974 -8.283),True
aplicares_729,KHODIJAH PKU MUHAMMADIYAH,B,Klinik,-8.43608,114.329,POINT(114.329 -8.43608),True
aplicares_730,KLINIK BRAWIJAYA,B,Klinik,-8.23343,114.353,POINT(114.353 -8.23343),True
aplicares_731,KLINIK SYIFA HUSADA,B,Klinik,-8.01214,114.407,POINT(114.407 -8.01214),True
aplicares_732,KLINIK AMOUR 2,B,Klinik,-8.3553,114.162,POINT(114.162 -8.3553),True
aplicares_733,KLINIK SECANG,B,Klinik,-8.17783,114.382,POINT(114.382 -8.17783),True
aplicares_734,KLINIK KALIKEMPIT,B,Klinik,-8.32771,114.086,POINT(114.086 -8.32771),True
aplicares_735,KLINIK ANISA BAKTI,B,Klinik,-8.39393,114.317,POINT(114.317 -8.39393),True
aplicares_736,KLINIK NAMIRA,B,Klinik,-8.31031,114.293,POINT(114.293 -8.31031),True
aplicares_737,KLINIK SHINTA,B,Klinik,-8.20911,114.356,POINT(114.356 -8.20911),True
aplicares_738,KLINIK SANGGAR MEDIKA,B,Klinik,-8.55931,114.101,POINT(114.101 -8.55931),True
aplicares_739,KLINIK PRATAMA PRIMA MEDIKA,B,Klinik,-8.59113,114.082,POINT(114.082 -8.59113),True
aplicares_740,KLINIK DR DIDIK SULASMONO,B,Klinik,-8.30837,114.293,POINT(114.293 -8.30837),True
aplicares_741,KLINIK AL HIKMAH,B,Klinik,-8.3358,114.283,POINT(114.283 -8.3358),True
aplicares_742,KLINIK AL HANA,B,Klinik,-8.43212,114.231,POINT(114.231 -8.43212),True
aplicares_743,KLINIK ALASMALANG MEDIKA,B,Klinik,-8.3134,114.253,POINT(114.253 -8.3134),True
aplicares_744,KLINIK PRAMBANAN,B,Klinik,-8.21677,114.364,POINT(114.364 -8.21677),True
aplicares_745,KLINIK AMOUR 1 (BENCULUK),B,Klinik,-8.43409,114.223,POINT(114.223 -8.43409),True
aplicares_746,KLINIK KITA,B,Klinik,-8.20786,114.373,POINT(114.373 -8.20786),True
aplicares_747,KLINIK MEDISKA KETAPANG,B,Klinik,-8.14042,114.397,POINT(114.397 -8.14042),True
aplicares_748,KLINIK AMANAH,B,Klinik,-8.2159,114.324,POINT(114.324 -8.2159),True
aplicares_749,KLINIK ANINDYA,B,Klinik,-8.17435,114.371,POINT(114.371 -8.17435),True
aplicares_750,KLINIK STIKES BANYUWANGI,B,Klinik,-8.206405732428253,114.36006806105374,POINT(114.36006806105374 -8.206405732428253),True
aplicares_751,KLINIK SONGGON SEHAT SELALU,B,Klinik,-8.24303,114.212,POINT(114.212 -8.24303),True
aplicares_752,KLINIK ANUGERAH,B,Klinik,-8.15073,114.395,POINT(114.395 -8.15073),True
aplicares_753,KLINIK ROLAS MEDIKA SILIRAGUNG,B,Klinik,-8.56237,114.109,POINT(114.109 -8.56237),True
aplicares_754,KLINIK SYIFATAMA,B,Klinik,-8.50307,114.173,POINT(114.173 -8.50307),True
aplicares_755,KLINIK AL-AFIYAH,B,Klinik,-8.3157,114.344,POINT(114.344 -8.3157),True
aplicares_756,KLINIK U SMILE,B,Klinik,-8.20646,114.377,POINT(114.377 -8.20646),True
aplicares_757,KLINIK SUMBER SANTOSA,B,Klinik,-8.54844,114.236,POINT(114.236 -8.54844),True
aplicares_758,KLINIK YOMA MEDIKA,B,Klinik,-8.3931,114.274,POINT(114.274 -8.3931),True
aplicares_759,KLINIK PRATAMA SEGER WARAS,B,Klinik,-8.34532,114.231,POINT(114.231 -8.34532),True
aplicares_760,drg. SUNIYAH,G,Praktik Dokter Gigi,-8.30269677231831,114.29575287437437,POINT(114.29575287437437 -8.30269677231831),False
aplicares_761,drg. TITI SASANTI ARTHADAYA,G,Praktik Dokter Gigi,-8.42817,114.323,POINT(114.323 -8.42817),False
aplicares_762,drg. ISRO' HANAFI,G,Praktik Dokter Gigi,-7.982482188043736,114.39758291649818,POINT(114.39758291649818 -7.982482188043736),False
aplicares_763,drg. WAHYU PRIMAWATI,G,Praktik Dokter Gigi,-8.21055,114.356,POINT(114.356 -8.21055),False
aplicares_764,drg. RISKYANA DWI HENDRA A.R.,G,Praktik Dokter Gigi,-8.288635593522294,113.97964187431336,POINT(113.97964187431336 -8.288635593522294),False
aplicares_765,drg. DWI YANI HARIYANTI,G,Praktik Dokter Gigi,-8.21945,114.362,POINT(114.362 -8.21945),False
aplicares_766,drg. ALFI MUBARAK,G,Praktik Dokter Gigi,-8.36881,114.146,POINT(114.146 -8.36881),False
aplicares_767,drg. WIWIN INDRAYANTI,G,Praktik Dokter Gigi,-8.36323,114.158,POINT(114.158 -8.36323),False
aplicares_768,drg. WIDODO SETIO RAHARDJO,G,Praktik Dokter Gigi,-8.2063,114.377,POINT(114.377 -8.2063),False
aplicares_769,drg. YANUAR RETNOSARI SUTRISNO,G,Praktik Dokter Gigi,-8.31469,114.23,POINT(114.23 -8.31469),False
aplicares_770,DRG SRI LUKMAWATI,G,Praktik Dokter Gigi,-8.40011,114.267,POINT(114.267 -8.40011),False
aplicares_771,DRG. AYUN MUSTIKANINGRUM.,G,Praktik Dokter Gigi,-8.45437,114.183,POINT(114.183 -8.45437),False
aplicares_772,DRG. E. H. ERMIANA,G,Praktik Dokter Gigi,-8.55181,114.112,POINT(114.112 -8.55181),False
aplicares_773,LABORATORIUM PARAHITA,L,Laboratorium,-8.1946768,114.3740642,POINT(114.3740642 -8.1946768),False
aplicares_774,LABORATORIUM MEDIS BRAWIJAYA,L,Laboratorium,-8.226963331711522,114.3498557103164,POINT(114.3498557103164 -8.226963331711522),False
aplicares_775,Optik Intan,O,Optik,-8.224078,114.36734,POINT(114.36734 -8.224078),False
aplicares_776,Optik HGT JAYA OPTIKAL,O,Optik,-8.306269,114.293763,POINT(114.293763 -8.306269),False
aplicares_777,OPTIK INTERNASIONAL BANYUWANGI,O,Optik,-8.224849,114.367029,POINT(114.367029 -8.224849),False
aplicares_778,Optik Internasional Situbondo2,O,Optik,-7.704533454847653,114.01043332221984,POINT(114.01043332221984 -7.704533454847653),False
aplicares_779,Optik Internasional BWI II,O,Optik,-8.211255,114.372312,POINT(114.372312 -8.211255),False
aplicares_780,Optik Garuda Genteng,O,Optik,-8.363663,114.149793,POINT(114.149793 -8.363663),False
aplicares_781,OPTIK INDO MATA,O,Optik,-8.43283,114.187421,POINT(114.187421 -8.43283),False
aplicares_782,OPTIK MARLIN,O,Optik,-8.20847,114.373,POINT(114.373 -8.20847),False
aplicares_783,RS Nahdlatul Ulama Banyuwangi,R,Rumah Sakit,-8.34691,114.281,POINT(114.281 -8.34691),True
aplicares_784,RS YASMIN,R,Rumah Sakit,-8.20696,114.363,POINT(114.363 -8.20696),True
aplicares_785,RSU PKU MUHAMMADIYAH ROGOJAMPI,R,Rumah Sakit,-8.30445,114.296,POINT(114.296 -8.30445),True
aplicares_786,Rumah Sakit Islam Fatimah,R,Rumah Sakit,-8.24749,114.349,POINT(114.349 -8.24749),True
aplicares_787,RSU Bakti Mulia,R,Rumah Sakit,-8.43515,114.32,POINT(114.32 -8.43515),True
aplicares_788,RS Graha Medika,R,Rumah Sakit,-8.40356,114.163,POINT(114.163 -8.40356),True
aplicares_789,RSU Al Rohmah,R,Rumah Sakit,-8.441,114.179,POINT(114.179 -8.441),True
aplicares_790,RSU RAHAYU MEDIKA,R,Rumah Sakit,-8.39592,114.253,POINT(114.253 -8.39592),True
aplicares_791,'RSU ABDHI FAMILI,R,Rumah Sakit,-8.37887,114.178,POINT(114.178 -8.37887),True
aplicares_792,dr. REZEKIYANTI,U,Praktik Dokter,-8.19953,114.375,POINT(114.375 -8.19953),False
aplicares_793,dr. PURWANTO,U,Praktik Dokter,-8.20712,114.375,POINT(114.375 -8.20712),False
aplicares_794,dr. MOH. HAMAMI,U,Praktik Dokter,-8.44214,114.183,POINT(114.183 -8.44214),False
aplicares_795,dr. MASBUHIN,U,Praktik Dokter,-8.4357,114.324,POINT(114.324 -8.4357),False
aplicares_796,dr. NIRA ISTA DEWI ,U,Praktik Dokter,-8.1498,114.398,POINT(114.398 -8.1498),False
aplicares_797,dr. YOS HERMAWAN ,U,Praktik Dokter,-8.36222,114.15,POINT(114.15 -8.36222),False
aplicares_798,dr. CINCIN HARI PURWANTI,U,Praktik Dokter,-7.98247013787699,114.39761304402606,POINT(114.39761304402606 -7.98247013787699),False
aplicares_799,dr. MANGESTI UTAMI,U,Praktik Dokter,-8.4513,114.234,POINT(114.234 -8.4513),False
aplicares_800,dr. LIASTUTIK,U,Praktik Dokter,-8.21881,114.366,POINT(114.366 -8.21881),False
aplicares_801,KLINIK LINAWATI,B,Klinik,-8.20322,114.318,POINT(114.318 -8.20322),True
aplicares_802,KLINIK AS SAKINAH,B,Klinik,-8.42143,114.131,POINT(114.131 -8.42143),True
aplicares_803,KLINIK RAHAYU MEDIKA,B,Klinik,-8.42498,114.235,POINT(114.235 -8.42498),True
aplicares_804,KLINIK SUMBERAYU MEDIKA,B,Klinik,-8.45971,114.315,POINT(114.315 -8.45971),True
aplicares_805,dr. EDY NURCAHYO SAFII,U,Praktik Dokter,-8.61616,114.15,POINT(114.15 -8.61616),False
aplicares_806,dr. LURIA WIDIJANA H.,U,Praktik Dokter,-8.20067,114.372,POINT(114.372 -8.20067),False
aplicares_807,dr. DWI DENI YULI ASTUTIK,U,Praktik Dokter,-8.34551,114.148,POINT(114.148 -8.34551),False
aplicares_808,dr. JUNAIDI MALIK,U,Praktik Dokter,-8.43243,114.186,POINT(114.186 -8.43243),False
aplicares_809,dr.  SUTRISNO,U,Praktik Dokter,-8.40154,114.327,POINT(114.327 -8.40154),False
aplicares_810,dr. SUSWATI HANIYAH,U,Praktik Dokter,-8.43274,114.338,POINT(114.338 -8.43274),False
aplicares_811,dr. EDY PUJIANTO,U,Praktik Dokter,-8.53766,114.287,POINT(114.287 -8.53766),False
aplicares_812,dr. MOH. NAJIB ABDULLAH,U,Praktik Dokter,-8.288704602501438,113.97966064977646,POINT(113.97966064977646 -8.288704602501438),False
aplicares_813,dr. RIZA NUR AZIZI,U,Praktik Dokter,-8.3147,114.23,POINT(114.23 -8.3147),False
aplicares_814,dr. NENI DESTRIANA,U,Praktik Dokter,-8.25537,114.342,POINT(114.342 -8.25537),False
aplicares_815,dr. SURYADINATA,U,Praktik Dokter,-8.36927,114.146,POINT(114.146 -8.36927),False
aplicares_816,dr. NAZWA,U,Praktik Dokter,-8.40555,114.272,POINT(114.272 -8.40555),False
aplicares_817,DPP DR RIZKY WIDYAWAN,U,Praktik Dokter,-8.4,114.267,POINT(114.267 -8.4),False
aplicares_818,DR.GIGIN BIAN ROSMILA,U,Praktik Dokter,-8.31037,114.146,POINT(114.146 -8.31037),False
aplicares_819,DOKTER ROHMAH EL YUNUSIYAH,U,Praktik Dokter,-8.43827,114.18,POINT(114.18 -8.43827),False
aplicares_820,dr. NOVIAN KURNIA PERKASA,U,Praktik Dokter,-8.22006,114.296,POINT(114.296 -8.22006),False
aplicares_821,dr. MAHARDIKA AJI NUGROHO,U,Praktik Dokter,-8.28215,114.353,POINT(114.353 -8.28215),False
aplicares_822,KLINIK POSKES 051015 BONDOWOSO,B,Klinik,-7.9125607900435995,113.81252432107924,POINT(113.81252432107924 -7.9125607900435995),True
aplicares_823,KLINIK POLRES BONDOWOSO,B,Klinik,-7.91711,113.82,POINT(113.82 -7.91711),True
aplicares_824,IFRS BHAYANGKARA BONDOWOSO,A,Apotek/IFRS,-7.91084,113.822147,POINT(113.822147 -7.91084),False
aplicares_825,IFRS Dr. H. KOESNADI BONDOWOSO,A,Apotek/IFRS,-7.918188,113.813512,POINT(113.813512 -7.918188),False
aplicares_826,IFRS Mitra Medika Bondowoso,A,Apotek/IFRS,-7.9213044422227,113.83267394726,POINT(113.83267394726 -7.9213044422227),False
aplicares_827,APOTEK SAFARI,A,Apotek/IFRS,-7.91385156098812,113.82079578044886,POINT(113.82079578044886 -7.91385156098812),False
aplicares_828,APOTEK KIMIA FARMA BONDOWOSO,A,Apotek/IFRS,-7.9160553,113.8205058,POINT(113.8205058 -7.9160553),False
aplicares_829,YONIF 514/RAIDER BONDOWOSO,B,Klinik,-7.927991410737796,113.78617109584808,POINT(113.78617109584808 -7.927991410737796),True
aplicares_830,KLINIK ADHI DARMA MEDICAL CTR,B,Klinik,-7.918593433664471,113.81804291534424,POINT(113.81804291534424 -7.918593433664471),True
aplicares_831,KLINIK DOKTERKU,B,Klinik,-7.91794,113.812,POINT(113.812 -7.91794),True
aplicares_832,KLINIK YAYASAN RS NU BONDOWOSO,B,Klinik,-7.90034,113.869,POINT(113.869 -7.90034),True
aplicares_833,KLINIK RAHAYU MEDIKA BONDOWOSO,B,Klinik,-7.94075,113.842,POINT(113.842 -7.94075),True
aplicares_834,KLINIK PRATAMA NU CERMEE,B,Klinik,-7.78025,114.042,POINT(114.042 -7.78025),True
aplicares_835,KLINIK ALMAS HUSADA,B,Klinik,-7.91843,113.822,POINT(113.822 -7.91843),True
aplicares_836,drg. AHMAD MANSUR ,G,Praktik Dokter Gigi,-7.91442,113.816,POINT(113.816 -7.91442),False
aplicares_837,DRG. ISMAULANA NUR UMAMI,G,Praktik Dokter Gigi,-7.92188,113.83,POINT(113.83 -7.92188),False
aplicares_838,LABKESDA BONDOWOSO,L,Laboratorium,-7.930582892349234,113.81861782672881,POINT(113.81861782672881 -7.930582892349234),False
aplicares_839,LABORATORIUM SAFARI,L,Laboratorium,-7.9158699566790345,113.82000586989402,POINT(113.82000586989402 -7.9158699566790345),False
aplicares_840,OPTIK KUSUMA,O,Optik,-7.9160419,113.8158577,POINT(113.8158577 -7.9160419),False
aplicares_841,OPTIK MITRA,O,Optik,-7.8759489,113.9098084,POINT(113.9098084 -7.8759489),False
aplicares_842,OPTIK SAHARA,O,Optik,-7.988935,113.788163,POINT(113.788163 -7.988935),False
aplicares_843,RS BHAYANGKARA BONDOWOSO,R,Rumah Sakit,-7.911459006818076,113.82208851289751,POINT(113.82208851289751 -7.911459006818076),True
aplicares_844,RS MITRA MEDIKA,R,Rumah Sakit,-7.921216359712442,113.83261247383909,POINT(113.83261247383909 -7.921216359712442),True
aplicares_845,dr. WAHONO,U,Praktik Dokter,-7.92729,113.826,POINT(113.826 -7.92729),False
aplicares_846,"dr. SUTJIPTO WIJONO, MM",U,Praktik Dokter,-8.03313,113.778,POINT(113.778 -8.03313),False
aplicares_847,dr. LUKMAN HAKIM,U,Praktik Dokter,-7.87954,113.905,POINT(113.905 -7.87954),False
aplicares_848,dr. MUHAMMAD HABIB MUZAKKI,U,Praktik Dokter,-7.802,113.977,POINT(113.977 -7.802),False
aplicares_849,dr. UMI FADILLAH,U,Praktik Dokter,-7.90205,113.828,POINT(113.828 -7.90205),False
aplicares_850,dr. RETNO WARASATI,U,Praktik Dokter,-7.8562,113.929,POINT(113.929 -7.8562),False
aplicares_851,dr. WIDJAJANTO,U,Praktik Dokter,-7.96175,113.825,POINT(113.825 -7.96175),False
aplicares_852,dr. AGOES SOETANTO,U,Praktik Dokter,-7.97322,113.88,POINT(113.88 -7.97322),False
aplicares_853,dr. MARIA ULFA ,U,Praktik Dokter,-8.01965,113.823,POINT(113.823 -8.01965),False
aplicares_854,dr. DIANA MASFUFAH,U,Praktik Dokter,-7.98365,113.916,POINT(113.916 -7.98365),False
aplicares_855,dr. FREDDY CHRISTOFHER M,U,Praktik Dokter,-7.77606,114.031,POINT(114.031 -7.77606),False
aplicares_856,dr. PONG HARIADI SUSETYO,U,Praktik Dokter,-8.02625,113.779,POINT(113.779 -8.02625),False
aplicares_857,dr. AHMAD IRWANDANU,U,Praktik Dokter,-7.97748,113.893,POINT(113.893 -7.97748),False
aplicares_858,dr. NUR FAWAID,U,Praktik Dokter,-7.8164,113.757,POINT(113.757 -7.8164),False
aplicares_859,dr.  MUNIF AMAR,U,Praktik Dokter,-7.97457,113.796,POINT(113.796 -7.97457),False
aplicares_860,KLINIK POLKES 051016 SITUBONDO,B,Klinik,-7.707814064050658,114.00001315021515,POINT(114.00001315021515 -7.707814064050658),True
aplicares_861,KLINIK POLRES SITUBONDO,B,Klinik,-7.708834945012576,113.99924139881132,POINT(113.99924139881132 -7.708834945012576),True
aplicares_862,PUSKESMAS  WONOREJO,1,Puskesmas (kode 1),-7.9218,114.388,POINT(114.388 -7.9218),True
aplicares_863,PUSKESMAS  WIDOROPAYUNG,1,Puskesmas (kode 1),-7.778683256538524,113.71091416546437,POINT(113.71091416546437 -7.778683256538524),True
aplicares_864,PUSKESMAS KLAMPOKAN,1,Puskesmas (kode 1),-7.71998,114.018,POINT(114.018 -7.71998),True
aplicares_865,IFRS dr. Abdoer Rahem,A,Apotek/IFRS,-7.695362,113.995534,POINT(113.995534 -7.695362),False
aplicares_866,IFRS Elizabeth,A,Apotek/IFRS,-7.7077162375876,113.99664137517,POINT(113.99664137517 -7.7077162375876),False
aplicares_867,Apotik IFRS Besuki,A,Apotek/IFRS,-7.735944480716026,113.69529522064208,POINT(113.69529522064208 -7.735944480716026),False
aplicares_868,IFRS Mitra Sehat,A,Apotek/IFRS,-7.698972,114.013662,POINT(114.013662 -7.698972),False
aplicares_869,IFRS Asembagus,A,Apotek/IFRS,-7.750442,114.234514,POINT(114.234514 -7.750442),False
aplicares_870,APOTEK KIMIA FARMA ELIZABETH ,A,Apotek/IFRS,-7.707805700200196,113.9972495185959,POINT(113.9972495185959 -7.707805700200196),False
aplicares_871,APOTEK ANGGREK KP-RI RSUD STB,A,Apotek/IFRS,-7.707091767911942,113.99629137518882,POINT(113.99629137518882 -7.707091767911942),False
aplicares_872,IFRS Karinda Husada,A,Apotek/IFRS,-7.7321810218292,113.6965612233,POINT(113.6965612233 -7.7321810218292),False
aplicares_873,IFRS MATA SITUBONDO,A,Apotek/IFRS,-7.709089234846003,113.9898232281494,POINT(113.9898232281494 -7.709089234846003),False
aplicares_874,KLINIK BISMILLAH,B,Klinik,-7.74188,114.161,POINT(114.161 -7.74188),True
aplicares_875,KLINIK BP SUGENG HT,B,Klinik,-7.83036,114.289,POINT(114.289 -7.83036),True
aplicares_876,KLINIK PRATAMA SEBELAS MEDIKA ,B,Klinik,-7.70358,114.005,POINT(114.005 -7.70358),True
aplicares_877,KLINIK NU BINA JASMANI,B,Klinik,-7.69179,114.056,POINT(114.056 -7.69179),True
aplicares_878,drg. GUSTINI KWARTIANTI ,G,Praktik Dokter Gigi,-7.70981,113.981,POINT(113.981 -7.70981),False
aplicares_879,LABORATORIUM CITRA,L,Laboratorium,-7.70694,113.999,POINT(113.999 -7.70694),False
aplicares_880,OPTIK TIARA,O,Optik,-7.704552,114.009402,POINT(114.009402 -7.704552),False
aplicares_881,RS ELIZABETH SITUBONDO,R,Rumah Sakit,-7.70771,113.997,POINT(113.997 -7.70771),True
aplicares_882,RSUD BESUKI,R,Rumah Sakit,-7.73645,113.695,POINT(113.695 -7.73645),True
aplicares_883,RSUD Asembagus,R,Rumah Sakit,-7.75044,114.235,POINT(114.235 -7.75044),True
aplicares_884,RS Mitra Sehat,R,Rumah Sakit,-7.69897,114.014,POINT(114.014 -7.69897),True
aplicares_885,RSIA KARINDA HUSADA,R,Rumah Sakit,-7.7325,113.697,POINT(113.697 -7.7325),True
aplicares_886,RS MATA SITUBONDO,R,Rumah Sakit,-7.70943,113.99,POINT(113.99 -7.70943),True
aplicares_887,dr. ANIK TRIHASTUTIK,U,Praktik Dokter,-7.70696,114.022,POINT(114.022 -7.70696),False
aplicares_888,dr. SINDIANA,U,Praktik Dokter,-7.750076911998315,114.2256406179225,POINT(114.2256406179225 -7.750076911998315),False
aplicares_889,dr. YUNI VEROSITA ,U,Praktik Dokter,-7.711490238983233,113.98086931114612,POINT(113.98086931114612 -7.711490238983233),False
aplicares_890,KLINIK AS-SYIFA,B,Klinik,-7.70547,114.019,POINT(114.019 -7.70547),True
aplicares_891,dr. DEDY FARUK FAHRUDY,U,Praktik Dokter,-7.68204,113.982,POINT(113.982 -7.68204),False
aplicares_892,dr. RIZAL ISMURYANDA,U,Praktik Dokter,-7.73172,113.694,POINT(113.694 -7.73172),False
aplicares_893,dr. JUNI SETIAWAN,U,Praktik Dokter,-7.7555,114.27,POINT(114.27 -7.7555),False
aplicares_894,dr. EMY DAMAYANTI,U,Praktik Dokter,-7.69021,114.05,POINT(114.05 -7.69021),False
aplicares_895,dr. UNTUNG BUDI SANTOSO,U,Praktik Dokter,-7.67748,114.065,POINT(114.065 -7.67748),False
aplicares_896,dr. IRAWAN SETYA UTAMA,U,Praktik Dokter,-7.7057,114.015,POINT(114.015 -7.7057),False
aplicares_897,dr. MUHAMMAD AL MUHDAR,U,Praktik Dokter,-7.70626633860737,114.00365667724611,POINT(114.00365667724611 -7.70626633860737),False
aplicares_898,DR. UWAIS AL-QARANY,U,Praktik Dokter,-7.750259138175707,114.20799679162978,POINT(114.20799679162978 -7.750259138175707),False
aplicares_899,Polres Kab. Probolinggo ,B,Klinik,-7.74511,113.216,POINT(113.216 -7.74511),True
aplicares_900,IFRS TONGAS,A,Apotek/IFRS,-7.7338655812932044,113.1148390674591,POINT(113.1148390674591 -7.7338655812932044),False
aplicares_901,IFRS WALUYO JATI,A,Apotek/IFRS,-7.761749504933954,113.43798658895491,POINT(113.43798658895491 -7.761749504933954),False
aplicares_902,IFRS WONOLANGAN,A,Apotek/IFRS,-7.7684924015454655,113.24770227479937,POINT(113.24770227479937 -7.7684924015454655),False
aplicares_903,IFRS RIZANI,A,Apotek/IFRS,-7.7190203979539,113.53958325177,POINT(113.53958325177 -7.7190203979539),False
aplicares_904,IFRS GRAHA SEHAT,A,Apotek/IFRS,-7.7558030801474676,113.43947685363769,POINT(113.43947685363769 -7.7558030801474676),False
aplicares_905,APOTEK MELIA,A,Apotek/IFRS,-7.7156649941773,113.5180736244,POINT(113.5180736244 -7.7156649941773),False
aplicares_906,IFRS FATIMAH,A,Apotek/IFRS,-7.76457254158354,113.41250693750212,POINT(113.41250693750212 -7.76457254158354),False
aplicares_907,APOTEK LUKI,A,Apotek/IFRS,-7.7153526877903404,113.51179859640675,POINT(113.51179859640675 -7.7153526877903404),False
aplicares_908,Klinik Santika ,B,Klinik,-7.7558581079318145,113.4393884563446,POINT(113.4393884563446 -7.7558581079318145),True
aplicares_909,Klinik dr. Lia Basuki ,B,Klinik,-7.71565,113.518,POINT(113.518 -7.71565),True
aplicares_910,Klinik Citra 2 ,B,Klinik,-7.76358,113.239,POINT(113.239 -7.76358),True
aplicares_911,Klinik Nayaka 04 Kraksaan ,B,Klinik,-7.76159,113.413,POINT(113.413 -7.76159),True
aplicares_912,Klinik SAQO ,B,Klinik,-7.768173521642865,113.42881595707391,POINT(113.42881595707391 -7.768173521642865),True
aplicares_913,Klinik An-Nisa ,B,Klinik,-7.74784,113.237,POINT(113.237 -7.74784),True
aplicares_914,Klinik dr. Yuliawaty Soetio,B,Klinik,-7.76167,113.408,POINT(113.408 -7.76167),True
aplicares_915,KLINIK TJIPLUK,B,Klinik,-7.76219,113.436,POINT(113.436 -7.76219),True
aplicares_916,KLINIK PRATAMA SEBELAS MEDIKA,B,Klinik,-7.76673,113.244,POINT(113.244 -7.76673),True
aplicares_917,KLINIK SITI HAJAR NU,B,Klinik,-7.82378,113.175,POINT(113.175 -7.82378),True
aplicares_918,KLINIK PRATAMA RIZANI,B,Klinik,-7.71712,113.526,POINT(113.526 -7.71712),True
aplicares_919,KLINIK PRATAMA USAHA BAKTI,B,Klinik,-7.71801,113.509,POINT(113.509 -7.71801),True
aplicares_920,KLINIK AZ-ZAINIYAH,B,Klinik,-7.71153,113.498,POINT(113.498 -7.71153),True
aplicares_921,drg. Kamaliyah Tjipluk Pudji L,G,Praktik Dokter Gigi,-7.7611,113.436,POINT(113.436 -7.7611),False
aplicares_922,DRG VIKE MEI DIASTUTIK,G,Praktik Dokter Gigi,-7.71819,113.082,POINT(113.082 -7.71819),False
aplicares_923,Laboratorium Lanoostic Kraksan,L,Laboratorium,-7.75563,113.446,POINT(113.446 -7.75563),False
aplicares_924,OPTIK INTERNASIONAL KRAKSAAN,O,Optik,-7.759477296738812,113.42880836728095,POINT(113.42880836728095 -7.759477296738812),False
aplicares_925,OPTIK INTERNASIONAL PAITON,O,Optik,-7.716619188432884,113.52385378482818,POINT(113.52385378482818 -7.716619188432884),False
aplicares_926,RS GRAHA SEHAT,R,Rumah Sakit,-7.75584,113.44,POINT(113.44 -7.75584),True
aplicares_927,RS TONGAS,R,Rumah Sakit,-7.733881568760457,113.11482511257452,POINT(113.11482511257452 -7.733881568760457),True
aplicares_928,RSU WONOLANGAN,R,Rumah Sakit,-7.768467342407278,113.24772239136698,POINT(113.24772239136698 -7.768467342407278),True
aplicares_929,RS RIZANI,R,Rumah Sakit,-7.719020631618615,113.5395815753937,POINT(113.5395815753937 -7.719020631618615),True
aplicares_930,RSIA FATIMAH,R,Rumah Sakit,-7.76453,113.412,POINT(113.412 -7.76453),True
aplicares_931,"dr. Endang Astuti, MM",U,Praktik Dokter,-7.761228118586189,113.41132073402403,POINT(113.41132073402403 -7.761228118586189),False
aplicares_932,dr. Rosalia Maria Walliana,U,Praktik Dokter,-7.768608631384116,113.248226700902,POINT(113.248226700902 -7.768608631384116),False
aplicares_933,dr. Soesanto Arifin ,U,Praktik Dokter,-7.858888115794213,113.30330799007415,POINT(113.30330799007415 -7.858888115794213),False
aplicares_934,dr. Indro Muljono ,U,Praktik Dokter,-7.843846966728679,113.22881715273856,POINT(113.22881715273856 -7.843846966728679),False
aplicares_935,"dr. Dyah Kuncarawati,  MM.Kes",U,Praktik Dokter,-7.75615,113.164,POINT(113.164 -7.75615),False
aplicares_936,dr. Indah Sri Wahyuni ,U,Praktik Dokter,-7.72126,113.087,POINT(113.087 -7.72126),False
aplicares_937,dr. Niswah Nilam Qanitah,U,Praktik Dokter,-7.87386,113.258,POINT(113.258 -7.87386),False
aplicares_938,DR. IMILDA KUSUMANINGRUM,U,Praktik Dokter,-7.73318,113.114,POINT(113.114 -7.73318),False
aplicares_939,DR.FATHULLAH HUDA,U,Praktik Dokter,-7.812497619198412,113.22656548213959,POINT(113.22656548213959 -7.812497619198412),False
aplicares_940,Klinik Yon Zipur 10/K ,B,Klinik,-7.63568,112.899,POINT(112.899 -7.63568),True
aplicares_941,Klinik Yonkav 8/K ,B,Klinik,-7.5976940912276225,112.75710553407667,POINT(112.75710553407667 -7.5976940912276225),True
aplicares_942,Polkes 05.09.16 Pasuruan,B,Klinik,-7.64411,112.91,POINT(112.91 -7.64411),True
aplicares_943,Polres Pasuruan  ,B,Klinik,-7.603659638123414,112.77394780540466,POINT(112.77394780540466 -7.603659638123414),True
aplicares_944,IFRS BHAYANGKARA WATUKOSEK,A,Apotek/IFRS,-7.56795,112.66,POINT(112.66 -7.56795),False
