jenis,nama,lat,lon,status_verifikasi,jarak_pencocokan_m
puskesmas,LARANGAN BADUNG,-7.10581,113.478,hanya_aplicares_perlu_verifikasi,
puskesmas,KANGAYAN,-6.91842,115.56,hanya_aplicares_perlu_verifikasi,
puskesmas,POLOWIJEN,-7.93217,112.65,hanya_aplicares_perlu_verifikasi,
puskesmas,Sekargadung ,-7.67008,112.906,hanya_aplicares_perlu_verifikasi,
puskesmas,WATES,-7.459077609933745,112.44492262912242,hanya_aplicares_perlu_verifikasi,
puskesmas,KRANGGAN,-7.48358127490097,112.44443988227847,hanya_aplicares_perlu_verifikasi,
puskesmas,Balas Klumprik ,-7.331508361918636,112.68970402908323,hanya_aplicares_perlu_verifikasi,
puskesmas,Tambak Wedi ,-7.217044754647919,112.77240537595746,hanya_aplicares_perlu_verifikasi,
puskesmas,Bulak Banteng ,-7.21362,112.761,hanya_aplicares_perlu_verifikasi,
puskesmas,Kalijudan ,-7.257348570239336,112.7780423498154,hanya_aplicares_perlu_verifikasi,
puskesmas,Sawah Pulo ,-7.22279,112.745,hanya_aplicares_perlu_verifikasi,
puskesmas,SISIR,-7.87135,112.535,hanya_aplicares_perlu_verifikasi,
puskesmas,Sidotopo ,-7.230368539373513,112.74590612268449,hanya_aplicares_perlu_verifikasi,
puskesmas,Perak Timur ,-7.2307549764463,112.72867803335,hanya_aplicares_perlu_verifikasi,
puskesmas,Sememi ,-7.24835,112.635,hanya_aplicares_perlu_verifikasi,
puskesmas,Tembok Dukuh ,-7.25462,112.719,hanya_aplicares_perlu_verifikasi,
puskesmas,Rangkah ,-7.24505,112.766,hanya_aplicares_perlu_verifikasi,
puskesmas,Pacar Keling ,-7.25735,112.763,hanya_aplicares_perlu_verifikasi,
puskesmas,Tenggilis ,-7.322330641340854,112.76204962086678,hanya_aplicares_perlu_verifikasi,
puskesmas,Klampis Ngasem ,-7.289352796567006,112.77868148767946,hanya_aplicares_perlu_verifikasi,
puskesmas,Kenjeran ,-7.2410600877407285,112.79516227364542,hanya_aplicares_perlu_verifikasi,
puskesmas,Kedungdoro ,-7.26364,112.738,hanya_aplicares_perlu_verifikasi,
puskesmas,Dr. Soetomo ,-7.2749,112.728,hanya_aplicares_perlu_verifikasi,
puskesmas,Kedurus ,-7.319732376148196,112.70962985515595,hanya_aplicares_perlu_verifikasi,
puskesmas,Lidah Kulon ,-7.30654058184477,112.66147696924212,hanya_aplicares_perlu_verifikasi,
puskesmas,Lontar ,-7.28506137904383,112.66288270759584,hanya_aplicares_perlu_verifikasi,
puskesmas,NELAYAN,-7.15062,112.647,hanya_aplicares_perlu_verifikasi,
puskesmas,CERME,-7.236394503663962,112.56452034854891,hanya_aplicares_perlu_verifikasi,
puskesmas,BENJENG,-7.25912,112.501,hanya_aplicares_perlu_verifikasi,
puskesmas,KEDAMEAN,-7.3233,112.566,hanya_aplicares_perlu_verifikasi,
puskesmas,MENGANTI,-7.29404,112.594,hanya_aplicares_perlu_verifikasi,
puskesmas,WRINGIN ANOM,-7.39727,112.53,hanya_aplicares_perlu_verifikasi,
puskesmas,SEDAYU,-7.00319,112.564,hanya_aplicares_perlu_verifikasi,
puskesmas,BUNGAH,-7.05548,112.576,hanya_aplicares_perlu_verifikasi,
puskesmas,DUKUN,-7.006877371496243,112.50748903917959,hanya_aplicares_perlu_verifikasi,
puskesmas,SEKAPUK,-6.948736905459582,112.506802444458,hanya_aplicares_perlu_verifikasi,
puskesmas,SANGKAPURA,-5.843242596014651,112.63704291534425,hanya_aplicares_perlu_verifikasi,
puskesmas,TAMBAK,-5.7330893248291845,112.64856682324411,hanya_aplicares_perlu_verifikasi,
puskesmas,SIDOARJO,-7.45236,112.717,hanya_aplicares_perlu_verifikasi,
puskesmas,SEKARDANGAN,-7.46417,112.723,hanya_aplicares_perlu_verifikasi,
puskesmas,BUDURAN,-7.42285,112.737,hanya_aplicares_perlu_verifikasi,
puskesmas,PORONG,-7.53855,112.694,hanya_aplicares_perlu_verifikasi,
puskesmas,KREMBUNG,-7.50539,112.617,hanya_aplicares_perlu_verifikasi,
puskesmas,KEPADANGAN,-7.47526,112.636,hanya_aplicares_perlu_verifikasi,
puskesmas,WARU,-7.35441,112.756,hanya_aplicares_perlu_verifikasi,
puskesmas,SUKODONO,-7.41275,112.674,hanya_aplicares_perlu_verifikasi,
puskesmas,BARENGKRAJAN,-7.37784,112.607,hanya_aplicares_perlu_verifikasi,
puskesmas,TARIK,-7.44279,112.522,hanya_aplicares_perlu_verifikasi,
puskesmas,BOJONEGORO,-7.14291,111.899,hanya_aplicares_perlu_verifikasi,
puskesmas,WISMA INDAH,-7.16263,111.873,hanya_aplicares_perlu_verifikasi,
puskesmas,BUBULAN,-7.32808,111.812,hanya_aplicares_perlu_verifikasi,
puskesmas,NGUMPAKDALEM,-7.19451,111.865,hanya_aplicares_perlu_verifikasi,
puskesmas,KEPOHBARU,-7.18706,112.098,hanya_aplicares_perlu_verifikasi,
puskesmas,KANOR,-7.10628,112.022,hanya_aplicares_perlu_verifikasi,
puskesmas,KESONGO,-7.32838,112.069,hanya_aplicares_perlu_verifikasi,
puskesmas,TANJUNGHARJO,-7.20221,111.884,hanya_aplicares_perlu_verifikasi,
puskesmas,KALITIDU,-7.1284,111.757,hanya_aplicares_perlu_verifikasi,
puskesmas,PUNGPUNGAN,-7.13551,111.805,hanya_aplicares_perlu_verifikasi,
puskesmas,KASIMAN,-7.14463,111.616,hanya_aplicares_perlu_verifikasi,
puskesmas,KEDEWAN,-7.0339,111.638,hanya_aplicares_perlu_verifikasi,
puskesmas,MALO,-7.10761,111.738,hanya_aplicares_perlu_verifikasi,
puskesmas,NGASEM,-7.24799,111.767,hanya_aplicares_perlu_verifikasi,
puskesmas,NGAMBON,-7.29467,111.724,hanya_aplicares_perlu_verifikasi,
puskesmas,SEKAR,-7.4072,111.74,hanya_aplicares_perlu_verifikasi,
puskesmas,NGRAHO,-7.25575,111.525,hanya_aplicares_perlu_verifikasi,
puskesmas,PADANGAN,-7.16154,111.636,hanya_aplicares_perlu_verifikasi,
puskesmas,PURWOSARI,-7.17539,111.663,hanya_aplicares_perlu_verifikasi,
puskesmas,SUMBERREJO,-7.185,112.0,hanya_aplicares_perlu_verifikasi,
puskesmas,MEJUWET,-7.16336,112.043,hanya_aplicares_perlu_verifikasi,
puskesmas,SUGIHWARAS,-7.29333,111.955,hanya_aplicares_perlu_verifikasi,
puskesmas,TAMBAKREJO,-7.26479,111.598,hanya_aplicares_perlu_verifikasi,
puskesmas,TRUCUK,-7.12032,111.854,hanya_aplicares_perlu_verifikasi,
puskesmas,SUKOSEWU,-7.25694,111.928,hanya_aplicares_perlu_verifikasi,
puskesmas,SUMURGUNG,-6.903862591330909,112.10698460388184,hanya_aplicares_perlu_verifikasi,
puskesmas,PALANG,-6.90233,112.139,hanya_aplicares_perlu_verifikasi,
puskesmas,TEMANDANG,-6.86721,111.95,hanya_aplicares_perlu_verifikasi,
puskesmas,KEREK,-6.904752933656358,111.8844725189209,hanya_aplicares_perlu_verifikasi,
puskesmas,GAJI,-6.89348,111.863,hanya_aplicares_perlu_verifikasi,
puskesmas,JATIROGO,-6.901516234386085,111.67625501298905,hanya_aplicares_perlu_verifikasi,
puskesmas,KEBONHARJO,-6.86413,111.618,hanya_aplicares_perlu_verifikasi,
puskesmas,PARENGAN,-7.064343913982071,111.8344701113701,hanya_aplicares_perlu_verifikasi,
puskesmas,PONCO,-7.11912,111.867,hanya_aplicares_perlu_verifikasi,
puskesmas,PRAMBONWETAN,-7.06475,112.052,hanya_aplicares_perlu_verifikasi,
puskesmas,SUKORAME,-7.349554987096296,112.12065982341765,hanya_aplicares_perlu_verifikasi,
puskesmas,NGIMBANG,-7.28067,112.216,hanya_aplicares_perlu_verifikasi,
puskesmas,KEMBANGBAHU,-7.184984426530129,112.34562077903747,hanya_aplicares_perlu_verifikasi,
puskesmas,KEDUNGPRING,-7.170164514549347,112.19850425529482,hanya_aplicares_perlu_verifikasi,
puskesmas,MODO,-7.27578,112.134,hanya_aplicares_perlu_verifikasi,
puskesmas,MOROPELANG,-7.0998719962317995,112.24717970800401,hanya_aplicares_perlu_verifikasi,
puskesmas,LAMONGAN,-7.123028470553566,112.422203624343,hanya_aplicares_perlu_verifikasi,
puskesmas,TIKUNG,-7.180574857230264,112.39304291534425,hanya_aplicares_perlu_verifikasi,
puskesmas,DERMOLEMAHBANG,-7.1885,112.446,hanya_aplicares_perlu_verifikasi,
puskesmas,KALITENGAH,-7.00042,112.392,hanya_aplicares_perlu_verifikasi,
puskesmas,SEKARAN,-7.044028060810787,112.2798860569,hanya_aplicares_perlu_verifikasi,
puskesmas,MADURAN,-7.00322,112.292,hanya_aplicares_perlu_verifikasi,
puskesmas,BRONDONG,-6.89545,112.241,hanya_aplicares_perlu_verifikasi,
puskesmas,GANTRUNG,-7.7379700000000025,111.46115020370482,hanya_aplicares_perlu_verifikasi,
puskesmas,PILANG KENCENG,-7.437460580235361,111.69590312195155,hanya_aplicares_perlu_verifikasi,
puskesmas,KREBET,-7.475579658751656,111.6277402896881,hanya_aplicares_perlu_verifikasi,
puskesmas,SARADAN,-7.549199768829442,111.7324421005249,hanya_aplicares_perlu_verifikasi,
puskesmas,SUMBERSARI,-7.523600523243255,111.6916808171272,hanya_aplicares_perlu_verifikasi,
puskesmas,DEMANGAN,-7.656237530006525,111.52517300248059,hanya_aplicares_perlu_verifikasi,
puskesmas,SUKOSARI,-7.61568441185012,111.5339863823652,hanya_aplicares_perlu_verifikasi,
puskesmas,MANGUHARJO,-7.628,111.511,hanya_aplicares_perlu_verifikasi,
puskesmas,NGEGONG,-7.607876160879054,111.51592376708984,hanya_aplicares_perlu_verifikasi,
puskesmas,GENENG,-7.494704647567833,111.42643580818361,hanya_aplicares_perlu_verifikasi,
puskesmas,KARANGJATI,-7.457245640532406,111.60506705522538,hanya_aplicares_perlu_verifikasi,
puskesmas,GEMARANG,-7.395456802068903,111.3704076957703,hanya_aplicares_perlu_verifikasi,
puskesmas,MANTINGAN,-7.3653790817031295,111.1599689949331,hanya_aplicares_perlu_verifikasi,
puskesmas,BRINGIN,-7.4280044716109215,111.57821457672122,hanya_aplicares_perlu_verifikasi,
puskesmas,PLAOSAN,-7.683168630648283,111.24475452709201,hanya_aplicares_perlu_verifikasi,
puskesmas,TAJI GORANG-GARENG,-7.712559999999974,111.46526822090149,hanya_aplicares_perlu_verifikasi,
puskesmas,BENDO,-7.638140247691607,111.42865667724611,hanya_aplicares_perlu_verifikasi,
puskesmas,NGUJUNG,-7.591531152867657,111.46543286514282,hanya_aplicares_perlu_verifikasi,
puskesmas,SIMAN,-7.8800334311836,111.49237819147,hanya_aplicares_perlu_verifikasi,
puskesmas,RONOWIJAYAN,-7.864172994429837,111.49391551041603,hanya_aplicares_perlu_verifikasi,
puskesmas,JENANGAN,-7.821532233784737,111.54818775463103,hanya_aplicares_perlu_verifikasi,
puskesmas,SETONO,-7.848511256669577,111.50171568584443,hanya_aplicares_perlu_verifikasi,
puskesmas,SUKOREJO,-7.848916230059911,111.41951183795929,hanya_aplicares_perlu_verifikasi,
puskesmas,KAUMAN BARU,-7.865973338042773,111.4094618039094,hanya_aplicares_perlu_verifikasi,
puskesmas,NGRANDU,-7.90249,111.411,hanya_aplicares_perlu_verifikasi,
puskesmas,BADEGAN,-7.87261,111.327,hanya_aplicares_perlu_verifikasi,
puskesmas,JAMBON,-7.879999372472357,111.37703218650817,hanya_aplicares_perlu_verifikasi,
puskesmas,KUNTI,-7.84954,111.347,hanya_aplicares_perlu_verifikasi,
puskesmas,BALONG,-7.956428911965366,111.43327626752854,hanya_aplicares_perlu_verifikasi,
puskesmas,NAILAN,-7.97931,111.429,hanya_aplicares_perlu_verifikasi,
puskesmas,BUNGKAL,-8.006613745513025,111.4535815753937,hanya_aplicares_perlu_verifikasi,
puskesmas,NGRAYUN,-8.07206564224585,111.44687661838533,hanya_aplicares_perlu_verifikasi,
puskesmas,WRINGINANOM,-7.98797,111.489,hanya_aplicares_perlu_verifikasi,
puskesmas,JETIS,-7.931557522255642,111.47502145767211,hanya_aplicares_perlu_verifikasi,
puskesmas,PULUNG,-7.875849456793202,111.61729189682003,hanya_aplicares_perlu_verifikasi,
puskesmas,SOOKO,-7.912442179883513,111.66940769577025,hanya_aplicares_perlu_verifikasi,
puskesmas,NGEBEL,-7.79121,111.636,hanya_aplicares_perlu_verifikasi,
puskesmas,PUDAK,-7.870786277655017,111.71139382076267,hanya_aplicares_perlu_verifikasi,
puskesmas,Pacitan,-8.19344,111.127,hanya_aplicares_perlu_verifikasi,
puskesmas,Kebonagung,-8.2271722626702,111.16003579664,hanya_aplicares_perlu_verifikasi,
puskesmas,Arjosari ,-8.11316,111.149,hanya_aplicares_perlu_verifikasi,
puskesmas,Kedungbendo,-8.0944,111.202,hanya_aplicares_perlu_verifikasi,
puskesmas,Gondosari,-8.109717680040813,111.07645411968232,hanya_aplicares_perlu_verifikasi,
puskesmas,Pringkuku,-8.17159,111.048,hanya_aplicares_perlu_verifikasi,
puskesmas,Donorojo,-8.09237,110.984,hanya_aplicares_perlu_verifikasi,
puskesmas,Kalak,-8.192284332365329,110.93119064343296,hanya_aplicares_perlu_verifikasi,
puskesmas,Wonokarto,-8.15192,111.351,hanya_aplicares_perlu_verifikasi,
puskesmas,Sudimoro,-8.22108,111.375,hanya_aplicares_perlu_verifikasi,
puskesmas,Nawangan,-7.99176,111.188,hanya_aplicares_perlu_verifikasi,
puskesmas,Bandar,-7.998687730925127,111.26511667609212,hanya_aplicares_perlu_verifikasi,
puskesmas,SANANWETAN,-8.109426211985546,112.17008180737494,hanya_aplicares_perlu_verifikasi,
puskesmas,KEPANJENKIDUL,-8.078254023949588,112.17223691153528,hanya_aplicares_perlu_verifikasi,
puskesmas,GARUM,-8.07341,112.213,hanya_aplicares_perlu_verifikasi,
puskesmas,KANIGORO,-8.1317,112.224,hanya_aplicares_perlu_verifikasi,
puskesmas,SANANKULON,-8.08601,112.124,hanya_aplicares_perlu_verifikasi,
puskesmas,BACEM,-7.9965,112.108,hanya_aplicares_perlu_verifikasi,
puskesmas,UDANAWU,-8.02422,112.04,hanya_aplicares_perlu_verifikasi,
puskesmas,WONODADI,-8.04789,112.002,hanya_aplicares_perlu_verifikasi,
puskesmas,BAKUNG,-8.25806,112.074,hanya_aplicares_perlu_verifikasi,
puskesmas,WONOTIRTO,-8.22754,112.126,hanya_aplicares_perlu_verifikasi,
puskesmas,PANGGUNGREJO,-8.25298,112.278,hanya_aplicares_perlu_verifikasi,
puskesmas,WATES,-8.25326,112.375,hanya_aplicares_perlu_verifikasi,
puskesmas,SELOPURO,-8.14023,112.313,hanya_aplicares_perlu_verifikasi,
puskesmas,DOKO,-8.0926,112.35,hanya_aplicares_perlu_verifikasi,
puskesmas,KESAMBEN,-8.14662,112.365,hanya_aplicares_perlu_verifikasi,
puskesmas,BORO,-8.10948,112.447,hanya_aplicares_perlu_verifikasi,
puskesmas,TALUN,-8.086185202246787,112.28973899936675,hanya_aplicares_perlu_verifikasi,
puskesmas,Bendungan ,-7.966334840364131,111.69333517456057,hanya_aplicares_perlu_verifikasi,
puskesmas,Ngulankulon,-8.063193078241,111.74788162041,hanya_aplicares_perlu_verifikasi,
puskesmas,Durenan,-8.12344841650502,111.798458193779,hanya_aplicares_perlu_verifikasi,
puskesmas,Gandusari ,-8.13118,111.701,hanya_aplicares_perlu_verifikasi,
puskesmas,Panggul,-8.2423238317243,111.4638019864,hanya_aplicares_perlu_verifikasi,
puskesmas,Pandean,-8.21124,111.545,hanya_aplicares_perlu_verifikasi,
puskesmas,Simo,-8.04095,111.9,hanya_aplicares_perlu_verifikasi,
puskesmas,Banjarejo,-8.13218,112.057,hanya_aplicares_perlu_verifikasi,
puskesmas,Campurdarat,-8.14302,111.861,hanya_aplicares_perlu_verifikasi,
puskesmas,KOTA WIL SELATAN,-7.84735,112.03,hanya_aplicares_perlu_verifikasi,
puskesmas,KOTA WIL UTARA,-7.82537,112.017,hanya_aplicares_perlu_verifikasi,
puskesmas,MRICAN,-7.77616,112.001,hanya_aplicares_perlu_verifikasi,
puskesmas,PESANTREN I,-7.832031834585626,112.04258683824538,hanya_aplicares_perlu_verifikasi,
puskesmas,NGLETIH,-7.8498,112.061,hanya_aplicares_perlu_verifikasi,
puskesmas,NGADILUWIH,-7.89174,111.994,hanya_aplicares_perlu_verifikasi,
puskesmas,WONOREJO,-7.8644810522204365,112.00108361244202,hanya_aplicares_perlu_verifikasi,
puskesmas,SILIR,-7.8748,112.067,hanya_aplicares_perlu_verifikasi,
puskesmas,SAMBI,-7.98091,112.031,hanya_aplicares_perlu_verifikasi,
puskesmas,BLABAK,-7.87683,112.03,hanya_aplicares_perlu_verifikasi,
puskesmas,KRAS,-7.953859374377373,111.96213947486876,hanya_aplicares_perlu_verifikasi,
puskesmas,PELAS,-7.99398,111.971,hanya_aplicares_perlu_verifikasi,
puskesmas,TIRON,-7.78089,111.955,hanya_aplicares_perlu_verifikasi,
puskesmas,PUNCU,-7.863539419278828,112.26753644180296,hanya_aplicares_perlu_verifikasi,
puskesmas,GURAH,-7.81245,112.088,hanya_aplicares_perlu_verifikasi,
puskesmas,NGANCAR,-7.93899,112.201,hanya_aplicares_perlu_verifikasi,
puskesmas,KEPUNG,-7.8086279747885,112.25342784929,hanya_aplicares_perlu_verifikasi,
puskesmas,KELING,-7.7746,112.246,hanya_aplicares_perlu_verifikasi,
puskesmas,PLOSOKLATEN,-7.84822,112.123,hanya_aplicares_perlu_verifikasi,
puskesmas,PRANGGANG,-7.852644871348544,112.1711053240299,hanya_aplicares_perlu_verifikasi,
puskesmas,TANON,-7.673817282172816,112.08415613365176,hanya_aplicares_perlu_verifikasi,
puskesmas,GAMPENGREJO,-7.76936,112.026,hanya_aplicares_perlu_verifikasi,
puskesmas,NGASEM,-7.798308410958224,112.04706865370271,hanya_aplicares_perlu_verifikasi,
puskesmas,PAGU,-7.76241,112.084,hanya_aplicares_perlu_verifikasi,
puskesmas,BANGSONGAN,-7.732493256925233,112.05765667724607,hanya_aplicares_perlu_verifikasi,
puskesmas,PUHJARAK,-7.73208,112.148,hanya_aplicares_perlu_verifikasi,
puskesmas,MOJO,-7.89809715348072,111.96366075134276,hanya_aplicares_perlu_verifikasi,
puskesmas,NGADI,-7.957835877932175,111.93103688037398,hanya_aplicares_perlu_verifikasi,
puskesmas,PURWOASRI,-7.70766,112.075,hanya_aplicares_perlu_verifikasi,
puskesmas,SUMBERJO,-7.63046,112.144,hanya_aplicares_perlu_verifikasi,
puskesmas,BADAS,-7.704652639643797,112.20856326389313,hanya_aplicares_perlu_verifikasi,
puskesmas,BENDO,-7.76593,112.159,hanya_aplicares_perlu_verifikasi,
puskesmas,SIDOREJO,-7.825231195021697,112.17753866004945,hanya_aplicares_perlu_verifikasi,
puskesmas,KUNJANG,-7.657839366848928,112.15559230422971,hanya_aplicares_perlu_verifikasi,
puskesmas,TAROKAN,-7.72608,111.945,hanya_aplicares_perlu_verifikasi,
puskesmas,WILANGAN,-7.561681271071773,111.82012874603274,hanya_aplicares_perlu_verifikasi,
puskesmas,BAGOR,-7.63581,111.887,hanya_aplicares_perlu_verifikasi,
puskesmas,KERTOSONO,-7.58873,112.108,hanya_aplicares_perlu_verifikasi,
puskesmas,TANJUNGANOM,-7.62904,112.018,hanya_aplicares_perlu_verifikasi,
puskesmas,GEDONGAN,-7.463193745210335,112.44358657741718,hanya_aplicares_perlu_verifikasi,
puskesmas,MENTIKAN,-7.46596537291611,112.42751096082156,hanya_aplicares_perlu_verifikasi,
puskesmas,BLOOTO,-7.480190200559957,112.42310460614871,hanya_aplicares_perlu_verifikasi,
puskesmas,JABON,-7.559592542350464,112.21640769577024,hanya_aplicares_perlu_verifikasi,
puskesmas,TAMBAKREJO,-7.520791273081536,112.23266204166413,hanya_aplicares_perlu_verifikasi,
puskesmas,CUKIR,-7.61169,112.243,hanya_aplicares_perlu_verifikasi,
puskesmas,BLIMBING,-7.63831305264008,112.22802447515723,hanya_aplicares_perlu_verifikasi,
puskesmas,TEMBELANG,-7.489640000000006,112.23120384788513,hanya_aplicares_perlu_verifikasi,
puskesmas,TAPEN,-7.4326587226246295,112.28907510185239,hanya_aplicares_perlu_verifikasi,
puskesmas,KEBOAN,-7.447615266023315,112.32623335218427,hanya_aplicares_perlu_verifikasi,
puskesmas,MOJOAGUNG,-7.56896,112.356,hanya_aplicares_perlu_verifikasi,
puskesmas,GAMBIRAN,-7.570575729152182,112.33717300248146,hanya_aplicares_perlu_verifikasi,
puskesmas,MAYANGAN,-7.576833293952533,112.27260303306575,hanya_aplicares_perlu_verifikasi,
puskesmas,JARAK KULON,-7.597311671809777,112.2862360343933,hanya_aplicares_perlu_verifikasi,
puskesmas,JOGOLOYO,-7.555389364309498,112.30543988227843,hanya_aplicares_perlu_verifikasi,
puskesmas,KESAMBEN,-7.46479,112.337,hanya_aplicares_perlu_verifikasi,
puskesmas,BLIMBING KESAMBEN,-7.461478562710018,112.38765667724607,hanya_aplicares_perlu_verifikasi,
puskesmas,PULOREJO NGORO,-7.67747,112.234,hanya_aplicares_perlu_verifikasi,
puskesmas,KESAMBEN NGORO,-7.685785508683952,112.26908314847947,hanya_aplicares_perlu_verifikasi,
puskesmas,MOJOWARNO,-7.60203936546163,112.31199329447746,hanya_aplicares_perlu_verifikasi,
puskesmas,JAPANAN,-7.627900061220818,112.32409924152891,hanya_aplicares_perlu_verifikasi,
puskesmas,TAWANGSARI,-7.50633,112.384,hanya_aplicares_perlu_verifikasi,
puskesmas,PURI,-7.544301907891355,112.4640536441803,hanya_aplicares_perlu_verifikasi,
puskesmas,PESANGGRAHAN,-7.561269481160501,112.53666740608215,hanya_aplicares_perlu_verifikasi,
puskesmas,GONDANG,-7.616321268369318,112.49130040740968,hanya_aplicares_perlu_verifikasi,
puskesmas,CISADEA,-7.95816,112.641,hanya_aplicares_perlu_verifikasi,
puskesmas,KENDALKEREP,-7.96115,112.651,hanya_aplicares_perlu_verifikasi,
puskesmas,GRIBIG,-7.98047,112.665,hanya_aplicares_perlu_verifikasi,
puskesmas,ARJOWINANGUN,-8.03862,112.642,hanya_aplicares_perlu_verifikasi,
puskesmas,MULYOREJO,-7.98792,112.598,hanya_aplicares_perlu_verifikasi,
puskesmas,DINOYO,-7.94335,112.611,hanya_aplicares_perlu_verifikasi,
puskesmas,MOJOLANGU,-7.9385,112.632,hanya_aplicares_perlu_verifikasi,
puskesmas,TUMPANG,-8.008708089132263,112.76168932771681,hanya_aplicares_perlu_verifikasi,
puskesmas,PAKIS,-7.968675818142581,112.72863893127442,hanya_aplicares_perlu_verifikasi,
puskesmas,PONCOKUSUMO,-8.04403694792131,112.77013524150848,hanya_aplicares_perlu_verifikasi,
puskesmas,JABUNG,-7.94549,112.748,hanya_aplicares_perlu_verifikasi,
puskesmas,LAWANG,-7.843630222138703,112.70003481101993,hanya_aplicares_perlu_verifikasi,
puskesmas,NGANTANG,-7.830631805069606,112.37002682209017,hanya_aplicares_perlu_verifikasi,
puskesmas,TUREN,-8.171222195845095,112.68808748340606,hanya_aplicares_perlu_verifikasi,
puskesmas,SUMBER MANJING WETAN,-8.276414433145,112.69117460442,hanya_aplicares_perlu_verifikasi,
puskesmas,SITIARJO,-8.373137373712758,112.67949574470522,hanya_aplicares_perlu_verifikasi,
puskesmas,TIRTOYUDO,-8.232038763421405,112.80606973743438,hanya_aplicares_perlu_verifikasi,
puskesmas,SUMBERPUCUNG,-8.15531,112.483,hanya_aplicares_perlu_verifikasi,
puskesmas,WAGIR,-8.008345936964826,112.56462598419189,hanya_aplicares_perlu_verifikasi,
puskesmas,PAKISAJI,-8.0657135943752,112.62349413931,hanya_aplicares_perlu_verifikasi,
puskesmas,NGAJUM,-8.097511243734886,112.54587125396726,hanya_aplicares_perlu_verifikasi,
puskesmas,WONOSARI,-8.062831903884385,112.50472105026245,hanya_aplicares_perlu_verifikasi,
puskesmas,TAJINAN,-8.04996,112.689,hanya_aplicares_perlu_verifikasi,
puskesmas,PAGAK,-8.22287548976236,112.52875189566615,hanya_aplicares_perlu_verifikasi,
puskesmas,DONOMULYO,-8.295121474229711,112.42586367130278,hanya_aplicares_perlu_verifikasi,
puskesmas,KALIPARE,-8.20331,112.466,hanya_aplicares_perlu_verifikasi,
puskesmas,WONOKERTO,-8.253443918797169,112.60438551330563,hanya_aplicares_perlu_verifikasi,
puskesmas,GEDANGAN,-8.29433,112.632,hanya_aplicares_perlu_verifikasi,
puskesmas,KROMENGAN,-8.118878162011649,112.49122262334825,hanya_aplicares_perlu_verifikasi,
puskesmas,PAGELARAN,-8.20529,112.635,hanya_aplicares_perlu_verifikasi,
puskesmas,Bugul Kidul ,-7.652929542488293,112.9163071129322,hanya_aplicares_perlu_verifikasi,
puskesmas,Kebonagung ,-7.661984239541596,112.89533259391787,hanya_aplicares_perlu_verifikasi,
puskesmas,Trajeng ,-7.636797665978216,112.91186991286251,hanya_aplicares_perlu_verifikasi,
puskesmas,Gadingrejo ,-7.63511,112.901,hanya_aplicares_perlu_verifikasi,
puskesmas,Rejoso ,-7.68330088865937,112.95756862831115,hanya_aplicares_perlu_verifikasi,
puskesmas,Lekok ,-7.66148,112.987,hanya_aplicares_perlu_verifikasi,
puskesmas,Grati ,-7.740617480632598,112.99091393905876,hanya_aplicares_perlu_verifikasi,
puskesmas,Kedawung Wetan ,-7.71564,112.976,hanya_aplicares_perlu_verifikasi,
puskesmas,Nguling ,-7.713623355153665,113.0794868209362,hanya_aplicares_perlu_verifikasi,
puskesmas,Lumbang ,-7.78472,112.979,hanya_aplicares_perlu_verifikasi,
puskesmas,Winongan ,-7.72804832875738,112.96003440475462,hanya_aplicares_perlu_verifikasi,
puskesmas,Gondangwetan ,-7.700117990875256,112.90223469328879,hanya_aplicares_perlu_verifikasi,
puskesmas,Puspo ,-7.82925033539128,112.86758157539369,hanya_aplicares_perlu_verifikasi,
puskesmas,Tosari ,-7.881560000000017,112.90103218650816,hanya_aplicares_perlu_verifikasi,
puskesmas,Kraton ,-7.62535328668495,112.86718476080894,hanya_aplicares_perlu_verifikasi,
puskesmas,Pohjentrek ,-7.6862127156078595,112.8801631000042,hanya_aplicares_perlu_verifikasi,
puskesmas,Kejayan ,-7.69564967693739,112.87967813491822,hanya_aplicares_perlu_verifikasi,
puskesmas,Ambal Ambil ,-7.72276,112.814,hanya_aplicares_perlu_verifikasi,
puskesmas,Wonorejo ,-7.730502979796398,112.78815603208541,hanya_aplicares_perlu_verifikasi,
puskesmas,Rembang ,-7.642875441047673,112.81385784292219,hanya_aplicares_perlu_verifikasi,
puskesmas,Bangil ,-7.601088096314943,112.77940233135222,hanya_aplicares_perlu_verifikasi,
puskesmas,Raci ,-7.60478,112.826,hanya_aplicares_perlu_verifikasi,
puskesmas,Sebani ,-7.64684,112.729,hanya_aplicares_perlu_verifikasi,
puskesmas,Prigen ,-7.68089,112.64,hanya_aplicares_perlu_verifikasi,
puskesmas,Bulukandang ,-7.690429689525702,112.68782029199603,hanya_aplicares_perlu_verifikasi,
puskesmas,Purwosari  ,-7.76448,112.739,hanya_aplicares_perlu_verifikasi,
puskesmas,Sumberpitu ,-7.83491,112.809,hanya_aplicares_perlu_verifikasi,
puskesmas,Sukabumi ,-7.7524607510102,113.2037388978,hanya_aplicares_perlu_verifikasi,
puskesmas,Jati ,-7.75656705070004,113.22699842864276,hanya_aplicares_perlu_verifikasi,
puskesmas,Wonoasih ,-7.801594337095035,113.20743003058433,hanya_aplicares_perlu_verifikasi,
puskesmas,Ketapang ,-7.756164959168843,113.17736247444154,hanya_aplicares_perlu_verifikasi,
puskesmas,Curah Tulis ,-7.72342,113.089,hanya_aplicares_perlu_verifikasi,
